Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
636.0,Daniel Ginina Vunge,Angola,4523.0,161.0,1348.0,552.0,215.0,68.0,56.0,69.0,48.0,176.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
637.0,Keashin Lubenthiram Moodley,South Africa,4529.0,406.0,705.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
638.0,Sulaymaan A. S. Dockrat,South Africa,4537.0,798.0,1082.0,376.0,215.0,68.0,56.0,69.0,48.0,463.0,69.0,224.0,632.0,282.0,107.0,16.0,7.0,25.0
639.0,Otman Manel,Algeria,4544.0,1366.0,479.0,510.0,215.0,68.0,56.0,69.0,48.0,464.0,69.0,249.0,471.0,325.0,107.0,16.0,7.0,25.0
640.0,Benjamin Arde,South Africa,4545.0,707.0,547.0,425.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
641.0,Shezad Satter,South Africa,4546.0,947.0,395.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,818.0,325.0,107.0,16.0,7.0,25.0
642.0,Andrew Gitonga,Kenya,4551.0,628.0,823.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,714.0,325.0,107.0,16.0,7.0,25.0
643.0,Ajibade Ibrahim,Nigeria,4552.0,877.0,565.0,327.0,215.0,68.0,56.0,69.0,48.0,497.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
644.0,Onotando Mqoqi,South Africa,4560.0,382.0,760.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
645.0,Tommy Andrew Ah Ching,Mauritius,4561.0,683.0,842.0,552.0,215.0,68.0,56.0,69.0,48.0,198.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
646.0,Nouamane Ezzemrany,Morocco,4563.0,275.0,1733.0,201.0,215.0,68.0,56.0,69.0,48.0,68.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
647.0,Jonathan Tribelhorn,South Africa,4566.0,1126.0,785.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,269.0,325.0,107.0,16.0,7.0,25.0
648.0,Shneur Zalman Smith,South Africa,4568.0,528.0,897.0,277.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
649.0,Arno van Eck,South Africa,4569.0,837.0,848.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,498.0,325.0,107.0,16.0,7.0,25.0
650.0,Hamza Nader,Egypt,4571.0,933.0,220.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
650.0,Lochlan Williamson,South Africa,4571.0,726.0,427.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
652.0,Joshua van Zyl,South Africa,4580.0,561.0,601.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
653.0,Alex Struwig,South Africa,4582.0,987.0,371.0,552.0,215.0,68.0,56.0,69.0,48.0,465.0,69.0,170.0,1032.0,325.0,107.0,16.0,7.0,25.0
653.0,Byron Gomes,South Africa,4582.0,992.0,647.0,490.0,215.0,68.0,56.0,69.0,48.0,488.0,69.0,190.0,900.0,195.0,107.0,16.0,7.0,25.0
655.0,Abubakar Ahmed,South Africa,4585.0,309.0,1476.0,174.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,792.0,325.0,107.0,16.0,7.0,25.0
655.0,Finn Gabriel Pretorius,South Africa,4585.0,759.0,408.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
657.0,Adam Mohamed,South Africa,4588.0,542.0,628.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
658.0,Rayan Parmar,Kenya,4589.0,1215.0,1015.0,282.0,128.0,62.0,56.0,41.0,48.0,457.0,49.0,198.0,673.0,261.0,56.0,16.0,7.0,25.0
659.0,Andreas Visagie,South Africa,4592.0,962.0,1138.0,552.0,152.0,68.0,56.0,69.0,48.0,349.0,69.0,249.0,400.0,325.0,107.0,16.0,7.0,25.0
659.0,Ali Shadi,Egypt,4592.0,955.0,503.0,421.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,879.0,325.0,107.0,16.0,7.0,25.0
661.0,Micah Jed Burrell,South Africa,4594.0,879.0,1733.0,418.0,215.0,68.0,56.0,69.0,48.0,326.0,69.0,249.0,152.0,157.0,107.0,16.0,7.0,25.0
661.0,Daniël Burger,South Africa,4594.0,447.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,142.0,211.0,107.0,16.0,7.0,25.0
663.0,Michael Swartz,South Africa,4599.0,540.0,641.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
664.0,Seth Williams,South Africa,4601.0,567.0,616.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
665.0,Callum Dos Santos,South Africa,4603.0,1183.0,570.0,402.0,215.0,68.0,56.0,69.0,48.0,511.0,69.0,249.0,714.0,294.0,107.0,16.0,7.0,25.0
666.0,Logan Reece Mason,South Africa,4605.0,953.0,909.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,357.0,325.0,107.0,16.0,7.0,25.0
666.0,Mohamed Khalil Moussaoui,Algeria,4605.0,670.0,647.0,552.0,215.0,68.0,56.0,69.0,48.0,471.0,69.0,249.0,1011.0,325.0,107.0,16.0,7.0,25.0
666.0,Marcus Furstenberg,South Africa,4605.0,1017.0,882.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,320.0,325.0,107.0,16.0,7.0,25.0
669.0,Yash Naidu,South Africa,4607.0,853.0,692.0,478.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,805.0,270.0,107.0,16.0,7.0,25.0
670.0,David Ikekhuah,Nigeria,4608.0,19.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,18.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
671.0,Divin Booyens,South Africa,4611.0,724.0,469.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
672.0,Zander Biewenga,South Africa,4612.0,675.0,806.0,265.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
672.0,Kyle Dornan,South Africa,4612.0,792.0,650.0,304.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
672.0,Douglas Rademeyer,South Africa,4612.0,1108.0,655.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,548.0,258.0,89.0,16.0,7.0,25.0
675.0,Mickaël Randrianarison,Madagascar,4613.0,57.0,1733.0,121.0,51.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
675.0,Ethan Cole Pillay,South Africa,4613.0,450.0,745.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
675.0,Riaan Nero van der Byl,South Africa,4613.0,1388.0,844.0,552.0,215.0,68.0,56.0,69.0,48.0,498.0,69.0,225.0,207.0,219.0,107.0,16.0,7.0,25.0
678.0,Justin Higginson,South Africa,4614.0,990.0,852.0,437.0,198.0,68.0,56.0,69.0,48.0,475.0,69.0,152.0,821.0,224.0,107.0,16.0,7.0,25.0
679.0,Haithem Chirane,Algeria,4615.0,331.0,1733.0,128.0,215.0,68.0,56.0,69.0,48.0,137.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
680.0,Jaco Coetzee,South Africa,4616.0,507.0,691.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
681.0,Khelil Oualdi,Tunisia,4617.0,909.0,463.0,552.0,215.0,68.0,56.0,69.0,48.0,415.0,69.0,249.0,1032.0,317.0,107.0,16.0,7.0,25.0
682.0,Jaedon Abrahams,South Africa,4618.0,476.0,724.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
683.0,Tyler Joshua Naidoo,South Africa,4619.0,834.0,631.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,768.0,325.0,107.0,16.0,7.0,25.0
684.0,Ivan Visser,South Africa,4622.0,830.0,615.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,791.0,325.0,107.0,16.0,7.0,25.0
684.0,Abderrahmane Khaili,Algeria,4622.0,645.0,559.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
686.0,Edzard Human,South Africa,4623.0,464.0,1137.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,636.0,325.0,107.0,16.0,7.0,25.0
686.0,Nitai Jugdeo,South Africa,4623.0,1175.0,506.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,556.0,325.0,107.0,16.0,7.0,25.0
688.0,Chukwunazam Ejikeme-Ibe,Nigeria,4626.0,907.0,622.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,711.0,325.0,107.0,16.0,7.0,25.0
689.0,Tushar Sukraj,South Africa,4629.0,1122.0,393.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,728.0,325.0,107.0,16.0,7.0,25.0
690.0,Jordan Jacobson,South Africa,4630.0,1164.0,780.0,485.0,202.0,68.0,56.0,69.0,48.0,580.0,69.0,222.0,591.0,141.0,107.0,16.0,7.0,25.0
691.0,Andy Kanto Rakotoarimalala,Madagascar,4637.0,543.0,676.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
692.0,Iloniaina Tohifitahiana Randrianasolo,Madagascar,4644.0,712.0,514.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
693.0,James Berriman,South Africa,4646.0,1114.0,114.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
693.0,Eduard Meiring,South Africa,4646.0,709.0,519.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
695.0,Meddour Imene,Algeria,4647.0,1077.0,989.0,469.0,215.0,68.0,56.0,69.0,48.0,422.0,69.0,249.0,436.0,325.0,107.0,16.0,7.0,25.0
696.0,Yousha Moosa,South Africa,4648.0,1031.0,995.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,236.0,325.0,107.0,16.0,7.0,25.0
697.0,Andre van Staden,South Africa,4652.0,505.0,729.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
698.0,Uthmaan Adam,South Africa,4655.0,215.0,1733.0,120.0,215.0,68.0,56.0,69.0,48.0,301.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
699.0,Kyle Meaker,South Africa,4659.0,708.0,680.0,552.0,215.0,68.0,56.0,69.0,48.0,433.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
699.0,Aidan Bothma,South Africa,4659.0,1165.0,553.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,666.0,214.0,107.0,16.0,7.0,25.0
701.0,Noah Enslin,South Africa,4661.0,1016.0,796.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,463.0,325.0,107.0,16.0,7.0,25.0
701.0,Enzo Skylar Thompson,South Africa,4661.0,1002.0,662.0,398.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,185.0,1032.0,122.0,107.0,16.0,7.0,25.0
703.0,Josh Lee,South Africa,4662.0,995.0,249.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
704.0,Pranav Gungadeen,South Africa,4669.0,587.0,781.0,435.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
705.0,Mohamed Diaa,Egypt,4672.0,1281.0,45.0,480.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
706.0,Omar Ibrahim,Egypt,4676.0,1088.0,520.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,682.0,325.0,107.0,16.0,7.0,25.0
707.0,Dylan Davies,South Africa,4679.0,1536.0,188.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,569.0,325.0,107.0,16.0,7.0,25.0
707.0,José Francisco Manuel,Angola,4679.0,68.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,40.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
709.0,Stiaan Robert Henning,South Africa,4686.0,765.0,503.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
710.0,Jainam Shah,Kenya,4691.0,1159.0,516.0,448.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,734.0,325.0,107.0,16.0,7.0,25.0
711.0,Adam Watson,South Africa,4695.0,674.0,603.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
712.0,Caleb Parker,South Africa,4696.0,280.0,1733.0,61.0,45.0,27.0,23.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
712.0,Jonathan Short,South Africa,4696.0,982.0,596.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,732.0,325.0,107.0,16.0,7.0,25.0
714.0,Yolen Marimuthu,South Africa,4697.0,785.0,665.0,552.0,215.0,68.0,56.0,69.0,48.0,409.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
715.0,Raaid Salman Baray,Mauritius,4701.0,561.0,722.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
716.0,Herinirina Rolland Rakotoarison,Madagascar,4703.0,794.0,491.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
717.0,Luka-Luo Jeremiah Korff,South Africa,4706.0,1191.0,651.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,478.0,325.0,107.0,16.0,7.0,25.0
717.0,Ohan Kruger,South Africa,4706.0,1753.0,367.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,406.0,119.0,107.0,16.0,7.0,25.0
719.0,Eyad Mohamed Ahmed Elhefnawy,Egypt,4708.0,684.0,606.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
720.0,Daniel Mikaia Ramandaniarivo,Madagascar,4713.0,72.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,70.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
721.0,Seif Houache,Algeria,4715.0,704.0,840.0,552.0,215.0,68.0,56.0,69.0,48.0,333.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
722.0,Jacob Lee,South Africa,4719.0,761.0,658.0,552.0,215.0,68.0,56.0,69.0,48.0,462.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
723.0,Fayha Patel,South Africa,4721.0,1268.0,518.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,549.0,325.0,107.0,16.0,7.0,25.0
723.0,Zuhayr Mahomed,South Africa,4721.0,899.0,618.0,483.0,215.0,68.0,56.0,69.0,48.0,561.0,69.0,249.0,906.0,325.0,107.0,16.0,7.0,25.0
725.0,Salma Yasser Abdelmageed,Egypt,4732.0,1007.0,968.0,378.0,215.0,68.0,53.0,69.0,48.0,580.0,69.0,179.0,753.0,190.0,107.0,16.0,7.0,25.0
726.0,Gerhardus S. Otto,South Africa,4733.0,935.0,886.0,329.0,215.0,68.0,56.0,69.0,48.0,297.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
726.0,Ravaka Rabemanantsoa,Madagascar,4733.0,132.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,30.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
728.0,Adam Ahmed Sayed Hassan Abdelaal,Egypt,4740.0,581.0,741.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
729.0,Lihle Zenze,South Africa,4743.0,592.0,733.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
730.0,Rami Hennawi,Egypt,4752.0,530.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,500.0,69.0,249.0,328.0,180.0,107.0,16.0,7.0,25.0
730.0,Ahmed Reda Alhossini,Egypt,4752.0,1244.0,332.0,310.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
732.0,Ransford Gyasi,Ghana,4759.0,386.0,955.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
733.0,Sebastian Benjamin,South Africa,4763.0,902.0,443.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
734.0,Chionye Okpochini,Nigeria,4767.0,863.0,719.0,528.0,215.0,68.0,56.0,69.0,48.0,371.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
734.0,Noah Krishnamoorty,Mauritius,4767.0,730.0,836.0,552.0,215.0,68.0,56.0,69.0,48.0,363.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
734.0,Aaron Charles Ferriman,South Africa,4767.0,1256.0,891.0,363.0,215.0,68.0,56.0,69.0,48.0,517.0,69.0,249.0,486.0,325.0,107.0,16.0,7.0,25.0
737.0,Ismail Hachemi,Algeria,4768.0,1206.0,756.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,420.0,325.0,107.0,16.0,7.0,25.0
738.0,Abdesalam Derdour,Algeria,4771.0,415.0,1438.0,354.0,215.0,68.0,56.0,69.0,48.0,278.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
739.0,Sibusiso Nyanda,South Africa,4773.0,886.0,1087.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,514.0,225.0,107.0,16.0,7.0,25.0
740.0,Yassin Ali,Egypt,4779.0,689.0,860.0,364.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
741.0,Naythun Mwenja,Kenya,4784.0,1136.0,670.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,592.0,325.0,107.0,16.0,7.0,25.0
742.0,Ghunowa Ojasvi,Mauritius,4789.0,79.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,139.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
743.0,Oliver Williams,South Africa,4792.0,1127.0,247.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
744.0,Shuraih Adams,South Africa,4796.0,839.0,539.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
745.0,Evanson Mbuthia,Kenya,4797.0,694.0,685.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
746.0,Abdallah Khaled Omar,Egypt,4798.0,713.0,667.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
747.0,Yousuf Tarig,Sudan,4800.0,870.0,834.0,230.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
748.0,Joel Kotze,South Africa,4802.0,779.0,944.0,552.0,215.0,68.0,56.0,69.0,48.0,470.0,69.0,249.0,803.0,325.0,107.0,16.0,7.0,25.0
748.0,Selwyn Laureles Whittington,South Africa,4802.0,897.0,487.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
750.0,Tyler Barry,South Africa,4807.0,1250.0,318.0,373.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
751.0,Geoffrey McDonald,South Africa,4808.0,524.0,866.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
752.0,Liam Cawood,South Africa,4812.0,852.0,542.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
753.0,Aarin Rodney van der Byl,South Africa,4813.0,1339.0,850.0,552.0,215.0,68.0,56.0,69.0,48.0,481.0,69.0,219.0,447.0,245.0,107.0,16.0,7.0,25.0
754.0,Dario Lombard,South Africa,4814.0,784.0,612.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
755.0,Jacobus Casper Horn,South Africa,4823.0,740.0,763.0,552.0,215.0,68.0,56.0,69.0,48.0,482.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
756.0,Daniel Duek,South Africa,4825.0,1303.0,932.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,204.0,325.0,107.0,16.0,7.0,25.0
757.0,Ruben Smith,South Africa,4830.0,279.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,179.0,69.0,50.0,1032.0,325.0,107.0,16.0,7.0,25.0
758.0,Mia Beytell,South Africa,4831.0,865.0,548.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
759.0,Olutayo Ibukun,Nigeria,4835.0,391.0,1733.0,497.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,380.0,325.0,107.0,16.0,7.0,25.0
760.0,Abderrahman Hamza,Algeria,4836.0,1323.0,881.0,394.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,215.0,438.0,325.0,107.0,16.0,7.0,25.0
761.0,Andrew Douglas Garnett,South Africa,4843.0,1231.0,949.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,277.0,325.0,107.0,16.0,7.0,25.0
762.0,Joshua Gradl,South Africa,4844.0,846.0,580.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
763.0,Azike Emmanuel,Nigeria,4846.0,586.0,1031.0,552.0,215.0,68.0,56.0,69.0,48.0,391.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
764.0,Jordan van Balla,South Africa,4849.0,1085.0,346.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
765.0,Joel Conrad Hedges,South Africa,4852.0,753.0,681.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
766.0,Hadil Wissal Meradi,Algeria,4854.0,722.0,949.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,797.0,325.0,107.0,16.0,7.0,25.0
767.0,Eric Houghton,South Africa,4855.0,637.0,800.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
768.0,Mohamed Amine Zernoun,Morocco,4858.0,407.0,1733.0,223.0,215.0,68.0,56.0,69.0,48.0,209.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
768.0,Mostafa Hani Mahmoud,Egypt,4858.0,952.0,488.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
770.0,Haouache Serine,Algeria,4859.0,1076.0,745.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,652.0,325.0,107.0,16.0,7.0,25.0
771.0,Emankhu Peter,Nigeria,4862.0,798.0,1733.0,552.0,215.0,68.0,56.0,69.0,48.0,279.0,69.0,249.0,246.0,325.0,107.0,16.0,7.0,25.0
772.0,William Strauss,South Africa,4863.0,1378.0,1040.0,359.0,193.0,68.0,56.0,69.0,48.0,492.0,69.0,191.0,420.0,325.0,107.0,16.0,7.0,25.0
772.0,Brian Kamau Maro,Kenya,4863.0,633.0,812.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
774.0,Matthew Michael Daniel,South Africa,4868.0,701.0,1733.0,281.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,465.0,179.0,107.0,16.0,7.0,25.0
775.0,Kosie Loubser,South Africa,4869.0,744.0,707.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
776.0,Rayen Ben Salem,Tunisia,4872.0,1044.0,1055.0,552.0,215.0,68.0,56.0,69.0,48.0,442.0,69.0,249.0,525.0,325.0,107.0,16.0,7.0,25.0
777.0,Axel Li Sung Sang,Mauritius,4875.0,805.0,652.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
778.0,Aiden Bisschoff,South Africa,4876.0,972.0,1017.0,552.0,215.0,68.0,56.0,69.0,48.0,414.0,69.0,249.0,667.0,325.0,107.0,16.0,7.0,25.0
779.0,Mandla Zondo,South Africa,4880.0,710.0,941.0,377.0,201.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
779.0,Mohamed Aziz Bouaouina,Tunisia,4880.0,639.0,890.0,552.0,215.0,68.0,56.0,69.0,48.0,513.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
781.0,Joseph Ruiz von Walter,South Africa,4887.0,1222.0,637.0,501.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,693.0,325.0,107.0,16.0,7.0,25.0
781.0,Basit Sadiq,Nigeria,4887.0,771.0,698.0,552.0,215.0,68.0,56.0,69.0,48.0,580.0,69.0,249.0,1032.0,325.0,107.0,16.0,7.0,25.0
783.0,Carel de Beer,South Africa,4888.0,1275.0,655.0,552.0,215.0,68.0,56.0,69.0,48.0,404.0,69.0,249.0,748.0,325.0,107.0,16.0,7.0,25.0
