Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
38.0,Alexander Claros,719.0,44.0,27.0,68.0,72.0,41.0,40.0,9.0,29.0,22.0,69.0,64.0,138.0,36.0,53.0,5.0,2.0
39.0,Lautaro Germaniez,739.0,15.0,36.0,33.0,132.0,41.0,40.0,22.0,29.0,27.0,69.0,108.0,41.0,58.0,81.0,5.0,2.0
40.0,Franco Cano,751.0,25.0,34.0,40.0,38.0,41.0,40.0,16.0,29.0,60.0,69.0,108.0,95.0,89.0,60.0,5.0,2.0
41.0,Valentin Penna,792.0,90.0,45.0,48.0,132.0,41.0,40.0,22.0,29.0,54.0,69.0,45.0,47.0,80.0,43.0,5.0,2.0
42.0,Agustina Ranalle,806.0,61.0,171.0,37.0,12.0,13.0,9.0,22.0,29.0,146.0,69.0,54.0,111.0,29.0,36.0,5.0,2.0
43.0,Nicolás Maurokefalidis,815.0,56.0,25.0,56.0,37.0,41.0,40.0,22.0,29.0,51.0,69.0,90.0,58.0,153.0,81.0,5.0,2.0
44.0,Nahuel Agustín Bogner,843.0,36.0,59.0,20.0,11.0,41.0,25.0,22.0,29.0,40.0,69.0,108.0,56.0,239.0,81.0,5.0,2.0
45.0,Ticiano Vilardi,874.0,45.0,45.0,25.0,32.0,31.0,27.0,22.0,29.0,44.0,69.0,108.0,70.0,239.0,81.0,5.0,2.0
46.0,Luis Fernando Landauro Salamanca,883.0,142.0,83.0,93.0,86.0,41.0,40.0,22.0,29.0,105.0,43.0,88.0,59.0,31.0,14.0,5.0,2.0
47.0,Matías Nicolás Allasia,900.0,150.0,79.0,69.0,52.0,41.0,40.0,22.0,29.0,116.0,39.0,32.0,133.0,36.0,55.0,5.0,2.0
48.0,María Julieta Diaz,909.0,22.0,44.0,47.0,40.0,41.0,40.0,22.0,29.0,82.0,24.0,27.0,224.0,239.0,21.0,5.0,2.0
49.0,Joaquín Gatafoni,912.0,33.0,123.0,28.0,42.0,41.0,40.0,22.0,29.0,43.0,69.0,108.0,69.0,177.0,81.0,5.0,2.0
50.0,Dante Nocera,919.0,47.0,40.0,55.0,100.0,41.0,40.0,22.0,29.0,102.0,25.0,26.0,85.0,239.0,61.0,5.0,2.0
51.0,Sebastian Teng,924.0,147.0,80.0,96.0,90.0,34.0,32.0,22.0,29.0,70.0,69.0,79.0,44.0,81.0,44.0,5.0,2.0
51.0,Gabriel Alejandro Quiroz,924.0,162.0,65.0,126.0,73.0,41.0,37.0,22.0,29.0,128.0,69.0,63.0,53.0,10.0,39.0,5.0,2.0
53.0,Francisco Gómez Rojo,943.0,98.0,63.0,79.0,132.0,41.0,40.0,22.0,29.0,135.0,69.0,34.0,30.0,83.0,81.0,5.0,2.0
54.0,Juan Manuel Sangregorio,946.0,157.0,73.0,75.0,111.0,41.0,40.0,22.0,29.0,288.0,13.0,39.0,14.0,12.0,25.0,5.0,2.0
55.0,Pascal Ordano,949.0,37.0,43.0,72.0,78.0,41.0,40.0,18.0,29.0,41.0,69.0,60.0,94.0,239.0,81.0,5.0,2.0
56.0,Julian Schaffhauser,953.0,57.0,16.0,54.0,132.0,41.0,40.0,22.0,29.0,29.0,69.0,108.0,79.0,239.0,31.0,5.0,2.0
57.0,Santiago Basso,960.0,108.0,137.0,84.0,89.0,40.0,38.0,22.0,29.0,62.0,32.0,97.0,60.0,85.0,70.0,5.0,2.0
