Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
37.0,Juan Esteban Garzón López,850.0,16.0,29.0,53.0,158.0,107.0,72.0,24.0,41.0,42.0,124.0,85.0,14.0,37.0,44.0,2.0,2.0
38.0,David Stiven Benitez Guerra,870.0,129.0,105.0,96.0,52.0,47.0,60.0,24.0,41.0,146.0,11.0,49.0,25.0,7.0,74.0,2.0,2.0
39.0,Lorenzo Gonzalez,872.0,6.0,22.0,7.0,44.0,107.0,72.0,24.0,29.0,26.0,38.0,226.0,91.0,50.0,126.0,2.0,2.0
40.0,Julian Felipe Daza Grisales,889.0,25.0,74.0,97.0,100.0,107.0,72.0,24.0,41.0,45.0,97.0,23.0,104.0,18.0,58.0,2.0,2.0
41.0,Juan Esteban Posada Ochoa,938.0,86.0,59.0,87.0,37.0,39.0,29.0,24.0,18.0,3.0,124.0,70.0,197.0,35.0,126.0,2.0,2.0
42.0,Fabian Andrey Montenegro Barrero,969.0,120.0,68.0,92.0,81.0,67.0,72.0,24.0,41.0,203.0,82.0,32.0,6.0,8.0,69.0,2.0,2.0
42.0,Jacobo Alvarez,969.0,80.0,23.0,44.0,59.0,107.0,72.0,24.0,41.0,44.0,124.0,43.0,38.0,140.0,126.0,2.0,2.0
42.0,Juan Miguel Saboya Soto,969.0,2.0,1.0,139.0,250.0,107.0,72.0,24.0,41.0,20.0,4.0,226.0,10.0,31.0,38.0,2.0,2.0
45.0,Bryan Kevin Jimenez Cruz,975.0,113.0,65.0,101.0,46.0,66.0,63.0,10.0,41.0,65.0,39.0,91.0,107.0,92.0,72.0,2.0,2.0
46.0,Esneider Giraldo Restrepo,976.0,158.0,116.0,168.0,70.0,63.0,49.0,24.0,41.0,85.0,9.0,51.0,50.0,34.0,54.0,2.0,2.0
47.0,Jhonier Andres Díaz Brito,1008.0,90.0,96.0,23.0,11.0,8.0,6.0,24.0,41.0,193.0,59.0,40.0,92.0,195.0,126.0,2.0,2.0
48.0,Dennis Rosero,1015.0,220.0,94.0,111.0,103.0,64.0,59.0,23.0,2.0,135.0,13.0,79.0,19.0,76.0,13.0,2.0,2.0
49.0,Stiven Ramirez Tobon,1041.0,171.0,189.0,78.0,53.0,107.0,72.0,24.0,41.0,124.0,41.0,36.0,74.0,10.0,17.0,2.0,2.0
50.0,David Felipe Gómez Prieto,1043.0,29.0,54.0,52.0,61.0,107.0,72.0,24.0,41.0,71.0,124.0,20.0,141.0,232.0,11.0,2.0,2.0
51.0,Daniel Tabares Pavas,1044.0,113.0,41.0,71.0,60.0,107.0,72.0,24.0,41.0,84.0,53.0,101.0,123.0,146.0,4.0,2.0,2.0
52.0,Jose Urrego-Gomez,1115.0,133.0,125.0,33.0,45.0,46.0,43.0,24.0,41.0,174.0,89.0,84.0,59.0,184.0,31.0,2.0,2.0
53.0,Kevin Lopez Rodriguez,1132.0,45.0,42.0,183.0,117.0,107.0,72.0,24.0,41.0,58.0,115.0,200.0,37.0,3.0,84.0,2.0,2.0
54.0,Juan Sebastián Silva Alvarez,1138.0,44.0,26.0,99.0,128.0,107.0,72.0,4.0,27.0,25.0,124.0,226.0,4.0,122.0,126.0,2.0,2.0
55.0,Kevin Stick Quintero Sanchez,1139.0,150.0,103.0,50.0,50.0,45.0,72.0,24.0,41.0,314.0,55.0,34.0,11.0,118.0,68.0,2.0,2.0
56.0,Daniel Alejandro Torres Moreno,1144.0,135.0,9.0,122.0,106.0,107.0,72.0,9.0,16.0,73.0,124.0,90.0,13.0,215.0,49.0,2.0,2.0
57.0,Samuel Flórez Carvajal,1149.0,70.0,88.0,67.0,66.0,57.0,72.0,24.0,41.0,34.0,124.0,134.0,89.0,259.0,20.0,2.0,2.0
58.0,Camilo Andres Cobos Alvarado,1183.0,79.0,49.0,175.0,142.0,104.0,72.0,24.0,41.0,38.0,71.0,130.0,33.0,95.0,126.0,2.0,2.0
59.0,Kevin Andrés Martinez Martinez,1205.0,95.0,25.0,137.0,116.0,107.0,72.0,24.0,41.0,133.0,124.0,119.0,113.0,72.0,23.0,2.0,2.0
60.0,Jhon Sebastián Mejía Alvarez,1211.0,109.0,99.0,103.0,94.0,75.0,72.0,24.0,41.0,93.0,123.0,226.0,7.0,29.0,112.0,2.0,2.0
61.0,John Edward Pardo Avila,1223.0,154.0,99.0,146.0,127.0,90.0,72.0,24.0,36.0,98.0,33.0,155.0,54.0,5.0,126.0,2.0,2.0
62.0,Jefferson Andres Durango Argaez,1237.0,27.0,10.0,118.0,250.0,107.0,72.0,1.0,41.0,24.0,124.0,15.0,134.0,184.0,126.0,2.0,2.0
