Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
41.0,Lorenzo Pillon,1026.0,55.0,79.0,17.0,20.0,33.0,31.0,49.0,54.0,49.0,109.0,92.0,94.0,177.0,163.0,4.0
42.0,Andrea Marconato,1077.0,20.0,72.0,31.0,31.0,30.0,24.0,49.0,54.0,57.0,109.0,108.0,176.0,149.0,163.0,4.0
43.0,Alessandro Ricci,1085.0,16.0,18.0,153.0,210.0,111.0,93.0,49.0,54.0,42.0,30.0,134.0,100.0,70.0,1.0,4.0
44.0,Valerio Raimondi Vallesi,1111.0,103.0,96.0,101.0,85.0,44.0,52.0,49.0,54.0,264.0,66.0,8.0,56.0,69.0,60.0,4.0
45.0,Giovanni Contardi,1135.0,11.0,92.0,1.0,4.0,11.0,10.0,19.0,54.0,15.0,109.0,23.0,125.0,494.0,163.0,4.0
46.0,Mariano D'Imperio,1161.0,50.0,75.0,47.0,83.0,78.0,69.0,32.0,54.0,28.0,83.0,10.0,89.0,296.0,163.0,4.0
47.0,Valentina Trinca Talalin,1166.0,117.0,95.0,57.0,133.0,111.0,93.0,49.0,54.0,21.0,109.0,64.0,25.0,71.0,163.0,4.0
48.0,Mattia Galentino,1170.0,5.0,30.0,26.0,65.0,111.0,93.0,49.0,54.0,9.0,109.0,134.0,145.0,179.0,157.0,4.0
49.0,Lorenzo Vigani Poli,1173.0,101.0,129.0,45.0,35.0,25.0,18.0,12.0,7.0,316.0,84.0,38.0,82.0,223.0,54.0,4.0
50.0,Giacomo Amati,1210.0,91.0,132.0,48.0,45.0,40.0,93.0,49.0,54.0,141.0,51.0,116.0,46.0,160.0,140.0,4.0
51.0,Vincenzo Maria Gammino,1235.0,100.0,136.0,40.0,16.0,5.0,3.0,49.0,12.0,192.0,99.0,64.0,161.0,191.0,163.0,4.0
52.0,Vittorio Maria Perucatti,1237.0,50.0,28.0,18.0,39.0,49.0,39.0,49.0,54.0,39.0,97.0,134.0,111.0,383.0,143.0,4.0
53.0,Alessio Pandin,1238.0,118.0,48.0,219.0,210.0,111.0,93.0,20.0,54.0,71.0,63.0,49.0,44.0,44.0,90.0,4.0
54.0,Fabio Rossi,1256.0,116.0,26.0,93.0,54.0,53.0,57.0,49.0,54.0,175.0,109.0,134.0,135.0,34.0,163.0,4.0
55.0,Matteo Provasi,1259.0,67.0,21.0,84.0,40.0,36.0,37.0,26.0,24.0,29.0,109.0,134.0,132.0,353.0,163.0,4.0
56.0,Federico Borgogni,1268.0,144.0,146.0,115.0,61.0,52.0,63.0,49.0,5.0,52.0,109.0,131.0,266.0,56.0,15.0,4.0
57.0,Pietro Gasparetto,1284.0,57.0,106.0,3.0,15.0,10.0,7.0,49.0,16.0,196.0,109.0,71.0,172.0,306.0,163.0,4.0
58.0,Simone Marcellini,1299.0,28.0,49.0,28.0,7.0,28.0,21.0,49.0,54.0,66.0,109.0,134.0,65.0,494.0,163.0,4.0
59.0,Pietro Mazza,1311.0,113.0,11.0,71.0,107.0,111.0,93.0,49.0,54.0,97.0,109.0,134.0,244.0,112.0,2.0,4.0
60.0,Edoardo Pelini,1324.0,44.0,106.0,54.0,147.0,111.0,93.0,49.0,54.0,145.0,109.0,134.0,79.0,96.0,99.0,4.0
61.0,Carolina Sozio,1337.0,47.0,42.0,133.0,180.0,111.0,93.0,49.0,54.0,252.0,109.0,88.0,33.0,22.0,120.0,4.0
62.0,Valerio Locatelli,1347.0,1.0,22.0,21.0,72.0,111.0,93.0,49.0,54.0,1.0,109.0,134.0,19.0,494.0,163.0,4.0
63.0,Valerio Colapinto,1360.0,94.0,180.0,190.0,210.0,111.0,93.0,49.0,54.0,75.0,56.0,30.0,168.0,8.0,38.0,4.0
64.0,Leonardo Brandolini,1387.0,31.0,26.0,216.0,210.0,111.0,93.0,49.0,54.0,160.0,109.0,78.0,35.0,134.0,77.0,4.0
65.0,Alessandro Galloppo,1417.0,63.0,34.0,86.0,210.0,111.0,93.0,49.0,54.0,166.0,109.0,134.0,58.0,91.0,155.0,4.0
66.0,Lorenzo Tendola,1419.0,246.0,29.0,119.0,128.0,104.0,93.0,49.0,54.0,155.0,12.0,134.0,91.0,38.0,163.0,4.0
67.0,Andrea Lo Sardo,1428.0,84.0,35.0,60.0,55.0,50.0,55.0,49.0,54.0,61.0,109.0,75.0,80.0,494.0,163.0,4.0
68.0,Leonardo Corbelli,1431.0,124.0,9.0,228.0,179.0,111.0,93.0,49.0,54.0,111.0,109.0,77.0,58.0,62.0,163.0,4.0
69.0,Leonardo Randacio,1441.0,95.0,138.0,124.0,141.0,111.0,93.0,49.0,54.0,177.0,23.0,134.0,247.0,11.0,40.0,4.0
70.0,Kevin Montano,1477.0,93.0,84.0,117.0,116.0,87.0,93.0,49.0,54.0,84.0,109.0,86.0,97.0,241.0,163.0,4.0
71.0,Alessandro Casarin,1478.0,76.0,185.0,82.0,90.0,96.0,93.0,49.0,54.0,161.0,109.0,134.0,180.0,43.0,122.0,4.0
72.0,Rocco Rannisi,1488.0,234.0,254.0,109.0,152.0,111.0,93.0,49.0,54.0,74.0,109.0,63.0,70.0,26.0,86.0,4.0
73.0,Leonardo Baldo,1495.0,202.0,210.0,105.0,98.0,79.0,65.0,49.0,54.0,137.0,109.0,115.0,107.0,100.0,61.0,4.0
74.0,Simone Santarsiero,1498.0,91.0,221.0,125.0,163.0,111.0,93.0,25.0,33.0,71.0,33.0,134.0,140.0,122.0,132.0,4.0
75.0,Valerio Maggi,1501.0,76.0,51.0,252.0,210.0,111.0,93.0,49.0,38.0,144.0,109.0,134.0,153.0,31.0,46.0,4.0
76.0,Paolo Moriello,1506.0,18.0,85.0,13.0,18.0,18.0,14.0,49.0,54.0,25.0,109.0,133.0,309.0,494.0,163.0,4.0
77.0,Cristian Scaglioso,1510.0,129.0,63.0,114.0,210.0,111.0,93.0,49.0,54.0,79.0,109.0,34.0,118.0,180.0,163.0,4.0
78.0,Giovanni Montagna Coronado,1512.0,131.0,98.0,421.0,210.0,111.0,93.0,49.0,54.0,86.0,62.0,87.0,31.0,16.0,59.0,4.0
79.0,Israel Springer,1516.0,124.0,206.0,41.0,50.0,48.0,38.0,49.0,54.0,171.0,109.0,81.0,342.0,96.0,103.0,4.0
80.0,Paolo Resta,1526.0,115.0,53.0,78.0,82.0,85.0,75.0,49.0,54.0,118.0,109.0,134.0,298.0,233.0,39.0,4.0
81.0,Filippo Brancaleoni,1529.0,112.0,72.0,76.0,134.0,88.0,74.0,49.0,49.0,63.0,52.0,99.0,139.0,355.0,163.0,4.0
82.0,Matteo Mazzini,1535.0,249.0,122.0,160.0,144.0,101.0,84.0,49.0,26.0,118.0,70.0,80.0,67.0,98.0,163.0,4.0
83.0,Alessandro Manopulo,1537.0,38.0,123.0,44.0,47.0,66.0,53.0,48.0,42.0,315.0,50.0,98.0,425.0,21.0,163.0,4.0
84.0,Tommaso Senatori,1563.0,170.0,80.0,91.0,145.0,97.0,93.0,49.0,54.0,110.0,40.0,134.0,201.0,171.0,124.0,4.0
85.0,Alberto Mantovani,1573.0,70.0,210.0,37.0,23.0,54.0,93.0,49.0,54.0,232.0,109.0,74.0,267.0,272.0,25.0,4.0
86.0,Matteo Colombo,1584.0,148.0,230.0,121.0,92.0,90.0,78.0,5.0,18.0,98.0,59.0,76.0,141.0,283.0,141.0,4.0
87.0,Yuri Donati,1617.0,151.0,58.0,241.0,210.0,111.0,93.0,37.0,54.0,296.0,109.0,134.0,8.0,36.0,75.0,4.0
88.0,Fabio Piumatti,1622.0,118.0,247.0,131.0,210.0,111.0,93.0,49.0,54.0,76.0,109.0,17.0,32.0,262.0,109.0,4.0
89.0,Riccardo Pilan,1629.0,184.0,298.0,69.0,75.0,61.0,44.0,49.0,54.0,149.0,109.0,39.0,246.0,104.0,144.0,4.0
90.0,Daniele Fusella,1637.0,269.0,136.0,70.0,210.0,111.0,93.0,49.0,54.0,178.0,109.0,134.0,112.0,90.0,18.0,4.0
91.0,Nicolo David Lodato,1642.0,34.0,56.0,118.0,193.0,111.0,93.0,49.0,54.0,270.0,109.0,134.0,118.0,248.0,51.0,4.0
92.0,Leonardo Guastini,1646.0,269.0,117.0,208.0,210.0,111.0,93.0,49.0,54.0,128.0,15.0,134.0,124.0,52.0,78.0,4.0
93.0,Daniele Gennara,1653.0,199.0,89.0,266.0,210.0,111.0,88.0,49.0,36.0,163.0,68.0,134.0,106.0,85.0,45.0,4.0
94.0,Mattia Perego,1657.0,251.0,283.0,92.0,64.0,111.0,93.0,49.0,54.0,102.0,109.0,35.0,164.0,83.0,163.0,4.0
95.0,Samuele Cancemi,1671.0,61.0,116.0,138.0,113.0,100.0,83.0,49.0,54.0,70.0,109.0,134.0,42.0,435.0,163.0,4.0
96.0,Christian Kaserer,1686.0,108.0,104.0,81.0,79.0,75.0,71.0,49.0,54.0,100.0,109.0,82.0,143.0,494.0,133.0,4.0
97.0,Marianna Bondi,1691.0,266.0,87.0,318.0,210.0,111.0,93.0,49.0,54.0,193.0,58.0,106.0,50.0,3.0,89.0,4.0
98.0,Giacomo Schiava,1710.0,144.0,99.0,122.0,210.0,111.0,93.0,22.0,54.0,229.0,92.0,134.0,172.0,61.0,163.0,4.0
99.0,Anna Battistini,1720.0,236.0,177.0,130.0,34.0,29.0,11.0,49.0,54.0,231.0,109.0,92.0,251.0,150.0,163.0,4.0
100.0,Diego Catà,1723.0,79.0,46.0,283.0,210.0,111.0,93.0,49.0,54.0,409.0,109.0,134.0,62.0,60.0,20.0,4.0
101.0,Davide Adamo,1726.0,188.0,294.0,90.0,66.0,38.0,61.0,49.0,54.0,134.0,109.0,134.0,183.0,159.0,163.0,4.0
101.0,Francesco Odorizzi,1726.0,202.0,185.0,185.0,210.0,111.0,93.0,24.0,45.0,172.0,88.0,134.0,24.0,162.0,87.0,4.0
103.0,Lorenzo Bellocci,1740.0,255.0,169.0,72.0,41.0,35.0,27.0,49.0,54.0,267.0,109.0,25.0,371.0,99.0,163.0,4.0
104.0,Michele Chiaravalloti,1741.0,206.0,33.0,345.0,210.0,111.0,93.0,49.0,54.0,165.0,109.0,134.0,14.0,84.0,130.0,4.0
105.0,Maximilian Pichler,1742.0,298.0,81.0,253.0,154.0,111.0,93.0,49.0,54.0,214.0,109.0,91.0,96.0,72.0,63.0,4.0
106.0,Edoardo Annesi,1743.0,42.0,17.0,88.0,97.0,111.0,93.0,49.0,42.0,55.0,109.0,125.0,330.0,418.0,163.0,4.0
107.0,Riccardo Galanti,1758.0,274.0,189.0,247.0,210.0,111.0,93.0,49.0,54.0,146.0,31.0,134.0,49.0,4.0,163.0,4.0
108.0,Gabriele De Matteis,1762.0,110.0,126.0,178.0,160.0,111.0,93.0,49.0,54.0,89.0,109.0,134.0,235.0,147.0,163.0,4.0
109.0,Matteo Varca,1766.0,131.0,86.0,174.0,210.0,111.0,93.0,49.0,54.0,235.0,109.0,134.0,70.0,143.0,163.0,4.0
110.0,Angelo Piccolella,1778.0,130.0,227.0,147.0,100.0,103.0,85.0,42.0,54.0,117.0,109.0,134.0,87.0,276.0,163.0,4.0
111.0,Simone Baragiotta,1783.0,85.0,72.0,134.0,210.0,111.0,93.0,49.0,54.0,82.0,109.0,134.0,383.0,100.0,163.0,4.0
112.0,Gabriele Franzini,1786.0,57.0,180.0,169.0,86.0,111.0,93.0,49.0,54.0,105.0,109.0,134.0,248.0,224.0,163.0,4.0
113.0,Tommaso Zoffoli,1816.0,65.0,205.0,61.0,96.0,93.0,93.0,49.0,54.0,107.0,108.0,114.0,191.0,492.0,84.0,4.0
114.0,Maximus Diego Sironi,1825.0,63.0,99.0,186.0,132.0,111.0,93.0,49.0,54.0,409.0,109.0,134.0,133.0,86.0,163.0,4.0
115.0,Flavia Festa,1838.0,171.0,249.0,158.0,120.0,111.0,93.0,49.0,54.0,170.0,76.0,27.0,225.0,298.0,33.0,4.0
116.0,Jacopo Antonio Boffa,1850.0,249.0,135.0,250.0,210.0,111.0,93.0,18.0,42.0,152.0,35.0,134.0,70.0,184.0,163.0,4.0
117.0,Pasquale Lombardozzi,1857.0,138.0,105.0,139.0,142.0,99.0,87.0,49.0,54.0,96.0,109.0,24.0,159.0,494.0,158.0,4.0
118.0,Simone Traverso,1863.0,167.0,278.0,150.0,210.0,111.0,93.0,49.0,54.0,50.0,109.0,134.0,165.0,220.0,69.0,4.0
119.0,Lorenzo D'Ammassa,1865.0,195.0,195.0,198.0,108.0,111.0,93.0,49.0,54.0,186.0,41.0,134.0,184.0,240.0,73.0,4.0
120.0,Francesco Palma,1874.0,241.0,106.0,268.0,210.0,111.0,93.0,49.0,54.0,190.0,49.0,134.0,110.0,121.0,134.0,4.0
121.0,Leonardo Maver,1886.0,192.0,203.0,162.0,210.0,111.0,93.0,49.0,54.0,24.0,109.0,134.0,208.0,170.0,163.0,4.0
122.0,Noemi Hueber,1887.0,282.0,161.0,155.0,125.0,111.0,93.0,36.0,54.0,184.0,54.0,134.0,129.0,202.0,163.0,4.0
123.0,Milo De Nadai,1892.0,200.0,166.0,94.0,210.0,111.0,93.0,49.0,54.0,124.0,109.0,134.0,121.0,260.0,163.0,4.0
124.0,Alessia Novizio,1894.0,356.0,246.0,187.0,118.0,83.0,93.0,49.0,54.0,326.0,5.0,70.0,78.0,62.0,163.0,4.0
125.0,Giacomo Mambrini,1897.0,329.0,262.0,246.0,151.0,111.0,93.0,49.0,54.0,275.0,17.0,120.0,53.0,76.0,57.0,4.0
126.0,Anonymous,1912.0,148.0,87.0,97.0,185.0,111.0,91.0,49.0,54.0,195.0,86.0,68.0,202.0,494.0,41.0,4.0
127.0,Valerio Martinelli,1917.0,334.0,70.0,275.0,210.0,111.0,93.0,49.0,54.0,245.0,60.0,134.0,123.0,67.0,88.0,4.0
128.0,Piernicola Scalzi,1932.0,78.0,160.0,80.0,127.0,111.0,93.0,49.0,54.0,198.0,109.0,134.0,386.0,186.0,163.0,4.0
129.0,Marco Belotti,1941.0,121.0,258.0,99.0,94.0,111.0,76.0,49.0,19.0,140.0,109.0,7.0,379.0,312.0,163.0,4.0
130.0,Lorenzo Magnarin,1963.0,140.0,281.0,202.0,176.0,111.0,93.0,49.0,54.0,81.0,109.0,134.0,188.0,199.0,142.0,4.0
131.0,Riccardo Voci,1973.0,418.0,81.0,287.0,210.0,111.0,93.0,49.0,54.0,200.0,109.0,134.0,68.0,105.0,50.0,4.0
132.0,Arcangelo Lobianco,1974.0,211.0,169.0,258.0,210.0,111.0,93.0,49.0,54.0,298.0,109.0,134.0,34.0,77.0,163.0,4.0
133.0,Massimiliano Iovane,1981.0,6.0,40.0,10.0,10.0,12.0,13.0,49.0,54.0,5.0,109.0,134.0,878.0,494.0,163.0,4.0
134.0,Andrea Fabrizio,1992.0,86.0,255.0,53.0,49.0,111.0,93.0,49.0,54.0,108.0,109.0,134.0,557.0,238.0,92.0,4.0
135.0,Michele Zanirato,1999.0,178.0,223.0,151.0,210.0,111.0,93.0,49.0,54.0,158.0,109.0,134.0,417.0,95.0,13.0,4.0
136.0,Pietro Marchica,2006.0,175.0,120.0,421.0,210.0,111.0,93.0,49.0,54.0,266.0,109.0,134.0,74.0,23.0,163.0,4.0
137.0,Vincenzo Coppola,2019.0,158.0,216.0,421.0,210.0,111.0,93.0,49.0,54.0,281.0,53.0,134.0,95.0,128.0,12.0,4.0
138.0,Daniele Moretti,2031.0,166.0,346.0,77.0,67.0,111.0,93.0,49.0,54.0,103.0,109.0,134.0,61.0,494.0,163.0,4.0
139.0,Pietro Lazza,2039.0,138.0,210.0,339.0,210.0,111.0,93.0,49.0,54.0,202.0,109.0,134.0,39.0,184.0,163.0,4.0
140.0,Gabriele Mora,2062.0,109.0,113.0,294.0,210.0,111.0,93.0,49.0,54.0,88.0,109.0,134.0,64.0,494.0,136.0,4.0
141.0,Giovanni Tessari,2066.0,210.0,101.0,191.0,194.0,111.0,93.0,49.0,54.0,176.0,109.0,57.0,60.0,494.0,163.0,4.0
142.0,Adam Scanabissi,2069.0,239.0,156.0,220.0,210.0,111.0,93.0,49.0,54.0,188.0,109.0,95.0,171.0,207.0,163.0,4.0
143.0,Marco Signorini,2076.0,98.0,197.0,113.0,69.0,111.0,93.0,49.0,54.0,92.0,109.0,134.0,296.0,494.0,163.0,4.0
144.0,Alberto Monterisi,2077.0,52.0,248.0,50.0,210.0,111.0,93.0,49.0,54.0,43.0,109.0,134.0,498.0,350.0,72.0,4.0
144.0,Roberto Bentivoglio,2077.0,53.0,125.0,142.0,188.0,111.0,93.0,7.0,21.0,125.0,109.0,66.0,878.0,54.0,101.0,4.0
146.0,Luigi Manzo,2081.0,191.0,224.0,100.0,103.0,72.0,80.0,49.0,54.0,148.0,109.0,134.0,156.0,494.0,163.0,4.0
147.0,Leonardo Zara,2089.0,213.0,283.0,182.0,210.0,111.0,93.0,49.0,54.0,121.0,109.0,89.0,226.0,182.0,163.0,4.0
148.0,Pietro Villa,2098.0,54.0,127.0,189.0,210.0,111.0,93.0,49.0,54.0,139.0,109.0,134.0,223.0,494.0,108.0,4.0
149.0,Alessandro Breda,2101.0,243.0,91.0,421.0,210.0,111.0,93.0,49.0,54.0,228.0,71.0,134.0,88.0,189.0,115.0,4.0
150.0,Leonardo Marchizza,2115.0,154.0,242.0,360.0,210.0,111.0,93.0,49.0,54.0,230.0,93.0,134.0,13.0,205.0,163.0,4.0
151.0,Ivan Micieli,2119.0,150.0,173.0,58.0,71.0,39.0,35.0,49.0,54.0,101.0,109.0,103.0,878.0,132.0,163.0,4.0
152.0,Marco Minici,2123.0,224.0,224.0,75.0,101.0,91.0,81.0,49.0,54.0,303.0,109.0,134.0,99.0,412.0,163.0,4.0
153.0,Nicola Barbaro,2138.0,17.0,159.0,51.0,102.0,111.0,93.0,49.0,54.0,7.0,109.0,46.0,690.0,494.0,152.0,4.0
154.0,Nicolò Quaresima,2142.0,215.0,106.0,148.0,111.0,86.0,93.0,49.0,54.0,99.0,109.0,134.0,277.0,494.0,163.0,4.0
155.0,Filippo Taddei,2145.0,466.0,154.0,251.0,210.0,111.0,93.0,49.0,54.0,272.0,109.0,134.0,45.0,62.0,131.0,4.0
156.0,Raffaele Pascazio,2185.0,206.0,231.0,314.0,210.0,111.0,93.0,49.0,54.0,296.0,109.0,134.0,126.0,123.0,125.0,4.0
157.0,Emanuele Marchesi,2196.0,252.0,394.0,102.0,121.0,111.0,93.0,49.0,54.0,120.0,109.0,73.0,412.0,139.0,163.0,4.0
158.0,Filippo Zanetti,2199.0,73.0,36.0,157.0,210.0,111.0,93.0,49.0,54.0,409.0,109.0,134.0,103.0,494.0,163.0,4.0
159.0,Mirko Tsakarissianos,2211.0,188.0,151.0,281.0,210.0,111.0,93.0,49.0,54.0,409.0,109.0,134.0,51.0,257.0,110.0,4.0
160.0,Julian Galliano,2219.0,104.0,516.0,143.0,173.0,111.0,93.0,16.0,54.0,36.0,109.0,134.0,69.0,494.0,163.0,4.0
161.0,Stefano Dezuanni,2231.0,258.0,214.0,170.0,210.0,111.0,93.0,49.0,54.0,279.0,109.0,134.0,229.0,204.0,113.0,4.0
162.0,Nathan Pintus,2234.0,359.0,199.0,421.0,210.0,111.0,93.0,49.0,54.0,283.0,39.0,134.0,92.0,91.0,95.0,4.0
163.0,Mattia Ubbiali,2237.0,393.0,134.0,421.0,210.0,111.0,93.0,49.0,54.0,173.0,109.0,134.0,141.0,48.0,163.0,4.0
164.0,Simone Cilia,2250.0,188.0,269.0,120.0,26.0,24.0,9.0,49.0,54.0,206.0,109.0,134.0,680.0,215.0,163.0,4.0
165.0,Simone Canova,2251.0,287.0,312.0,110.0,105.0,102.0,86.0,49.0,54.0,259.0,109.0,44.0,359.0,364.0,7.0,4.0
166.0,Louis Thomas Lauria,2265.0,372.0,111.0,223.0,169.0,111.0,93.0,49.0,54.0,375.0,109.0,134.0,167.0,131.0,163.0,4.0
167.0,Loris Boldi,2268.0,212.0,61.0,421.0,210.0,111.0,93.0,49.0,54.0,409.0,109.0,134.0,112.0,126.0,163.0,4.0
168.0,Mattia Zago,2285.0,192.0,44.0,421.0,210.0,111.0,93.0,49.0,54.0,409.0,109.0,134.0,218.0,74.0,163.0,4.0
169.0,Matteo Miodini,2286.0,182.0,646.0,144.0,109.0,111.0,93.0,49.0,54.0,133.0,109.0,37.0,398.0,88.0,129.0,4.0
170.0,Dario Doninger,2296.0,49.0,206.0,164.0,110.0,111.0,93.0,49.0,54.0,62.0,109.0,100.0,528.0,494.0,163.0,4.0
170.0,Lorenzo Gentili,2296.0,240.0,191.0,230.0,210.0,111.0,93.0,49.0,54.0,184.0,109.0,134.0,30.0,494.0,163.0,4.0
172.0,Lorenzo Ciarlatani,2297.0,316.0,387.0,201.0,210.0,111.0,93.0,49.0,54.0,122.0,109.0,134.0,208.0,151.0,148.0,4.0
173.0,Daniele Buccolieri,2299.0,161.0,185.0,194.0,210.0,111.0,93.0,49.0,54.0,327.0,109.0,134.0,105.0,412.0,151.0,4.0
174.0,Diego Lovison,2301.0,326.0,161.0,421.0,210.0,111.0,93.0,49.0,54.0,151.0,109.0,134.0,185.0,130.0,163.0,4.0
175.0,Samuele Artale,2302.0,302.0,325.0,180.0,117.0,111.0,93.0,49.0,54.0,181.0,109.0,134.0,307.0,173.0,163.0,4.0
176.0,Marco Edoardo Cittar,2304.0,403.0,317.0,153.0,126.0,111.0,93.0,8.0,47.0,357.0,79.0,134.0,109.0,252.0,114.0,1.0
