Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
93.0,Philipp Roth,2016.0,76.0,69.0,35.0,59.0,91.0,71.0,85.0,67.0,54.0,242.0,182.0,686.0,214.0,60.0,17.0,8.0
94.0,Nils Thorben Lang,2034.0,298.0,169.0,128.0,121.0,62.0,62.0,85.0,99.0,231.0,101.0,140.0,181.0,61.0,271.0,17.0,8.0
94.0,Igor Pfaffenrot,2034.0,58.0,132.0,116.0,159.0,126.0,130.0,85.0,99.0,182.0,135.0,224.0,253.0,94.0,216.0,17.0,8.0
96.0,Imanuel Leonid Müller,2038.0,36.0,18.0,156.0,484.0,308.0,250.0,85.0,99.0,67.0,62.0,40.0,60.0,106.0,242.0,17.0,8.0
97.0,Joe Nowak,2067.0,25.0,104.0,36.0,62.0,95.0,77.0,85.0,71.0,45.0,242.0,186.0,242.0,501.0,271.0,17.0,8.0
98.0,Jascha Bakarinow,2068.0,177.0,137.0,51.0,27.0,17.0,16.0,85.0,99.0,307.0,242.0,170.0,188.0,333.0,194.0,17.0,8.0
99.0,Laura Ohrndorf,2072.0,383.0,324.0,199.0,155.0,112.0,123.0,85.0,9.0,211.0,19.0,139.0,66.0,137.0,85.0,17.0,8.0
100.0,Paul Mirza,2095.0,174.0,16.0,237.0,321.0,237.0,250.0,85.0,99.0,107.0,1.0,275.0,78.0,52.0,138.0,17.0,8.0
101.0,Nils Feuer,2120.0,191.0,52.0,192.0,172.0,128.0,139.0,85.0,99.0,53.0,123.0,68.0,15.0,708.0,70.0,17.0,8.0
102.0,Dunhui Xiao (肖敦慧),2162.0,45.0,98.0,17.0,50.0,308.0,250.0,85.0,7.0,69.0,50.0,275.0,92.0,708.0,83.0,17.0,8.0
103.0,Patrick Kern,2177.0,249.0,137.0,154.0,130.0,90.0,97.0,47.0,99.0,131.0,200.0,96.0,239.0,303.0,180.0,17.0,8.0
104.0,Ricky Meiler,2189.0,38.0,134.0,174.0,69.0,129.0,119.0,85.0,49.0,21.0,242.0,20.0,292.0,521.0,271.0,17.0,8.0
105.0,Philipp Weyer,2194.0,1.0,324.0,3.0,4.0,94.0,158.0,85.0,99.0,4.0,242.0,113.0,135.0,708.0,199.0,17.0,8.0
106.0,Tanish Dhiman,2221.0,5.0,2.0,13.0,37.0,308.0,250.0,85.0,99.0,24.0,242.0,275.0,199.0,386.0,271.0,17.0,8.0
107.0,Cedric Schweitzer,2225.0,108.0,119.0,168.0,219.0,175.0,135.0,85.0,90.0,287.0,242.0,133.0,255.0,108.0,76.0,17.0,8.0
108.0,Kim Logoshenko,2227.0,110.0,128.0,144.0,366.0,308.0,250.0,85.0,99.0,22.0,84.0,275.0,30.0,271.0,30.0,17.0,8.0
109.0,Lucas Garron,2228.0,122.0,111.0,143.0,233.0,266.0,250.0,36.0,13.0,58.0,62.0,194.0,310.0,321.0,84.0,17.0,8.0
110.0,Patrick Bolte,2231.0,139.0,57.0,216.0,406.0,242.0,250.0,85.0,99.0,201.0,67.0,199.0,7.0,64.0,174.0,17.0,8.0
111.0,Eliah Mezler,2240.0,262.0,177.0,171.0,104.0,137.0,102.0,85.0,99.0,255.0,242.0,117.0,28.0,282.0,154.0,17.0,8.0
112.0,Benjamin Roth,2253.0,61.0,194.0,141.0,102.0,167.0,250.0,85.0,99.0,82.0,242.0,123.0,312.0,99.0,271.0,17.0,8.0
113.0,Bennet Wichmann,2263.0,41.0,3.0,162.0,204.0,233.0,241.0,85.0,99.0,63.0,242.0,275.0,112.0,207.0,271.0,17.0,8.0
114.0,Simone Ohler,2285.0,462.0,417.0,286.0,152.0,77.0,55.0,45.0,18.0,232.0,27.0,47.0,215.0,167.0,62.0,17.0,6.0
115.0,Michael Stocker,2294.0,438.0,356.0,254.0,156.0,79.0,91.0,85.0,29.0,170.0,34.0,121.0,129.0,149.0,178.0,17.0,8.0
116.0,Jeremias Preisler,2306.0,102.0,24.0,131.0,97.0,210.0,160.0,85.0,99.0,127.0,242.0,275.0,417.0,41.0,271.0,17.0,8.0
