Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
37.0,Chingizkhan Mukhametdinov,1385.0,143.0,161.0,70.0,42.0,39.0,30.0,70.0,124.0,101.0,250.0,58.0,101.0,65.0,120.0,6.0,5.0
38.0,Andrey Kolevatykh (Андрей Колеватых),1406.0,88.0,85.0,131.0,116.0,107.0,115.0,70.0,124.0,44.0,139.0,96.0,59.0,106.0,115.0,6.0,5.0
39.0,Emil Khalimov,1440.0,69.0,72.0,67.0,55.0,69.0,71.0,70.0,124.0,383.0,193.0,68.0,32.0,122.0,34.0,6.0,5.0
40.0,Evgeniy Mazhara,1470.0,177.0,96.0,89.0,73.0,62.0,57.0,64.0,58.0,58.0,156.0,126.0,105.0,133.0,205.0,6.0,5.0
41.0,Ewsey Obzherin,1478.0,77.0,84.0,58.0,43.0,22.0,14.0,70.0,124.0,321.0,395.0,30.0,85.0,11.0,133.0,6.0,5.0
42.0,Danila Ryabinin,1495.0,81.0,88.0,40.0,19.0,14.0,8.0,70.0,66.0,45.0,343.0,37.0,451.0,155.0,67.0,6.0,5.0
43.0,Maxim Brednev (Максим Бреднев),1496.0,64.0,60.0,96.0,54.0,239.0,156.0,70.0,124.0,409.0,3.0,114.0,4.0,21.0,71.0,6.0,5.0
44.0,Dmitry Matthew Yaquinto,1542.0,51.0,52.0,31.0,39.0,45.0,25.0,70.0,124.0,46.0,211.0,60.0,63.0,140.0,574.0,6.0,5.0
44.0,Timur Kononov (Тимур Кононов),1542.0,59.0,44.0,149.0,162.0,239.0,156.0,70.0,124.0,86.0,133.0,62.0,58.0,66.0,123.0,6.0,5.0
46.0,Darya Belonogova,1631.0,113.0,169.0,82.0,102.0,136.0,156.0,70.0,124.0,166.0,75.0,63.0,272.0,46.0,46.0,6.0,5.0
47.0,Ilya Sokolov,1643.0,120.0,47.0,130.0,119.0,239.0,156.0,70.0,124.0,73.0,264.0,76.0,96.0,58.0,60.0,6.0,5.0
48.0,Alexey Tsvetkov,1650.0,5.0,1.0,6.0,68.0,239.0,156.0,70.0,124.0,2.0,4.0,522.0,1.0,1.0,440.0,6.0,5.0
49.0,Boris Monakhov,1666.0,251.0,90.0,57.0,156.0,112.0,53.0,70.0,47.0,346.0,104.0,103.0,29.0,125.0,112.0,6.0,5.0
50.0,Artem Kulikov (Артём Куликов),1680.0,268.0,117.0,112.0,175.0,239.0,156.0,70.0,124.0,206.0,22.0,79.0,27.0,10.0,64.0,6.0,5.0
51.0,Sergey Marin (Сергей Марьин),1701.0,212.0,8.0,178.0,211.0,131.0,106.0,18.0,124.0,142.0,29.0,279.0,106.0,25.0,121.0,6.0,5.0
52.0,Andrey Mishin,1720.0,113.0,37.0,99.0,141.0,239.0,156.0,70.0,124.0,407.0,103.0,18.0,40.0,121.0,41.0,6.0,5.0
53.0,Artem Lukin (Артём Лукин),1738.0,165.0,81.0,103.0,85.0,174.0,156.0,70.0,124.0,94.0,120.0,168.0,107.0,74.0,206.0,6.0,5.0
54.0,Nikolay Vasilyev,1791.0,154.0,204.0,166.0,101.0,65.0,46.0,70.0,29.0,174.0,94.0,34.0,303.0,205.0,135.0,6.0,5.0
55.0,Islam Kitiev,1792.0,201.0,97.0,143.0,90.0,73.0,63.0,70.0,44.0,66.0,293.0,5.0,334.0,177.0,125.0,6.0,5.0
56.0,Lev Bruskov (Лев Брусков),1813.0,138.0,115.0,210.0,295.0,239.0,156.0,70.0,114.0,153.0,2.0,203.0,17.0,89.0,1.0,6.0,5.0
57.0,Vladislav Shurshilin,1821.0,87.0,53.0,80.0,199.0,239.0,156.0,70.0,124.0,151.0,66.0,275.0,172.0,114.0,24.0,6.0,5.0
58.0,Vladimir Fedorov,1832.0,101.0,16.0,35.0,92.0,239.0,156.0,70.0,124.0,72.0,259.0,6.0,24.0,53.0,574.0,6.0,5.0
59.0,Vladislav Korovin (Владислав Коровин),1859.0,165.0,75.0,71.0,253.0,239.0,156.0,70.0,124.0,189.0,82.0,195.0,47.0,21.0,161.0,6.0,5.0
60.0,Sergey Shitov,1872.0,28.0,157.0,22.0,7.0,3.0,7.0,70.0,124.0,22.0,459.0,108.0,216.0,504.0,134.0,6.0,5.0
61.0,Denis Gromov (Денис Громов),1876.0,94.0,43.0,76.0,25.0,28.0,40.0,70.0,124.0,78.0,459.0,89.0,238.0,272.0,229.0,6.0,5.0
62.0,Oleg Eminov,1900.0,118.0,147.0,190.0,320.0,159.0,156.0,70.0,124.0,168.0,88.0,107.0,65.0,36.0,141.0,6.0,5.0
63.0,Dmitry Korolev,1911.0,95.0,76.0,184.0,281.0,239.0,156.0,70.0,124.0,91.0,174.0,165.0,110.0,42.0,93.0,6.0,5.0
64.0,Dmitry Dobrjakov,1947.0,4.0,33.0,11.0,9.0,16.0,28.0,70.0,5.0,8.0,280.0,430.0,142.0,326.0,574.0,6.0,5.0
65.0,Roman Povolotskii,1954.0,233.0,158.0,211.0,60.0,46.0,66.0,70.0,124.0,180.0,340.0,59.0,71.0,155.0,170.0,6.0,5.0
66.0,Dmitriy Shevchenko,1964.0,66.0,14.0,77.0,91.0,53.0,116.0,70.0,124.0,19.0,403.0,231.0,75.0,289.0,325.0,6.0,5.0
67.0,Oleg Martynov,1978.0,181.0,132.0,94.0,88.0,79.0,90.0,70.0,124.0,90.0,459.0,265.0,153.0,112.0,30.0,6.0,5.0
68.0,Ivan Karasev,1988.0,124.0,169.0,205.0,153.0,239.0,156.0,70.0,124.0,198.0,235.0,112.0,28.0,62.0,102.0,6.0,5.0
69.0,Dmitry Gundin,2008.0,14.0,4.0,51.0,177.0,239.0,156.0,70.0,124.0,39.0,1.0,522.0,11.0,15.0,574.0,6.0,5.0
70.0,Igor Kolosov (Игорь Колосов),2027.0,54.0,25.0,250.0,393.0,239.0,156.0,70.0,86.0,82.0,37.0,234.0,247.0,56.0,87.0,6.0,5.0
71.0,Fyodor Ivanov,2041.0,109.0,163.0,87.0,184.0,195.0,149.0,45.0,11.0,79.0,34.0,370.0,50.0,396.0,158.0,6.0,5.0
72.0,Danil Kotenkov (Данил Котенков),2057.0,147.0,218.0,140.0,97.0,108.0,156.0,70.0,124.0,193.0,61.0,36.0,22.0,576.0,98.0,6.0,5.0
73.0,Amina Chebochakova (Амина Чебочакова),2087.0,57.0,153.0,115.0,267.0,239.0,156.0,70.0,124.0,148.0,187.0,71.0,100.0,251.0,138.0,6.0,5.0
74.0,Daniil Rublev (Даниил Рублёв),2105.0,103.0,42.0,52.0,45.0,239.0,156.0,70.0,124.0,55.0,20.0,522.0,61.0,31.0,574.0,6.0,5.0
75.0,Leonid Shcherbakov (Леонид Щербаков),2109.0,142.0,192.0,157.0,160.0,143.0,121.0,70.0,124.0,242.0,459.0,98.0,19.0,162.0,9.0,6.0,5.0
76.0,Danila Rogozhnikov (Данила Рогожников),2118.0,55.0,141.0,50.0,74.0,97.0,128.0,70.0,124.0,13.0,260.0,90.0,322.0,536.0,147.0,6.0,5.0
77.0,Ekaterina Shutenko,2130.0,89.0,291.0,23.0,40.0,13.0,12.0,70.0,124.0,452.0,111.0,93.0,266.0,390.0,145.0,6.0,5.0
78.0,Dmitrii Dusheiko (Дмитрий Душейко),2151.0,156.0,163.0,102.0,33.0,20.0,15.0,70.0,124.0,224.0,9.0,189.0,120.0,341.0,574.0,6.0,5.0
79.0,Maksim Demchenko (Максим Демченко),2157.0,197.0,70.0,301.0,139.0,173.0,146.0,70.0,124.0,526.0,87.0,9.0,90.0,85.0,129.0,6.0,5.0
80.0,Dmitry Shelomencev,2180.0,234.0,407.0,111.0,17.0,12.0,4.0,70.0,124.0,229.0,215.0,82.0,216.0,309.0,139.0,6.0,5.0
81.0,Anton Nazarov (Антон Назаров),2218.0,62.0,76.0,139.0,247.0,149.0,156.0,70.0,124.0,272.0,100.0,175.0,67.0,189.0,381.0,6.0,5.0
82.0,Fyodor Borisov,2255.0,131.0,123.0,85.0,63.0,239.0,108.0,70.0,16.0,137.0,6.0,241.0,68.0,411.0,546.0,6.0,5.0
83.0,Nikolay Masson (Николай Массон),2272.0,25.0,196.0,120.0,108.0,127.0,96.0,14.0,37.0,76.0,116.0,419.0,340.0,404.0,183.0,6.0,5.0
84.0,Egor Korchagin,2298.0,172.0,130.0,64.0,12.0,239.0,156.0,70.0,124.0,125.0,459.0,152.0,374.0,129.0,81.0,6.0,5.0
85.0,Ilya Epifanov,2314.0,136.0,62.0,164.0,69.0,181.0,156.0,70.0,124.0,270.0,46.0,186.0,418.0,83.0,338.0,6.0,5.0
86.0,Maxim Mamakov (Максим Мамаков),2318.0,101.0,87.0,36.0,58.0,116.0,132.0,70.0,80.0,147.0,459.0,194.0,359.0,236.0,232.0,6.0,5.0
87.0,Oleg Liven,2330.0,283.0,78.0,148.0,132.0,51.0,58.0,70.0,124.0,187.0,256.0,141.0,497.0,157.0,137.0,6.0,5.0
88.0,Alexander Gusev,2344.0,133.0,153.0,118.0,148.0,239.0,156.0,70.0,62.0,69.0,459.0,49.0,210.0,186.0,281.0,6.0,5.0
89.0,Nikita Gamolin,2359.0,84.0,168.0,189.0,98.0,42.0,44.0,70.0,115.0,294.0,314.0,180.0,97.0,408.0,245.0,6.0,5.0
90.0,Dmitriy Kukuev,2372.0,229.0,173.0,253.0,282.0,239.0,156.0,51.0,124.0,162.0,459.0,102.0,36.0,47.0,48.0,6.0,5.0
91.0,Oleg Fomenkov,2388.0,261.0,198.0,233.0,136.0,83.0,80.0,70.0,93.0,444.0,229.0,224.0,114.0,149.0,63.0,6.0,5.0
92.0,Nikolay Golovenko,2398.0,370.0,287.0,220.0,125.0,58.0,134.0,70.0,124.0,347.0,84.0,136.0,329.0,37.0,66.0,6.0,5.0
93.0,Aidar Aminev,2405.0,283.0,283.0,97.0,94.0,102.0,87.0,70.0,39.0,142.0,221.0,270.0,294.0,189.0,223.0,6.0,5.0
94.0,Dmitry Sidorenko,2424.0,72.0,371.0,131.0,122.0,103.0,43.0,70.0,124.0,375.0,459.0,158.0,178.0,107.0,100.0,6.0,5.0
95.0,Huston Vu-Duc,2430.0,73.0,134.0,91.0,115.0,239.0,156.0,70.0,124.0,64.0,459.0,522.0,138.0,61.0,173.0,6.0,5.0
96.0,Mikhail Glazov (Михаил Глазов),2443.0,278.0,129.0,456.0,570.0,239.0,156.0,70.0,124.0,121.0,80.0,85.0,84.0,5.0,35.0,6.0,5.0
97.0,Nikita Bespalov,2455.0,345.0,293.0,238.0,218.0,119.0,104.0,70.0,41.0,177.0,148.0,201.0,249.0,168.0,73.0,6.0,5.0
98.0,Magomed Bashtaev,2461.0,249.0,256.0,165.0,142.0,99.0,83.0,70.0,124.0,283.0,237.0,15.0,233.0,445.0,49.0,6.0,5.0
99.0,Stepan Anisimov (Степан Анисимов),2465.0,212.0,91.0,127.0,114.0,184.0,156.0,70.0,53.0,133.0,459.0,522.0,146.0,159.0,28.0,6.0,5.0
100.0,Igor Tarabrin (Игорь Тарабрин),2482.0,34.0,134.0,105.0,111.0,239.0,156.0,70.0,124.0,189.0,459.0,14.0,184.0,443.0,209.0,6.0,5.0
101.0,Kyyarkhan Nikolaev,2498.0,36.0,55.0,43.0,117.0,239.0,156.0,70.0,124.0,9.0,459.0,50.0,50.0,505.0,574.0,6.0,5.0
102.0,Arseniy Yotsyus,2505.0,160.0,103.0,261.0,437.0,239.0,156.0,70.0,124.0,303.0,218.0,191.0,9.0,88.0,135.0,6.0,5.0
103.0,Slavomil Voloskov (Славомил Волосков),2522.0,191.0,295.0,98.0,106.0,228.0,156.0,70.0,124.0,93.0,437.0,121.0,255.0,107.0,230.0,6.0,5.0
104.0,Dmitriy Martyshev (Дмитрий Ма́ртышев),2542.0,192.0,237.0,122.0,167.0,239.0,156.0,70.0,116.0,120.0,144.0,252.0,315.0,249.0,152.0,6.0,5.0
105.0,Anton Mikhailik (Антон Михайлик),2571.0,270.0,26.0,108.0,149.0,239.0,156.0,70.0,124.0,251.0,459.0,356.0,91.0,153.0,108.0,6.0,5.0
106.0,Mikhail Kharitonov,2595.0,184.0,173.0,129.0,570.0,239.0,156.0,70.0,124.0,175.0,123.0,70.0,272.0,95.0,204.0,6.0,5.0
107.0,Nikita Malykhin (Никита Малыхин),2596.0,52.0,115.0,74.0,41.0,239.0,156.0,70.0,124.0,103.0,459.0,20.0,306.0,454.0,372.0,6.0,5.0
108.0,Vladimir Vetkin,2600.0,118.0,59.0,123.0,59.0,38.0,37.0,70.0,124.0,280.0,459.0,169.0,99.0,380.0,574.0,6.0,5.0
109.0,Artem Kolmykov,2615.0,116.0,93.0,236.0,386.0,239.0,156.0,70.0,124.0,254.0,276.0,206.0,229.0,116.0,103.0,6.0,5.0
110.0,Semyon Terskov,2640.0,152.0,532.0,93.0,168.0,213.0,156.0,70.0,57.0,84.0,459.0,40.0,461.0,45.0,99.0,6.0,5.0
111.0,Sergey Lahno,2683.0,85.0,17.0,519.0,570.0,239.0,156.0,70.0,3.0,94.0,157.0,273.0,312.0,82.0,95.0,6.0,5.0
112.0,Vladimir Semidyanov,2689.0,280.0,64.0,375.0,250.0,100.0,92.0,70.0,124.0,497.0,47.0,117.0,18.0,70.0,574.0,6.0,5.0
113.0,Aleksey Zuev,2707.0,192.0,126.0,257.0,188.0,239.0,156.0,70.0,124.0,228.0,216.0,106.0,146.0,74.0,574.0,6.0,5.0
114.0,Viacheslav Nartokov (Вячеслав Нартоков),2729.0,78.0,89.0,88.0,82.0,239.0,156.0,70.0,124.0,141.0,459.0,292.0,78.0,248.0,574.0,6.0,5.0
115.0,Matvei Kuligin,2767.0,162.0,153.0,167.0,70.0,41.0,42.0,70.0,124.0,234.0,96.0,522.0,408.0,93.0,574.0,6.0,5.0
116.0,Pavel Kuznetsov (Павел Кузнецов),2807.0,122.0,246.0,163.0,226.0,239.0,153.0,70.0,124.0,307.0,459.0,129.0,300.0,41.0,217.0,6.0,5.0
117.0,Dmitry Melnikov (Дмитрий Мельников),2815.0,241.0,123.0,219.0,570.0,239.0,156.0,70.0,124.0,184.0,51.0,100.0,123.0,30.0,574.0,6.0,5.0
118.0,Maksim Vorobyev,2818.0,30.0,19.0,151.0,212.0,156.0,156.0,70.0,124.0,25.0,459.0,522.0,145.0,164.0,574.0,6.0,5.0
119.0,Mikhail Sartakov,2854.0,89.0,213.0,170.0,124.0,239.0,156.0,70.0,124.0,154.0,33.0,522.0,475.0,252.0,222.0,6.0,5.0
120.0,Yaroslav Mikhaylov,2856.0,60.0,24.0,28.0,34.0,31.0,34.0,70.0,124.0,53.0,459.0,522.0,117.0,715.0,574.0,6.0,5.0
121.0,Dmitry Dergunov,2876.0,21.0,17.0,33.0,56.0,40.0,72.0,70.0,41.0,4.0,442.0,99.0,1421.0,169.0,380.0,6.0,5.0
122.0,Deni Mintsaev (Дени Минцаев),2881.0,123.0,220.0,212.0,215.0,114.0,97.0,3.0,33.0,205.0,109.0,215.0,466.0,584.0,274.0,6.0,5.0
123.0,Arsenii Evdokimov (Арсений Евдокимов),2887.0,237.0,489.0,114.0,251.0,239.0,156.0,70.0,124.0,233.0,239.0,88.0,266.0,285.0,85.0,6.0,5.0
124.0,Mihail Ponomarev,2896.0,397.0,262.0,325.0,185.0,140.0,113.0,32.0,124.0,171.0,198.0,109.0,284.0,184.0,361.0,6.0,5.0
125.0,Alexey Mikhailov,2900.0,345.0,321.0,381.0,237.0,139.0,99.0,70.0,52.0,167.0,200.0,362.0,334.0,160.0,22.0,6.0,5.0
126.0,Digi Digiev,2902.0,295.0,107.0,271.0,143.0,89.0,102.0,70.0,124.0,169.0,459.0,51.0,280.0,401.0,330.0,6.0,5.0
127.0,Dmitry Lavrov,2903.0,115.0,498.0,239.0,225.0,50.0,60.0,70.0,47.0,126.0,283.0,522.0,362.0,44.0,251.0,6.0,5.0
128.0,Rustam Valeev,2910.0,93.0,256.0,169.0,96.0,135.0,156.0,11.0,124.0,150.0,212.0,324.0,309.0,491.0,373.0,6.0,5.0
129.0,Yakov Ivanov,2916.0,240.0,356.0,263.0,432.0,209.0,156.0,70.0,124.0,204.0,230.0,242.0,169.0,57.0,153.0,6.0,5.0
130.0,Bogdan Shirokov,2941.0,320.0,256.0,231.0,134.0,239.0,156.0,70.0,102.0,20.0,168.0,438.0,158.0,481.0,157.0,6.0,5.0
131.0,Azamat Tuko,2945.0,52.0,180.0,19.0,49.0,110.0,94.0,70.0,124.0,250.0,459.0,522.0,194.0,237.0,574.0,6.0,5.0
132.0,Mikhail Ivashechkin,2955.0,237.0,596.0,195.0,110.0,82.0,39.0,70.0,124.0,194.0,220.0,287.0,542.0,234.0,14.0,6.0,5.0
133.0,Ilya Shalashny (Илья Шалашный),2975.0,200.0,240.0,146.0,147.0,239.0,139.0,70.0,124.0,131.0,429.0,154.0,753.0,174.0,18.0,6.0,5.0
134.0,Alexey Semichastnov,2999.0,311.0,92.0,248.0,246.0,134.0,117.0,70.0,124.0,108.0,459.0,202.0,111.0,656.0,110.0,6.0,5.0
