Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
38.0,Ken Lin Pak Kin (練柏健),702.0,34.0,19.0,12.0,8.0,10.0,33.0,13.0,24.0,33.0,47.0,33.0,232.0,154.0,48.0,2.0
39.0,Albert So Yik Ban (蘇益品),729.0,65.0,85.0,63.0,68.0,40.0,33.0,13.0,24.0,63.0,47.0,50.0,78.0,43.0,55.0,2.0
40.0,Yi Qian (钱奕),734.0,104.0,95.0,96.0,58.0,40.0,33.0,13.0,24.0,25.0,37.0,50.0,88.0,14.0,55.0,2.0
41.0,He Ting Xi (何霆熙),746.0,81.0,76.0,42.0,80.0,40.0,33.0,13.0,24.0,38.0,47.0,22.0,39.0,154.0,55.0,2.0
42.0,Arnold Yeung Chun Hei (楊駿希),747.0,109.0,72.0,44.0,35.0,20.0,17.0,13.0,24.0,98.0,47.0,36.0,135.0,40.0,55.0,2.0
43.0,Joseph Liu (劉睿博),748.0,43.0,8.0,155.0,80.0,40.0,33.0,13.0,24.0,113.0,47.0,50.0,46.0,55.0,39.0,2.0
44.0,Angus Wong Tsz On (王梓安),765.0,84.0,38.0,81.0,80.0,40.0,33.0,13.0,24.0,91.0,47.0,50.0,64.0,63.0,55.0,2.0
44.0,Yu Wai Sum (余瑋深),765.0,56.0,44.0,71.0,80.0,40.0,33.0,13.0,24.0,43.0,47.0,50.0,53.0,154.0,55.0,2.0
46.0,Dorian Chan,767.0,68.0,134.0,80.0,80.0,40.0,33.0,13.0,24.0,101.0,26.0,50.0,93.0,11.0,12.0,2.0
47.0,Chan Chun Hang (陳浚鏗),773.0,159.0,102.0,58.0,36.0,22.0,19.0,11.0,24.0,82.0,32.0,27.0,36.0,154.0,9.0,2.0
48.0,Qing Yanzhang (卿晏彰),775.0,74.0,113.0,35.0,80.0,40.0,33.0,13.0,24.0,47.0,47.0,50.0,8.0,154.0,55.0,2.0
48.0,Li Pak Him (李柏謙),775.0,91.0,67.0,61.0,54.0,40.0,33.0,13.0,24.0,84.0,47.0,31.0,70.0,103.0,55.0,2.0
50.0,Antonio Li Ka Ming (李家銘),785.0,153.0,13.0,110.0,80.0,40.0,33.0,13.0,24.0,168.0,28.0,50.0,31.0,25.0,15.0,2.0
51.0,Leung Ching Fung (梁靖峯),793.0,50.0,50.0,18.0,16.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,73.0,154.0,55.0,2.0
52.0,Mok Mun Wai (莫滿懷),803.0,115.0,167.0,93.0,80.0,40.0,33.0,13.0,17.0,49.0,45.0,11.0,37.0,46.0,55.0,2.0
53.0,Chadwick Kwok,808.0,71.0,52.0,73.0,80.0,40.0,33.0,13.0,24.0,64.0,47.0,50.0,50.0,154.0,55.0,2.0
54.0,Harold Kwok Hei (郭曦),853.0,82.0,98.0,62.0,52.0,36.0,29.0,13.0,24.0,41.0,47.0,18.0,140.0,154.0,55.0,2.0
55.0,Chan Chun Hei (陳俊熙),856.0,80.0,101.0,38.0,39.0,40.0,33.0,13.0,24.0,168.0,47.0,50.0,74.0,92.0,55.0,2.0
56.0,Yan Lok Adrian Lam,857.0,63.0,86.0,51.0,80.0,31.0,33.0,13.0,24.0,96.0,47.0,50.0,103.0,127.0,51.0,2.0
57.0,Mok Yik Lam (莫翌林),869.0,155.0,43.0,98.0,80.0,40.0,33.0,13.0,24.0,120.0,47.0,50.0,25.0,84.0,55.0,2.0
58.0,Hui Hing Ho (許鑫豪),870.0,72.0,93.0,28.0,18.0,15.0,13.0,9.0,24.0,58.0,47.0,50.0,232.0,154.0,55.0,2.0
58.0,Wong Tak Man (黃德文),870.0,70.0,162.0,41.0,62.0,40.0,33.0,13.0,24.0,32.0,43.0,34.0,115.0,154.0,45.0,2.0
60.0,Chiu Yuk (趙彧),876.0,227.0,144.0,103.0,44.0,34.0,33.0,13.0,24.0,27.0,36.0,50.0,60.0,24.0,55.0,2.0
61.0,Matthew Heritage (梁子庭),885.0,198.0,48.0,90.0,60.0,37.0,33.0,13.0,24.0,148.0,47.0,50.0,22.0,67.0,46.0,2.0
62.0,Wong Hiu Lok,893.0,58.0,89.0,40.0,28.0,40.0,33.0,13.0,24.0,28.0,47.0,50.0,232.0,154.0,55.0,2.0
62.0,Fong Ka Ho (方嘉浩),893.0,29.0,106.0,24.0,53.0,40.0,33.0,13.0,24.0,31.0,47.0,50.0,232.0,154.0,55.0,2.0
64.0,Choi Tsz Kit (蔡子杰),904.0,121.0,144.0,102.0,64.0,40.0,33.0,13.0,24.0,90.0,47.0,50.0,43.0,76.0,55.0,2.0
