Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
86.0,Alfie Bin Aswan,1872.0,86.0,147.0,132.0,140.0,128.0,109.0,37.0,54.0,92.0,129.0,223.0,183.0,271.0,127.0,10.0,4.0
87.0,Janson Bi Jun Xiong,1876.0,89.0,26.0,114.0,156.0,128.0,109.0,37.0,54.0,81.0,129.0,56.0,137.0,540.0,206.0,10.0,4.0
88.0,Chuah Yi Qian (蔡銥倩),1882.0,39.0,69.0,88.0,310.0,128.0,109.0,37.0,54.0,23.0,16.0,65.0,53.0,671.0,206.0,10.0,4.0
89.0,Leong Wing Sik,1914.0,65.0,29.0,103.0,87.0,128.0,109.0,37.0,54.0,119.0,117.0,109.0,66.0,671.0,206.0,10.0,4.0
90.0,Tan Kwan Yang,1921.0,13.0,35.0,635.0,310.0,128.0,109.0,37.0,54.0,4.0,129.0,223.0,22.0,2.0,206.0,10.0,4.0
91.0,Isabelle Oan Yoong Ru,1925.0,161.0,40.0,159.0,101.0,128.0,109.0,37.0,54.0,220.0,129.0,223.0,160.0,267.0,123.0,10.0,4.0
92.0,Terence Lai Yu Kit (黎宇杰),1960.0,141.0,88.0,381.0,310.0,128.0,109.0,37.0,54.0,83.0,129.0,141.0,78.0,61.0,206.0,10.0,4.0
93.0,Lee Hoween,1964.0,34.0,97.0,9.0,4.0,3.0,2.0,37.0,22.0,34.0,129.0,46.0,793.0,534.0,206.0,10.0,4.0
94.0,Benjamin Ajmera,1988.0,177.0,20.0,284.0,235.0,128.0,109.0,37.0,54.0,160.0,129.0,138.0,246.0,51.0,206.0,10.0,4.0
95.0,Lim Le Yang,1996.0,197.0,122.0,79.0,182.0,128.0,109.0,37.0,54.0,222.0,129.0,112.0,260.0,196.0,155.0,10.0,4.0
96.0,Danish Farhan,1997.0,369.0,218.0,165.0,203.0,128.0,109.0,37.0,54.0,132.0,129.0,113.0,190.0,91.0,45.0,10.0,4.0
97.0,Yong Rong Seng (杨荣盛),2009.0,258.0,369.0,214.0,103.0,62.0,60.0,34.0,42.0,216.0,49.0,163.0,183.0,147.0,95.0,10.0,4.0
98.0,Lim Wei Ming,2047.0,115.0,609.0,158.0,106.0,128.0,109.0,37.0,54.0,198.0,62.0,85.0,125.0,41.0,206.0,10.0,4.0
99.0,Tan Ee Qian,2091.0,114.0,106.0,143.0,239.0,128.0,109.0,37.0,54.0,263.0,129.0,223.0,232.0,94.0,206.0,10.0,4.0
100.0,Voon Wu Han,2117.0,200.0,121.0,52.0,149.0,128.0,109.0,37.0,54.0,55.0,129.0,137.0,55.0,671.0,206.0,10.0,4.0
101.0,Chung Jing Xian,2132.0,451.0,118.0,282.0,213.0,128.0,109.0,37.0,54.0,324.0,56.0,78.0,84.0,65.0,119.0,10.0,4.0
102.0,Grayson Goh,2143.0,167.0,486.0,95.0,109.0,128.0,109.0,37.0,54.0,236.0,129.0,223.0,14.0,136.0,206.0,10.0,4.0
103.0,Liow Yuan Feng,2145.0,158.0,140.0,172.0,310.0,128.0,109.0,37.0,54.0,355.0,129.0,131.0,215.0,130.0,63.0,10.0,4.0
104.0,Howard Wong Jun Yen (黄俊仁),2161.0,49.0,23.0,21.0,30.0,29.0,34.0,37.0,54.0,40.0,129.0,154.0,681.0,671.0,195.0,10.0,4.0
105.0,Mohd Ashroof Bin Masri,2176.0,59.0,194.0,73.0,55.0,73.0,87.0,37.0,54.0,117.0,129.0,178.0,229.0,671.0,206.0,10.0,4.0
106.0,Marlon Jemron James,2185.0,164.0,160.0,187.0,214.0,128.0,109.0,37.0,54.0,272.0,129.0,167.0,81.0,263.0,206.0,10.0,4.0
107.0,Malcolm Wong,2189.0,242.0,441.0,247.0,310.0,128.0,109.0,37.0,54.0,175.0,129.0,96.0,145.0,47.0,15.0,10.0,4.0
108.0,Ang Zhen Zhou,2193.0,62.0,378.0,49.0,310.0,128.0,109.0,37.0,54.0,282.0,129.0,223.0,389.0,6.0,23.0,10.0,4.0
109.0,Andy Tan Jie Lek,2239.0,95.0,295.0,59.0,21.0,26.0,28.0,37.0,54.0,152.0,129.0,223.0,229.0,671.0,206.0,10.0,4.0
