Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
43.0,Ali Atmali,680.0,195.0,35.0,91.0,38.0,14.0,8.0,9.0,11.0,86.0,48.0,11.0,5.0,58.0,71.0
44.0,Tekin Ali Hanönü,695.0,44.0,32.0,42.0,63.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,25.0,39.0,84.0
45.0,Mehmet Yusuf Aydemir,699.0,121.0,140.0,44.0,29.0,16.0,11.0,9.0,11.0,73.0,12.0,35.0,59.0,91.0,48.0
46.0,Ali Kemal Özbek,714.0,43.0,51.0,46.0,86.0,16.0,11.0,9.0,11.0,31.0,48.0,35.0,137.0,170.0,20.0
47.0,Kerem Eroğlu,719.0,32.0,148.0,8.0,3.0,2.0,2.0,9.0,11.0,94.0,48.0,35.0,114.0,129.0,84.0
48.0,Bedirhan Alagöz,731.0,90.0,112.0,103.0,86.0,16.0,11.0,9.0,10.0,37.0,48.0,35.0,152.0,11.0,11.0
49.0,Öykü Voyvoda,732.0,53.0,143.0,97.0,86.0,16.0,11.0,9.0,11.0,82.0,48.0,35.0,2.0,55.0,84.0
50.0,Ahmet Yusuf Uysal,735.0,64.0,39.0,43.0,52.0,16.0,11.0,9.0,11.0,98.0,37.0,35.0,200.0,36.0,84.0
51.0,Metin Durucu,742.0,47.0,17.0,37.0,65.0,16.0,11.0,9.0,11.0,42.0,48.0,35.0,82.0,287.0,35.0
52.0,Nihat Sarp Ustaömer,750.0,98.0,11.0,125.0,86.0,16.0,11.0,9.0,11.0,74.0,48.0,35.0,31.0,111.0,84.0
53.0,Cemre Ertürk,758.0,96.0,95.0,130.0,86.0,16.0,11.0,9.0,11.0,180.0,14.0,35.0,21.0,27.0,27.0
54.0,Levent Gönenç Gönençer,762.0,193.0,82.0,68.0,69.0,16.0,11.0,9.0,11.0,70.0,48.0,33.0,54.0,29.0,69.0
55.0,Sami Ozgun,764.0,21.0,38.0,86.0,86.0,16.0,11.0,9.0,11.0,29.0,48.0,35.0,3.0,287.0,84.0
