Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
36.0,Jie-Yu Xie (謝傑宇),1106.0,66.0,33.0,94.0,135.0,147.0,131.0,36.0,65.0,123.0,67.0,131.0,19.0,16.0,35.0,6.0,2.0
37.0,Cheng-Hua Wu (巫政樺),1128.0,88.0,113.0,13.0,26.0,21.0,37.0,36.0,65.0,86.0,101.0,52.0,207.0,143.0,132.0,6.0,2.0
38.0,Chung-Han Hsu (許鍾瀚),1142.0,95.0,173.0,74.0,65.0,50.0,54.0,36.0,65.0,78.0,126.0,15.0,191.0,98.0,14.0,6.0,2.0
39.0,Yueh-Lin Tsai (蔡岳霖),1160.0,39.0,29.0,36.0,14.0,17.0,14.0,36.0,65.0,146.0,111.0,82.0,214.0,249.0,100.0,6.0,2.0
40.0,Zi-Xian Liao (廖子賢),1162.0,111.0,99.0,20.0,20.0,22.0,27.0,36.0,48.0,107.0,55.0,120.0,46.0,295.0,148.0,6.0,2.0
41.0,Chun-Yu Yang (楊竣宇),1166.0,46.0,83.0,41.0,50.0,147.0,131.0,36.0,65.0,259.0,143.0,2.0,6.0,34.0,115.0,6.0,2.0
42.0,Hong-An Lai (賴泓安),1167.0,40.0,167.0,40.0,40.0,37.0,131.0,36.0,65.0,101.0,50.0,131.0,267.0,26.0,28.0,6.0,2.0
43.0,Kuo-Hau Wu (吳國豪),1180.0,46.0,81.0,14.0,15.0,12.0,7.0,15.0,26.0,45.0,143.0,69.0,113.0,405.0,181.0,6.0,2.0
44.0,Chia-Liang Tai (戴嘉良),1192.0,195.0,113.0,200.0,212.0,117.0,99.0,36.0,34.0,42.0,13.0,71.0,9.0,19.0,24.0,6.0,2.0
45.0,Shun-Hsin Chang (張舜欣),1204.0,119.0,170.0,43.0,89.0,81.0,96.0,36.0,40.0,304.0,14.0,3.0,55.0,90.0,56.0,6.0,2.0
46.0,Jia-He Lai (賴佳禾),1281.0,77.0,40.0,83.0,73.0,55.0,49.0,36.0,55.0,35.0,143.0,131.0,87.0,275.0,134.0,6.0,2.0
47.0,Chun-Chen Chu (朱峻辰),1282.0,211.0,108.0,174.0,115.0,56.0,32.0,36.0,18.0,148.0,62.0,93.0,61.0,49.0,111.0,6.0,2.0
48.0,Ding-Hong Ke (柯定紘),1289.0,170.0,210.0,97.0,75.0,35.0,44.0,36.0,65.0,198.0,65.0,46.0,72.0,58.0,110.0,6.0,2.0
49.0,Hao-Zheng Lin (林浩正),1317.0,48.0,25.0,19.0,33.0,72.0,86.0,36.0,16.0,19.0,143.0,131.0,86.0,405.0,190.0,6.0,2.0
50.0,Chia-Wei Lu (呂家維),1329.0,64.0,94.0,45.0,104.0,147.0,131.0,27.0,21.0,11.0,25.0,102.0,115.0,286.0,149.0,6.0,2.0
51.0,Zih-Siang Huang (黃子翔),1341.0,176.0,86.0,185.0,197.0,147.0,131.0,36.0,65.0,104.0,5.0,78.0,63.0,23.0,37.0,6.0,2.0
52.0,Bo-Yao Qiu (邱柏堯),1342.0,91.0,16.0,120.0,194.0,147.0,131.0,36.0,65.0,122.0,143.0,131.0,49.0,20.0,69.0,6.0,2.0
53.0,Guan-Xun Huang (黃冠勳),1358.0,133.0,136.0,71.0,52.0,60.0,131.0,36.0,65.0,155.0,74.0,131.0,127.0,118.0,61.0,6.0,2.0
54.0,Yi-Ho Hsueh (薛以和),1370.0,146.0,305.0,29.0,39.0,147.0,50.0,36.0,65.0,428.0,36.0,6.0,7.0,66.0,2.0,6.0,2.0
55.0,Yun-Kai Yeh (葉昀愷),1378.0,122.0,68.0,121.0,127.0,80.0,69.0,36.0,65.0,128.0,143.0,131.0,97.0,70.0,113.0,6.0,2.0
56.0,Jr-Wei Jang (張智瑋),1380.0,11.0,60.0,17.0,18.0,42.0,62.0,25.0,16.0,9.0,143.0,47.0,327.0,405.0,190.0,6.0,2.0
57.0,William Lu (呂宇綸),1394.0,15.0,17.0,37.0,216.0,147.0,131.0,36.0,65.0,40.0,143.0,131.0,99.0,119.0,190.0,6.0,2.0
