Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
41.0,Miha Korenjak,447.0,47.0,33.0,53.0,40.0,19.0,15.0,9.0,12.0,53.0,25.0,26.0,62.0,24.0,27.0,2.0
42.0,Tomaž Saje,456.0,26.0,52.0,48.0,40.0,19.0,15.0,9.0,17.0,26.0,25.0,26.0,112.0,12.0,27.0,2.0
43.0,Jernej Šubelj,460.0,50.0,36.0,40.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,68.0,37.0,12.0,2.0
44.0,Branko Kobal,462.0,69.0,61.0,52.0,35.0,19.0,15.0,9.0,17.0,37.0,20.0,17.0,43.0,53.0,13.0,2.0
44.0,Žan Klančnik,462.0,62.0,28.0,49.0,40.0,19.0,15.0,9.0,17.0,31.0,25.0,26.0,80.0,32.0,27.0,2.0
46.0,Tilen Čonč,469.0,89.0,69.0,73.0,40.0,19.0,15.0,9.0,17.0,40.0,25.0,26.0,13.0,5.0,27.0,2.0
46.0,Aleksandar Ignjatić,469.0,40.0,68.0,45.0,32.0,19.0,15.0,9.0,17.0,39.0,25.0,26.0,17.0,88.0,27.0,2.0
48.0,Domen Aš,475.0,51.0,48.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,29.0,30.0,27.0,2.0
49.0,Jan Resman,479.0,64.0,29.0,73.0,40.0,19.0,15.0,9.0,17.0,43.0,25.0,26.0,22.0,68.0,27.0,2.0
50.0,Tisa Megusar,493.0,58.0,54.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,36.0,28.0,27.0,2.0
50.0,Žiga Mazej,493.0,44.0,56.0,56.0,33.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,12.0,88.0,27.0,2.0
52.0,Martin Verlič,501.0,90.0,63.0,62.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,20.0,22.0,27.0,2.0
53.0,Maksim Rozman,504.0,31.0,74.0,8.0,5.0,3.0,6.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
54.0,Lado Erjavec,516.0,101.0,52.0,60.0,40.0,19.0,15.0,9.0,17.0,52.0,25.0,24.0,52.0,21.0,27.0,2.0
54.0,Gal Brumec,516.0,60.0,39.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,15.0,26.0,35.0,75.0,27.0,2.0
56.0,Jon Napotnik,519.0,71.0,50.0,57.0,40.0,19.0,15.0,9.0,17.0,47.0,25.0,26.0,61.0,58.0,22.0,2.0
57.0,Julij Hladnik,532.0,82.0,47.0,73.0,40.0,19.0,15.0,9.0,17.0,58.0,25.0,26.0,66.0,26.0,27.0,2.0
58.0,Aljaž Turk,533.0,74.0,26.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,65.0,51.0,27.0,2.0
59.0,David Šiška,546.0,12.0,10.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
60.0,Domen Hitrec,549.0,45.0,91.0,32.0,20.0,19.0,15.0,9.0,17.0,14.0,25.0,26.0,119.0,88.0,27.0,2.0
61.0,Nik Wallas,551.0,49.0,88.0,21.0,6.0,7.0,3.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
62.0,David Črnac,557.0,38.0,21.0,63.0,40.0,19.0,15.0,9.0,17.0,48.0,25.0,26.0,119.0,88.0,27.0,2.0
63.0,David Pevec,567.0,56.0,76.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,59.0,59.0,27.0,2.0
64.0,Jakob Krajnc,579.0,68.0,73.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,75.0,46.0,27.0,2.0
65.0,Filip Petrič,583.0,95.0,74.0,73.0,40.0,19.0,15.0,9.0,17.0,46.0,25.0,26.0,53.0,62.0,27.0,2.0
66.0,Bor Ladika,584.0,37.0,91.0,47.0,40.0,19.0,15.0,9.0,17.0,22.0,25.0,26.0,119.0,88.0,27.0,2.0
67.0,Maj Rakar,587.0,81.0,41.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,87.0,61.0,27.0,2.0
68.0,Gašper Potočnik,605.0,25.0,56.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
69.0,Uroš Hekić,607.0,67.0,37.0,73.0,40.0,19.0,15.0,9.0,17.0,55.0,25.0,26.0,107.0,88.0,27.0,2.0
70.0,Mark Peterlin Tasev,609.0,131.0,60.0,66.0,40.0,19.0,15.0,9.0,17.0,57.0,25.0,26.0,81.0,35.0,26.0,2.0
71.0,Petra Kobal Vogrinec,619.0,110.0,98.0,69.0,40.0,19.0,15.0,9.0,15.0,54.0,19.0,25.0,40.0,81.0,23.0,2.0
72.0,Filip Ugovšek,620.0,91.0,78.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,24.0,26.0,69.0,66.0,27.0,2.0
73.0,Žan Makovec,622.0,80.0,97.0,59.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,85.0,57.0,27.0,2.0
74.0,Gabriel Petrović,627.0,77.0,99.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,84.0,50.0,27.0,2.0
75.0,Juš Mrvar,632.0,54.0,94.0,33.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
76.0,Filip Fürst,635.0,52.0,62.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,116.0,88.0,27.0,2.0
77.0,Barbara Mavsar,639.0,75.0,84.0,44.0,40.0,19.0,15.0,9.0,17.0,49.0,25.0,26.0,119.0,88.0,27.0,2.0
78.0,Urban Papler,640.0,73.0,72.0,54.0,30.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
79.0,Tian Šterman Terbec,643.0,70.0,67.0,55.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
79.0,Filip Vrecl,643.0,86.0,44.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,77.0,27.0,2.0
79.0,Jure Petek,643.0,109.0,65.0,64.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,73.0,88.0,27.0,2.0
82.0,Gregor Mikic,651.0,103.0,81.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,103.0,47.0,27.0,2.0
83.0,Anže Lorencon,655.0,72.0,59.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
84.0,Blaž Biškop,658.0,65.0,83.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,105.0,88.0,27.0,2.0
85.0,Erazem Janžekovič,659.0,53.0,82.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
86.0,Daniel Gömböš,660.0,55.0,129.0,73.0,28.0,19.0,15.0,9.0,17.0,36.0,25.0,18.0,119.0,88.0,27.0,2.0
87.0,Luka Drofenik,662.0,179.0,124.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,34.0,8.0,27.0,2.0
88.0,Boštjan Vižintin,665.0,28.0,135.0,51.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
89.0,Luka Horvat,666.0,96.0,79.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,55.0,27.0,2.0
90.0,Tilen Sernc,668.0,59.0,85.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
90.0,Jan Mihevc,668.0,88.0,87.0,73.0,40.0,19.0,15.0,9.0,17.0,59.0,25.0,26.0,93.0,88.0,27.0,2.0
90.0,Jan Skube,668.0,132.0,64.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,75.0,80.0,27.0,2.0
93.0,Jure Vidmar,669.0,100.0,45.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
94.0,Urban Gulič,672.0,145.0,144.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,26.0,40.0,27.0,2.0
95.0,Brin Posel,673.0,98.0,91.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,79.0,88.0,27.0,2.0
96.0,Domen Antlej,675.0,9.0,193.0,22.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
97.0,Marcel Žibret,678.0,143.0,100.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,49.0,69.0,27.0,2.0
97.0,Nejc Zaletelj,678.0,116.0,71.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,86.0,88.0,27.0,2.0
99.0,Vito Lobnik,685.0,122.0,113.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,60.0,73.0,27.0,2.0
99.0,Janez Jerina,685.0,140.0,106.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,58.0,64.0,27.0,2.0
101.0,Stefan Pejović,686.0,150.0,110.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,62.0,47.0,27.0,2.0
102.0,Matej Poljanšek,687.0,87.0,76.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
103.0,Vid Hozjan,692.0,105.0,96.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,98.0,76.0,27.0,2.0
104.0,Damijan Duh,693.0,136.0,128.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,7.0,26.0,47.0,83.0,27.0,2.0
105.0,Klara Stopar,696.0,92.0,80.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
106.0,Tine Mikuš,698.0,76.0,121.0,73.0,40.0,19.0,15.0,9.0,17.0,41.0,25.0,26.0,119.0,88.0,27.0,2.0
107.0,Bor Cvetković Šarkanović,700.0,133.0,148.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,31.0,71.0,27.0,2.0
108.0,Anis Okanovic,703.0,125.0,102.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,71.0,88.0,27.0,2.0
108.0,Tomaž Tomažič,703.0,104.0,119.0,71.0,39.0,19.0,15.0,9.0,17.0,56.0,23.0,26.0,88.0,88.0,27.0,2.0
110.0,Gal Hardi,710.0,113.0,122.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,39.0,27.0,2.0
111.0,Bor Lakič,713.0,85.0,104.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
112.0,Blaž Pirš,715.0,107.0,101.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,102.0,88.0,27.0,2.0
113.0,Matija Kerkoč,717.0,124.0,115.0,72.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,74.0,88.0,27.0,2.0
113.0,Nejc Rihtaršič,717.0,108.0,85.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
115.0,Filip Semenič,724.0,127.0,117.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,44.0,27.0,2.0
116.0,Domen Stojanović,725.0,111.0,90.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
117.0,Mitja Popovski,726.0,93.0,139.0,43.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
118.0,Tevž Potrč,732.0,83.0,125.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
119.0,Žiga Lesar,734.0,84.0,132.0,67.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
120.0,Ema Klemen,737.0,102.0,111.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
120.0,Peter Hrovatič,737.0,112.0,109.0,65.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
122.0,Tine Keber,741.0,99.0,118.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
123.0,Rok Maček,747.0,130.0,105.0,68.0,37.0,19.0,15.0,9.0,17.0,60.0,25.0,26.0,119.0,88.0,27.0,2.0
124.0,Gašper Vodošek,748.0,129.0,95.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
125.0,Fran Mesarič,753.0,153.0,103.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,92.0,88.0,27.0,2.0
126.0,Enej Sečki,755.0,155.0,112.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,83.0,88.0,27.0,2.0
127.0,Nejc Nemanič,757.0,135.0,126.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,60.0,27.0,2.0
127.0,Jakob Čepič Vogrinčič,757.0,144.0,89.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
129.0,Vid Sešel,762.0,113.0,155.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,89.0,88.0,27.0,2.0
129.0,Alisa Kaspranova,762.0,138.0,141.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,82.0,84.0,27.0,2.0
131.0,David Popović,764.0,126.0,114.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
132.0,Nikolaj Ocvirk,773.0,184.0,120.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,64.0,88.0,27.0,2.0
133.0,Nik Škrlec,777.0,78.0,175.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
134.0,Matic Gregorčič,780.0,120.0,136.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
134.0,Jani Pitkovjat,780.0,63.0,193.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
136.0,Jan Predikaka,782.0,128.0,130.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,119.0,88.0,27.0,2.0
137.0,Valentin Ocvirk,786.0,161.0,138.0,73.0,40.0,19.0,15.0,9.0,17.0,64.0,25.0,26.0,91.0,79.0,27.0,2.0
