Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
41.0,Ori Kabla,884.0,43.0,64.0,65.0,72.0,57.0,59.0,23.0,37.0,106.0,92.0,99.0,98.0,8.0,59.0,2.0
42.0,Yoad Yahalom Weiss,890.0,49.0,84.0,86.0,66.0,52.0,45.0,15.0,9.0,25.0,22.0,60.0,109.0,211.0,55.0,2.0
43.0,Itai Werner,899.0,78.0,110.0,89.0,86.0,72.0,59.0,23.0,37.0,65.0,30.0,68.0,92.0,34.0,54.0,2.0
44.0,Yedidya Nisim Shimoni,902.0,132.0,39.0,103.0,105.0,72.0,59.0,23.0,37.0,15.0,92.0,67.0,60.0,61.0,35.0,2.0
45.0,Lior Segev,918.0,39.0,97.0,69.0,118.0,72.0,59.0,23.0,37.0,47.0,92.0,69.0,20.0,103.0,71.0,2.0
46.0,Alon Ron,930.0,123.0,90.0,59.0,29.0,41.0,50.0,10.0,6.0,82.0,92.0,59.0,121.0,124.0,42.0,2.0
47.0,Nachman Aiello,943.0,41.0,43.0,147.0,147.0,66.0,55.0,23.0,37.0,86.0,92.0,40.0,79.0,35.0,50.0,2.0
48.0,Eviatar Hittin,947.0,95.0,59.0,118.0,203.0,72.0,59.0,23.0,37.0,123.0,35.0,34.0,25.0,39.0,23.0,2.0
49.0,Elinoam Hirsch,953.0,107.0,51.0,64.0,111.0,72.0,59.0,23.0,37.0,127.0,92.0,99.0,40.0,26.0,43.0,2.0
50.0,Erez Orlovsky,981.0,63.0,21.0,177.0,82.0,72.0,59.0,23.0,37.0,95.0,36.0,46.0,229.0,15.0,24.0,2.0
51.0,Guy Malka,986.0,85.0,52.0,42.0,169.0,72.0,59.0,23.0,37.0,44.0,92.0,99.0,65.0,37.0,108.0,2.0
52.0,Omer Nacmani,1001.0,74.0,69.0,40.0,14.0,11.0,8.0,23.0,30.0,125.0,40.0,4.0,79.0,374.0,108.0,2.0
53.0,Mordechai Daniel,1011.0,57.0,33.0,70.0,41.0,43.0,59.0,23.0,37.0,110.0,74.0,99.0,159.0,96.0,108.0,2.0
54.0,Yakir Goldberg,1022.0,31.0,26.0,60.0,70.0,72.0,59.0,23.0,37.0,26.0,92.0,99.0,139.0,178.0,108.0,2.0
55.0,Nir Marcovitz,1035.0,62.0,6.0,100.0,203.0,72.0,59.0,23.0,37.0,60.0,18.0,86.0,67.0,207.0,33.0,2.0
56.0,Hesed Keidar,1037.0,187.0,106.0,71.0,76.0,48.0,35.0,23.0,37.0,81.0,42.0,74.0,123.0,24.0,108.0,2.0
57.0,Daniel Liamitz,1056.0,37.0,55.0,47.0,48.0,72.0,59.0,23.0,37.0,35.0,92.0,38.0,29.0,374.0,108.0,2.0
58.0,Nov Dor,1064.0,115.0,119.0,63.0,67.0,72.0,59.0,23.0,37.0,27.0,92.0,99.0,93.0,88.0,108.0,2.0
59.0,Libi Wohlfeiler Kahaty,1090.0,29.0,10.0,98.0,157.0,72.0,59.0,3.0,37.0,33.0,86.0,99.0,28.0,374.0,3.0,2.0
60.0,Shlomo Ben Shalom,1093.0,9.0,15.0,4.0,10.0,72.0,59.0,23.0,37.0,94.0,92.0,16.0,255.0,297.0,108.0,2.0
61.0,Yuval Segall,1094.0,137.0,161.0,72.0,129.0,72.0,59.0,23.0,37.0,157.0,33.0,57.0,26.0,21.0,108.0,2.0
62.0,Yakov Alexandrovich,1105.0,45.0,63.0,27.0,20.0,21.0,41.0,23.0,37.0,68.0,92.0,49.0,135.0,374.0,108.0,2.0
63.0,Shai Laronne,1117.0,101.0,128.0,73.0,75.0,72.0,59.0,23.0,37.0,116.0,92.0,99.0,105.0,47.0,88.0,2.0
64.0,Noam Ben-Shaanan,1130.0,82.0,48.0,129.0,146.0,72.0,59.0,23.0,37.0,91.0,92.0,99.0,56.0,86.0,108.0,2.0
65.0,Idan Sahar,1134.0,11.0,73.0,19.0,33.0,72.0,59.0,23.0,37.0,74.0,92.0,99.0,140.0,374.0,26.0,2.0
66.0,Ori Lipson,1158.0,17.0,58.0,45.0,44.0,72.0,59.0,23.0,37.0,56.0,92.0,99.0,72.0,374.0,108.0,2.0
67.0,Chaim Goldin,1159.0,214.0,190.0,151.0,90.0,45.0,40.0,23.0,37.0,90.0,92.0,43.0,37.0,54.0,51.0,2.0
67.0,Alon Dori,1159.0,89.0,84.0,106.0,120.0,72.0,59.0,23.0,37.0,206.0,92.0,55.0,51.0,115.0,48.0,2.0
