Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
44.0,Julia Hurley,689.0,100.0,68.0,69.0,61.0,41.0,31.0,6.0,10.0,92.0,11.0,54.0,40.0,46.0,60.0
45.0,Arthur Nicell,693.0,123.0,40.0,59.0,62.0,41.0,31.0,6.0,10.0,66.0,22.0,20.0,110.0,74.0,29.0
46.0,Nicolàs Keane Conesa,705.0,24.0,33.0,99.0,81.0,41.0,31.0,6.0,10.0,20.0,12.0,26.0,112.0,150.0,60.0
47.0,Seán O'Toole,729.0,92.0,38.0,71.0,41.0,39.0,31.0,6.0,6.0,119.0,2.0,22.0,151.0,92.0,19.0
48.0,Anthony Tighe,755.0,39.0,45.0,67.0,81.0,41.0,31.0,6.0,10.0,96.0,94.0,54.0,49.0,82.0,60.0
49.0,Lucas Dowling,762.0,81.0,14.0,108.0,81.0,41.0,31.0,6.0,10.0,117.0,94.0,54.0,42.0,23.0,60.0
50.0,Clara O'Brien,778.0,96.0,100.0,81.0,52.0,41.0,31.0,6.0,10.0,34.0,63.0,43.0,45.0,116.0,60.0
51.0,Noah Kirrane,786.0,47.0,103.0,74.0,81.0,41.0,31.0,6.0,10.0,46.0,94.0,54.0,51.0,88.0,60.0
52.0,Andrew Byrne,794.0,32.0,38.0,43.0,11.0,10.0,8.0,6.0,10.0,153.0,94.0,49.0,164.0,123.0,53.0
53.0,Thomas Michael Seán Cunningham,802.0,34.0,102.0,88.0,67.0,41.0,31.0,6.0,10.0,63.0,94.0,54.0,55.0,97.0,60.0
53.0,Onome Brownly-Otiede,802.0,21.0,97.0,19.0,81.0,41.0,31.0,6.0,10.0,22.0,94.0,54.0,189.0,77.0,60.0
55.0,Hugo McGrath,826.0,180.0,40.0,91.0,76.0,41.0,31.0,6.0,10.0,153.0,44.0,54.0,31.0,9.0,60.0
56.0,Colm McCarthy,827.0,75.0,150.0,40.0,24.0,27.0,31.0,6.0,10.0,153.0,17.0,28.0,196.0,50.0,20.0
57.0,Nuadha Walsh,831.0,73.0,79.0,181.0,81.0,41.0,31.0,6.0,10.0,141.0,21.0,54.0,37.0,16.0,60.0
58.0,Peter Illes,832.0,36.0,18.0,112.0,81.0,41.0,31.0,6.0,10.0,45.0,94.0,54.0,220.0,24.0,60.0
59.0,Aidan Browne,842.0,182.0,118.0,78.0,81.0,41.0,31.0,6.0,10.0,90.0,5.0,35.0,96.0,35.0,34.0
