Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
341.0,Akil Ganesh Kumar,1955.0,137.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
342.0,Nyo De Paepe,1957.0,449.0,371.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,211.0,173.0,59.0,2.0,2.0
343.0,Benoît Deschrijvere,1961.0,371.0,343.0,155.0,89.0,57.0,37.0,10.0,15.0,160.0,44.0,65.0,318.0,238.0,55.0,2.0,2.0
344.0,Haakon Mathot,1963.0,414.0,290.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,268.0,238.0,59.0,2.0,2.0
345.0,Kate Huygen,1965.0,408.0,302.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,264.0,238.0,59.0,2.0,2.0
346.0,Axel Volders,1970.0,202.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,110.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
346.0,Noah D'Helft,1970.0,318.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,277.0,152.0,59.0,2.0,2.0
346.0,Tjen Van Marsenille,1970.0,289.0,470.0,152.0,89.0,57.0,37.0,10.0,15.0,62.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
349.0,Jamie Laureys,1971.0,153.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
350.0,Arne Lowette,1973.0,390.0,470.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,122.0,238.0,59.0,2.0,2.0
351.0,Sam Luyts,1976.0,444.0,429.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,159.0,191.0,59.0,2.0,2.0
352.0,Viktor Lavaert,1980.0,394.0,238.0,191.0,89.0,57.0,37.0,10.0,15.0,160.0,66.0,65.0,357.0,238.0,59.0,2.0,2.0
