Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
1064.0,Marcus Lindhjem,5719.0,909.0,1101.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1065.0,Hjalmar Olsson,5724.0,1083.0,1095.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,850.0,682.0,202.0,8.0,5.0
1066.0,Philip Sunnerfelt,5726.0,932.0,1085.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1067.0,Max Raihle,5727.0,849.0,1182.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1007.0,675.0,202.0,8.0,5.0
1068.0,Peter Hult,5728.0,669.0,1350.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1069.0,Ernst Jaak Liivat Uba,5730.0,1343.0,1088.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,272.0,202.0,8.0,5.0
1069.0,Abdulrahman Hallak,5730.0,990.0,1031.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1071.0,Kasper Johansson,5731.0,1333.0,1002.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,168.0,216.0,730.0,670.0,202.0,8.0,5.0
1072.0,Emilius Mileros,5735.0,1141.0,968.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,930.0,682.0,202.0,8.0,5.0
1073.0,Elis Linder,5736.0,1048.0,979.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1074.0,Mikael Öhman,5739.0,597.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,384.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1075.0,Gustav Westin,5740.0,1297.0,734.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1076.0,Joel Lind Engman,5741.0,1109.0,1020.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,916.0,682.0,202.0,8.0,5.0
1077.0,Edvin Wallhult,5744.0,1113.0,922.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1078.0,Anton Johansson,5750.0,578.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1079.0,Fanny Jähnke,5754.0,582.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1080.0,Timothy Flysjö,5756.0,1004.0,1043.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1080.0,Stellan Ban Spaak,5756.0,1001.0,1046.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1082.0,Sebastian Von Greiff,5760.0,588.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1082.0,Adam Lyckbring,5760.0,1191.0,860.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1084.0,Jakob Strandberg,5761.0,1328.0,724.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1085.0,Linus Mayer Nordström,5763.0,1281.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,323.0,682.0,202.0,8.0,5.0
1086.0,Liam Neogard,5764.0,592.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1086.0,Nikola Sikuljak,5764.0,1055.0,1000.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1088.0,Viggo John Christensen,5765.0,1101.0,1146.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,822.0,682.0,202.0,8.0,5.0
1089.0,Alexander Hammarbäck,5769.0,1236.0,1002.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,835.0,682.0,202.0,8.0,5.0
1090.0,Olle Wiik,5775.0,1354.0,1176.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,767.0,464.0,202.0,8.0,5.0
1091.0,Elsa Lundholm,5776.0,813.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,473.0,202.0,8.0,5.0
1092.0,Emil Boström Carlsson,5777.0,1127.0,941.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1093.0,Mats Bergsten,5780.0,1022.0,1158.0,378.0,247.0,108.0,92.0,11.0,50.0,414.0,186.0,216.0,1013.0,682.0,199.0,2.0,2.0
1094.0,Leon Kindberg Danielsson,5782.0,1817.0,949.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,320.0,682.0,202.0,8.0,5.0
1095.0,Aron Lindström,5783.0,1298.0,1167.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,860.0,444.0,202.0,8.0,5.0
1096.0,Wilmer Juriander,5785.0,1114.0,962.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1096.0,Tor Samuelsson,5785.0,1302.0,774.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1098.0,Charles Gilljam,5787.0,950.0,1128.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1099.0,Harry Ekman,5791.0,1159.0,1051.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,940.0,627.0,202.0,8.0,5.0
1100.0,Mio Emanuelsson,5794.0,1370.0,1198.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,622.0,590.0,202.0,8.0,5.0
1101.0,Leon Lindfors,5795.0,1053.0,1033.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1101.0,Simon Suarez,5795.0,1218.0,868.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1103.0,Liam Bokesand,5796.0,1094.0,993.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1104.0,Nils Eckerdal,5799.0,1225.0,865.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1104.0,Samuel Kostic,5799.0,1065.0,1045.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,662.0,202.0,8.0,5.0
1106.0,Noah Hellgren,5806.0,1155.0,942.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1107.0,Fredrik Halvarsson,5808.0,1121.0,1105.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,158.0,216.0,914.0,682.0,202.0,8.0,5.0
1108.0,Robin Wermelin,5809.0,1388.0,734.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,991.0,682.0,202.0,8.0,5.0
1109.0,Oskar Lindelöf,5810.0,1315.0,1034.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,172.0,216.0,903.0,558.0,202.0,8.0,5.0
1110.0,Anders Edman,5812.0,1175.0,1076.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,913.0,634.0,202.0,8.0,5.0
1111.0,Noah Pettersson,5815.0,969.0,1137.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1112.0,Elwin Hjälm,5817.0,1368.0,1291.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,664.0,480.0,202.0,8.0,5.0
1113.0,Theo Jolemark,5822.0,1388.0,1083.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,655.0,682.0,202.0,8.0,5.0
1113.0,Aron Magnusson,5822.0,1217.0,1080.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,829.0,682.0,202.0,8.0,5.0
1115.0,Ruben Rahm,5823.0,1282.0,832.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,1013.0,682.0,202.0,8.0,5.0
1116.0,Malte Fridell Fredriksson,5826.0,738.0,1463.0,439.0,257.0,108.0,92.0,37.0,50.0,414.0,186.0,216.0,929.0,682.0,202.0,8.0,5.0
