Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,555bf
38.0,Kevin Antony Tello Delgado,897.0,59.0,207.0,66.0,18.0,9.0,19.0,32.0,17.0,41.0,29.0,31.0,167.0,150.0,50.0,2.0
39.0,Pedro Luis Mamani Suclla,913.0,151.0,66.0,90.0,63.0,28.0,28.0,32.0,19.0,111.0,44.0,110.0,40.0,111.0,18.0,2.0
40.0,Pablo Nicolás Oshiro Mondoñedo,928.0,131.0,36.0,112.0,134.0,79.0,60.0,32.0,22.0,135.0,20.0,46.0,47.0,46.0,26.0,2.0
41.0,Dilan Huillca,930.0,144.0,30.0,161.0,67.0,82.0,60.0,32.0,12.0,146.0,25.0,49.0,13.0,33.0,74.0,2.0
42.0,Fabian Sanchez Cuadros,950.0,71.0,40.0,28.0,37.0,82.0,60.0,32.0,22.0,115.0,44.0,59.0,170.0,114.0,74.0,2.0
43.0,Walter Felix,974.0,109.0,210.0,49.0,61.0,44.0,33.0,16.0,22.0,56.0,33.0,35.0,262.0,2.0,40.0,2.0
44.0,Eduardo Gutiérrez Cuba,1015.0,48.0,16.0,30.0,205.0,82.0,60.0,32.0,22.0,14.0,44.0,56.0,43.0,287.0,74.0,2.0
45.0,Ingrit Mayta,1026.0,92.0,172.0,97.0,58.0,41.0,60.0,32.0,22.0,203.0,21.0,40.0,25.0,116.0,45.0,2.0
46.0,Fernando Ticona,1028.0,123.0,203.0,54.0,33.0,30.0,60.0,32.0,22.0,72.0,44.0,92.0,79.0,108.0,74.0,2.0
47.0,Bruno Alonso Villacorta Montoya,1038.0,103.0,112.0,40.0,135.0,82.0,60.0,32.0,22.0,124.0,44.0,177.0,62.0,41.0,2.0,2.0
48.0,Lucciano Florez,1090.0,110.0,26.0,63.0,90.0,70.0,45.0,32.0,22.0,82.0,44.0,229.0,191.0,10.0,74.0,2.0
49.0,Cristian Huamaní,1114.0,107.0,226.0,62.0,29.0,82.0,60.0,32.0,22.0,54.0,44.0,4.0,29.0,287.0,74.0,2.0
50.0,Julio Adriano Noliz Vivanco,1127.0,84.0,31.0,106.0,205.0,82.0,60.0,32.0,22.0,129.0,44.0,77.0,83.0,96.0,74.0,2.0
51.0,Matias Jared Manuel Torres Pacheco,1141.0,44.0,59.0,132.0,205.0,82.0,60.0,32.0,22.0,89.0,3.0,33.0,63.0,287.0,28.0,2.0
