Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
43.0,Patrick Lepik,471.0,62.0,43.0,63.0,31.0,18.0,8.0,8.0,15.0,55.0,19.0,24.0,62.0,40.0,23.0
44.0,Rubert Pärnamets,472.0,49.0,38.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,60.0,41.0,23.0
45.0,Rasmus Kuusmaa,473.0,44.0,62.0,63.0,31.0,18.0,8.0,8.0,15.0,24.0,19.0,24.0,66.0,68.0,23.0
46.0,Fred Vaine,474.0,33.0,36.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,36.0,85.0,23.0
47.0,Mihkel Ilves,478.0,53.0,47.0,17.0,21.0,15.0,8.0,8.0,15.0,58.0,19.0,24.0,85.0,85.0,23.0
48.0,Elissa Fihani,485.0,77.0,63.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,20.0,41.0,23.0
48.0,Artur Rass,485.0,52.0,65.0,63.0,31.0,18.0,8.0,8.0,15.0,61.0,19.0,24.0,55.0,43.0,23.0
50.0,Martti Elvisto,487.0,65.0,27.0,28.0,31.0,18.0,8.0,8.0,15.0,40.0,19.0,22.0,98.0,85.0,23.0
51.0,Anti Ingel,493.0,13.0,34.0,63.0,31.0,18.0,8.0,8.0,3.0,29.0,19.0,24.0,135.0,85.0,23.0
52.0,Harri Sikka,494.0,41.0,52.0,63.0,31.0,18.0,8.0,8.0,15.0,32.0,19.0,24.0,95.0,65.0,23.0
52.0,Eimer Turo,494.0,36.0,59.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,45.0,70.0,23.0
54.0,Herman Õunapuu,497.0,74.0,76.0,38.0,31.0,18.0,8.0,8.0,15.0,37.0,19.0,24.0,41.0,85.0,23.0
55.0,Tobias Nikopensius,499.0,93.0,44.0,63.0,31.0,18.0,8.0,8.0,15.0,64.0,19.0,24.0,57.0,32.0,23.0
55.0,Askold Vassilenko (Аскольд Василенко),499.0,57.0,51.0,63.0,31.0,18.0,8.0,8.0,15.0,51.0,19.0,24.0,46.0,85.0,23.0
57.0,Vladislav Arinenko,509.0,84.0,74.0,63.0,31.0,18.0,8.0,8.0,15.0,65.0,19.0,24.0,10.0,67.0,23.0
58.0,Henri Põder,525.0,70.0,90.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,34.0,47.0,23.0
59.0,Sergei Konovalov,528.0,76.0,56.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,27.0,85.0,23.0
60.0,Ako Monticelli,533.0,71.0,71.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,59.0,48.0,23.0
61.0,Mattias Peetsalu,534.0,81.0,59.0,63.0,31.0,18.0,8.0,8.0,15.0,57.0,19.0,24.0,56.0,72.0,23.0
62.0,Rohan Pilt,535.0,37.0,73.0,48.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,71.0,85.0,23.0
63.0,Andero Albrecht,539.0,43.0,142.0,23.0,31.0,18.0,8.0,8.0,15.0,45.0,19.0,24.0,79.0,61.0,23.0
64.0,Artjom Pantepajev,545.0,83.0,107.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,25.0,46.0,23.0
65.0,Allar-Joel Möldre,552.0,66.0,29.0,42.0,31.0,18.0,8.0,8.0,15.0,48.0,19.0,24.0,136.0,85.0,23.0
66.0,Gromet Spaal,554.0,86.0,79.0,63.0,31.0,18.0,8.0,8.0,15.0,49.0,19.0,21.0,49.0,85.0,23.0
67.0,Matvei Gaponenko,566.0,90.0,81.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,37.0,85.0,12.0
68.0,Rokko Kippus,568.0,115.0,68.0,57.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,52.0,55.0,23.0
69.0,Kristo Palu,570.0,104.0,64.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,69.0,49.0,23.0
70.0,Simon Holster,571.0,108.0,103.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,50.0,26.0,23.0
71.0,Tarmo Pungas,574.0,31.0,92.0,63.0,31.0,18.0,8.0,8.0,15.0,21.0,19.0,24.0,136.0,85.0,23.0
71.0,Raul Mihkel Anton,574.0,46.0,75.0,63.0,31.0,18.0,8.0,8.0,15.0,31.0,19.0,16.0,136.0,85.0,23.0
73.0,Kaspar Perlov,584.0,35.0,44.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
74.0,Jass Murutalu,591.0,54.0,78.0,45.0,27.0,18.0,8.0,8.0,15.0,67.0,19.0,24.0,120.0,85.0,23.0
75.0,Ago Hugo Altjõe,594.0,19.0,70.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
76.0,Andri Paju,601.0,99.0,58.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,75.0,85.0,23.0
77.0,Indrek Nurmberg,606.0,119.0,67.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,80.0,56.0,23.0
78.0,Günther Ilves,607.0,95.0,91.0,63.0,31.0,18.0,8.0,8.0,15.0,73.0,19.0,24.0,81.0,58.0,23.0
79.0,Taniel Voogne,610.0,109.0,101.0,63.0,31.0,18.0,8.0,8.0,15.0,44.0,19.0,24.0,110.0,37.0,23.0
80.0,Maksim Vinogradov,615.0,124.0,59.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,63.0,85.0,23.0
81.0,Ott Vahtrik,624.0,58.0,86.0,63.0,29.0,18.0,8.0,6.0,15.0,54.0,19.0,24.0,136.0,85.0,23.0
81.0,Sten Vällo,624.0,87.0,117.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,86.0,50.0,23.0
83.0,Oskar Partlett,626.0,67.0,54.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
83.0,Kevin Maalman,626.0,94.0,76.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,87.0,85.0,23.0
85.0,Vladimir Sarchenko,629.0,63.0,83.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,114.0,85.0,23.0
85.0,Paul Kaspar Nurk,629.0,75.0,66.0,46.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
87.0,Kert Vahtre,630.0,85.0,120.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,89.0,52.0,23.0
88.0,Asko Mander,634.0,120.0,105.0,43.0,31.0,18.0,8.0,8.0,15.0,63.0,19.0,23.0,73.0,85.0,23.0
89.0,Anamarti Kallari,635.0,102.0,94.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,91.0,64.0,23.0
89.0,Jan Pätrik Jallakas,635.0,118.0,84.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,115.0,34.0,23.0
89.0,Alexander Druzbin,635.0,137.0,41.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,88.0,85.0,23.0
92.0,Alar Mihhailov,637.0,72.0,93.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,103.0,85.0,23.0
93.0,Kenn-Eerik Kannike,642.0,61.0,98.0,62.0,31.0,18.0,8.0,8.0,15.0,56.0,19.0,24.0,134.0,85.0,23.0
93.0,Rasmus Tiido,642.0,117.0,85.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,78.0,78.0,23.0
95.0,Karoliis Uus,644.0,121.0,122.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,64.0,53.0,23.0
96.0,Rednar Orman,646.0,106.0,132.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,67.0,57.0,23.0
97.0,Rene Piik,648.0,88.0,69.0,49.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
97.0,Robert Arund,648.0,91.0,116.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,72.0,85.0,23.0
99.0,Arthur Prits,650.0,97.0,48.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
100.0,Mikk Maasik,652.0,68.0,109.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,106.0,85.0,23.0
101.0,Silver Oskar Ossep,655.0,78.0,72.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
102.0,Rasmus Runtal,656.0,105.0,87.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,44.0,23.0
103.0,Joonatan Ringmäe,660.0,60.0,95.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
104.0,Heleene Anton,663.0,116.0,82.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,96.0,85.0,23.0
105.0,Cordelia Violet Paap,667.0,131.0,126.0,63.0,31.0,18.0,8.0,8.0,15.0,68.0,19.0,24.0,48.0,85.0,23.0
106.0,Lennart Sein,669.0,59.0,105.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
107.0,Kaur-Mattias Kuuskme,671.0,161.0,128.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,32.0,66.0,23.0
108.0,Kaur Tamme,678.0,136.0,88.0,53.0,31.0,18.0,8.0,8.0,15.0,66.0,19.0,24.0,104.0,85.0,23.0
108.0,Reinhold Rebane,678.0,101.0,110.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,102.0,81.0,23.0
110.0,Oto Malki,680.0,92.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,51.0,76.0,23.0
111.0,Raul Volmar,682.0,51.0,177.0,63.0,14.0,18.0,8.0,8.0,15.0,41.0,19.0,24.0,136.0,85.0,23.0
112.0,Siimon-Tristan Lellep,685.0,127.0,124.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,65.0,85.0,23.0
113.0,Otto Närep,691.0,166.0,57.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,111.0,73.0,23.0
114.0,Aleksander Aruoja,693.0,79.0,145.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,122.0,63.0,23.0
115.0,Lauri Erik Õkva,698.0,111.0,150.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,82.0,71.0,23.0
116.0,Mikk Saluvere,703.0,98.0,100.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
117.0,Kert Kaeramaa,705.0,123.0,130.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,109.0,59.0,23.0
118.0,Tarvo Reinpalu,707.0,114.0,112.0,52.0,31.0,18.0,8.0,8.0,15.0,62.0,19.0,24.0,136.0,85.0,23.0
119.0,Ekke Madis Tombu,710.0,128.0,89.0,51.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
120.0,Reiko Teepere,711.0,100.0,133.0,56.0,30.0,17.0,8.0,8.0,15.0,74.0,19.0,24.0,119.0,85.0,23.0
120.0,Toomas Teras,711.0,107.0,99.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
122.0,Tõru Kannimäe,716.0,132.0,115.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,100.0,85.0,23.0
123.0,Peeter Kivistu,717.0,208.0,124.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,70.0,31.0,23.0
124.0,Luka Puumets,718.0,134.0,129.0,63.0,31.0,18.0,8.0,8.0,15.0,72.0,19.0,24.0,105.0,69.0,23.0
125.0,Olari Reitel,721.0,80.0,136.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
126.0,Gleb Bražnikov,724.0,148.0,114.0,54.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,112.0,75.0,23.0
127.0,Meelis Salujõe,728.0,209.0,113.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,39.0,83.0,23.0
128.0,Valeri Kozlov,729.0,164.0,160.0,63.0,31.0,18.0,8.0,8.0,15.0,70.0,19.0,24.0,42.0,84.0,23.0
129.0,Kaarel Vesilind,731.0,125.0,101.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
130.0,Erick Ungefug,733.0,151.0,131.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,93.0,74.0,23.0
130.0,Joosep Postov,733.0,112.0,144.0,50.0,31.0,18.0,8.0,8.0,15.0,60.0,19.0,24.0,136.0,85.0,23.0
132.0,Kairo Pill,738.0,56.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
133.0,Markus Karuse,742.0,145.0,139.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,97.0,77.0,23.0
134.0,Hüüp Sepp,749.0,126.0,118.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
135.0,Marko Suvi,750.0,142.0,103.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
136.0,Franco Kikkas,751.0,122.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,83.0,85.0,23.0
137.0,Oscar Robin Uusna,752.0,130.0,127.0,63.0,31.0,18.0,8.0,8.0,15.0,69.0,19.0,24.0,132.0,85.0,23.0
138.0,Ragnar Rebase,755.0,89.0,169.0,55.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
139.0,Joonas Hendrik Eisen,760.0,195.0,119.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,77.0,85.0,23.0
140.0,Kennet Palgi,764.0,82.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
141.0,Evor Klausen,765.0,138.0,123.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,84.0,23.0
142.0,Mihkel Müürsepp,778.0,96.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
142.0,Diora Aleksandra Virak,778.0,177.0,96.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,85.0,23.0
144.0,Karl Markus Linkov,779.0,143.0,137.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,136.0,79.0,23.0
144.0,Aksel Tamm,779.0,113.0,177.0,63.0,31.0,18.0,8.0,8.0,15.0,59.0,19.0,24.0,136.0,85.0,23.0
146.0,Andreas Trink,781.0,202.0,97.0,63.0,31.0,18.0,8.0,8.0,15.0,75.0,19.0,24.0,113.0,85.0,23.0
