Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
39.0,Timothé Ringeard,1118.0,127.0,149.0,73.0,117.0,110.0,134.0,77.0,11.0,45.0,126.0,56.0,5.0,57.0,22.0,6.0,3.0
40.0,Victor Chenu,1135.0,29.0,37.0,12.0,11.0,12.0,12.0,16.0,114.0,44.0,81.0,269.0,86.0,322.0,81.0,6.0,3.0
41.0,Antoine Isselin,1152.0,45.0,120.0,74.0,62.0,77.0,67.0,77.0,114.0,70.0,72.0,12.0,130.0,56.0,167.0,6.0,3.0
42.0,Adrien Neveu,1157.0,132.0,92.0,43.0,28.0,20.0,21.0,31.0,26.0,163.0,156.0,98.0,127.0,114.0,97.0,6.0,3.0
43.0,Mayron Blain,1183.0,48.0,98.0,52.0,61.0,94.0,82.0,46.0,44.0,80.0,101.0,118.0,137.0,115.0,98.0,6.0,3.0
44.0,Charles Daloz-Baltenberger,1196.0,22.0,62.0,80.0,146.0,108.0,108.0,77.0,114.0,54.0,69.0,135.0,115.0,66.0,31.0,6.0,3.0
45.0,Hippolyte Moreau,1225.0,90.0,136.0,120.0,87.0,104.0,133.0,37.0,19.0,129.0,28.0,21.0,54.0,100.0,158.0,6.0,3.0
46.0,Victor Wijsman,1233.0,44.0,50.0,78.0,118.0,195.0,134.0,77.0,114.0,245.0,32.0,4.0,67.0,33.0,33.0,6.0,3.0
47.0,Maxence Baudry,1234.0,30.0,39.0,41.0,16.0,10.0,6.0,77.0,114.0,68.0,183.0,269.0,133.0,3.0,236.0,6.0,3.0
48.0,Thibaud Ou,1246.0,61.0,10.0,129.0,142.0,195.0,134.0,77.0,56.0,108.0,183.0,29.0,93.0,17.0,3.0,6.0,3.0
49.0,Simon Blanchard,1249.0,107.0,252.0,57.0,41.0,43.0,48.0,69.0,114.0,20.0,183.0,14.0,99.0,113.0,80.0,6.0,3.0
50.0,Raphaël Pihet,1256.0,113.0,64.0,51.0,27.0,18.0,14.0,77.0,114.0,81.0,183.0,74.0,193.0,202.0,36.0,6.0,3.0
51.0,Arthur Garcin,1283.0,58.0,86.0,56.0,58.0,60.0,75.0,1.0,31.0,73.0,183.0,105.0,102.0,156.0,236.0,2.0,1.0
52.0,Malo Coraboeuf,1292.0,17.0,17.0,39.0,86.0,100.0,134.0,77.0,114.0,31.0,183.0,84.0,112.0,53.0,236.0,6.0,3.0
53.0,Étienne Aubry,1295.0,129.0,130.0,38.0,19.0,7.0,3.0,49.0,63.0,239.0,52.0,65.0,126.0,299.0,67.0,6.0,3.0
54.0,Allan Gasnier,1323.0,79.0,26.0,115.0,144.0,115.0,134.0,77.0,59.0,83.0,37.0,68.0,88.0,155.0,134.0,6.0,3.0
55.0,Sandy Aaron Jones,1356.0,27.0,155.0,68.0,37.0,75.0,134.0,30.0,71.0,17.0,183.0,82.0,89.0,182.0,197.0,6.0,3.0
56.0,Manu Dutheil,1377.0,154.0,173.0,141.0,102.0,59.0,46.0,77.0,114.0,182.0,17.0,62.0,76.0,99.0,66.0,6.0,3.0
57.0,Rémi Perrin,1396.0,93.0,153.0,85.0,93.0,83.0,72.0,77.0,114.0,175.0,183.0,5.0,67.0,129.0,58.0,6.0,3.0
58.0,Louis Fertier,1403.0,50.0,105.0,10.0,2.0,3.0,5.0,77.0,114.0,83.0,183.0,55.0,161.0,310.0,236.0,6.0,3.0
59.0,Alexandre Ravel,1407.0,149.0,64.0,121.0,57.0,55.0,47.0,77.0,78.0,120.0,183.0,111.0,35.0,65.0,236.0,6.0,3.0
