Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
107.0,Jasper Chan,1137.0,191.0,90.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,50.0,151.0,55.0,2.0
107.0,Agassi Yiu Chun Sing (姚震聲),1137.0,84.0,263.0,31.0,49.0,38.0,32.0,13.0,24.0,84.0,46.0,39.0,226.0,151.0,55.0,2.0
111.0,Chan Yau Hoi (陳佑愷),1142.0,149.0,44.0,153.0,78.0,38.0,32.0,13.0,24.0,83.0,46.0,48.0,226.0,151.0,55.0,2.0
112.0,Chong Kai Chit,1149.0,117.0,211.0,153.0,78.0,38.0,32.0,13.0,24.0,94.0,46.0,48.0,87.0,151.0,55.0,2.0
113.0,Louis Gabison (甘沛倫),1152.0,151.0,109.0,153.0,78.0,38.0,32.0,13.0,24.0,124.0,46.0,48.0,188.0,91.0,55.0,2.0
114.0,Kam Wing Chun (金詠春),1160.0,210.0,126.0,95.0,78.0,38.0,32.0,13.0,24.0,166.0,23.0,36.0,130.0,151.0,36.0,2.0
115.0,Edwin Chan Ho Yeung (陳皓揚),1162.0,9.0,188.0,153.0,78.0,38.0,32.0,13.0,24.0,99.0,46.0,48.0,226.0,151.0,55.0,2.0
115.0,Brian Huang Chun King (黄俊憬),1162.0,248.0,121.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,30.0,108.0,55.0,2.0
117.0,Ku Ching Yin (顧清弦),1173.0,136.0,107.0,87.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,190.0,151.0,55.0,2.0
118.0,Yim Cheuk Him (嚴倬謙),1176.0,140.0,115.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,115.0,151.0,55.0,2.0
119.0,Kwok Pak Hei (郭柏希),1178.0,119.0,162.0,100.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,69.0,55.0,2.0
120.0,Cham Tin Lam (湛天藍),1181.0,75.0,74.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
121.0,Derek Mok,1183.0,120.0,174.0,153.0,78.0,38.0,32.0,13.0,24.0,23.0,46.0,48.0,226.0,151.0,55.0,2.0
122.0,Leung Hui Wang (梁栩浤),1191.0,240.0,58.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,95.0,143.0,55.0,2.0
123.0,Cheung Ho Chung (張皓充),1192.0,106.0,133.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,192.0,106.0,55.0,2.0
124.0,Ken Law Kin Tai (羅健泰),1196.0,200.0,217.0,57.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,69.0,151.0,55.0,2.0
125.0,Jason Wu Hing (吳興),1198.0,86.0,132.0,101.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
126.0,Chan Yun Yung (陳潤蓉),1208.0,60.0,539.0,25.0,24.0,38.0,32.0,13.0,24.0,14.0,46.0,7.0,226.0,151.0,7.0,2.0
127.0,Kate Lee Ka Ching (李家晴),1213.0,109.0,72.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
128.0,Matthew Advani (歐卓禮),1229.0,73.0,124.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
129.0,Leung Man Tsun (梁汶浚),1232.0,202.0,54.0,97.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
130.0,Chu Yiu On,1239.0,115.0,171.0,84.0,78.0,38.0,32.0,4.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,1.0
131.0,Kam Chun Hei (金駿熙),1240.0,76.0,340.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,18.0,151.0,55.0,2.0
132.0,Yiu Ting Hong,1241.0,281.0,34.0,119.0,63.0,38.0,32.0,13.0,24.0,137.0,46.0,43.0,203.0,151.0,55.0,2.0
133.0,Chan Ho Pong (陳顥邦),1248.0,52.0,164.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
134.0,Fung King Hei (馮景禧),1249.0,147.0,70.0,153.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
134.0,Wong Hiu Kwong (黃曉光),1249.0,156.0,103.0,111.0,78.0,38.0,32.0,13.0,24.0,166.0,46.0,48.0,226.0,151.0,55.0,2.0
