Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
40.0,Matthias Gruber,540.0,23.0,26.0,27.0,28.0,28.0,26.0,13.0,15.0,15.0,34.0,44.0,127.0,93.0,38.0,3.0
40.0,Christoph Prasch,540.0,27.0,20.0,29.0,26.0,40.0,30.0,13.0,15.0,19.0,34.0,3.0,150.0,93.0,38.0,3.0
43.0,David Gugl,566.0,53.0,53.0,70.0,49.0,40.0,30.0,13.0,15.0,25.0,17.0,5.0,62.0,93.0,38.0,3.0
44.0,Valentin Havlovec,576.0,63.0,59.0,44.0,31.0,17.0,15.0,13.0,15.0,63.0,34.0,30.0,68.0,93.0,28.0,3.0
45.0,Szymon Kaczmara,579.0,57.0,21.0,53.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,16.0,54.0,38.0,3.0
46.0,Florian Rappan,586.0,49.0,33.0,45.0,58.0,40.0,30.0,13.0,15.0,79.0,34.0,44.0,41.0,64.0,38.0,3.0
47.0,Jonathan Herman,592.0,45.0,87.0,46.0,58.0,40.0,30.0,13.0,15.0,29.0,34.0,44.0,73.0,37.0,38.0,3.0
48.0,Albert Böhm,593.0,59.0,35.0,69.0,51.0,36.0,30.0,13.0,15.0,33.0,34.0,44.0,40.0,93.0,38.0,3.0
49.0,Zi-Zhao Zheng,598.0,93.0,97.0,50.0,44.0,40.0,28.0,13.0,15.0,46.0,34.0,28.0,48.0,21.0,38.0,3.0
50.0,Fabio Leidwein,607.0,75.0,56.0,81.0,54.0,40.0,30.0,13.0,15.0,103.0,34.0,18.0,37.0,10.0,38.0,3.0
51.0,Oliver Söser,608.0,87.0,72.0,60.0,41.0,40.0,30.0,13.0,15.0,33.0,34.0,44.0,82.0,16.0,38.0,3.0
52.0,Erwin Raduly,631.0,37.0,45.0,99.0,58.0,40.0,30.0,13.0,15.0,57.0,34.0,44.0,84.0,34.0,38.0,3.0
53.0,Lucas Höglinger,640.0,85.0,75.0,68.0,58.0,40.0,30.0,13.0,15.0,54.0,15.0,44.0,94.0,8.0,38.0,3.0
54.0,Julian Kober,642.0,67.0,62.0,86.0,58.0,40.0,30.0,13.0,15.0,43.0,34.0,44.0,57.0,52.0,38.0,3.0
54.0,Laurin Schwartze,642.0,30.0,18.0,47.0,58.0,40.0,30.0,13.0,15.0,47.0,34.0,44.0,150.0,93.0,20.0,3.0
56.0,Raphael Pieber,649.0,71.0,13.0,61.0,47.0,40.0,30.0,13.0,15.0,103.0,21.0,44.0,83.0,67.0,38.0,3.0
57.0,Alexander Kupfer,654.0,103.0,88.0,67.0,39.0,27.0,24.0,13.0,15.0,58.0,34.0,35.0,38.0,93.0,17.0,3.0
57.0,Sanio Kasumovic,654.0,104.0,83.0,55.0,48.0,39.0,30.0,13.0,15.0,66.0,12.0,31.0,74.0,47.0,34.0,3.0
59.0,Tomo Unterberger,656.0,109.0,24.0,89.0,58.0,40.0,30.0,13.0,15.0,86.0,34.0,44.0,49.0,24.0,38.0,3.0
60.0,Felizian Baumgartner,658.0,66.0,67.0,99.0,58.0,40.0,30.0,13.0,15.0,82.0,34.0,44.0,26.0,43.0,38.0,3.0
61.0,Tino Joksch,662.0,28.0,49.0,30.0,58.0,40.0,30.0,13.0,15.0,37.0,34.0,44.0,150.0,93.0,38.0,3.0
62.0,Elias Voill,667.0,80.0,78.0,52.0,43.0,40.0,30.0,13.0,15.0,39.0,34.0,44.0,65.0,93.0,38.0,3.0
63.0,Jeremia E. Neuhold,671.0,88.0,75.0,75.0,58.0,40.0,30.0,13.0,15.0,50.0,34.0,44.0,104.0,4.0,38.0,3.0
64.0,Martin Fröhlich,678.0,44.0,10.0,28.0,33.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
65.0,Peter Jaszczynski,679.0,32.0,68.0,77.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,79.0,45.0,38.0,3.0
66.0,Julian Ostadal,686.0,55.0,43.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,27.0,44.0,76.0,42.0,38.0,3.0
67.0,Florian Herzog,689.0,56.0,50.0,59.0,36.0,37.0,30.0,13.0,15.0,31.0,34.0,44.0,150.0,93.0,38.0,3.0
68.0,David Salzgeber,690.0,64.0,70.0,56.0,52.0,40.0,30.0,13.0,15.0,60.0,34.0,41.0,92.0,82.0,38.0,3.0
