Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
37.0,Malte Oliver Bøgh Kjøller,673.0,78.0,27.0,68.0,94.0,59.0,49.0,21.0,25.0,71.0,12.0,35.0,20.0,34.0,73.0,4.0,3.0
38.0,Noah Sandfeld Melcher,675.0,29.0,18.0,58.0,78.0,52.0,34.0,21.0,39.0,57.0,59.0,43.0,53.0,42.0,85.0,4.0,3.0
39.0,Maica Neri Birch Sjøstrand,693.0,87.0,88.0,34.0,19.0,14.0,31.0,21.0,39.0,118.0,44.0,34.0,21.0,81.0,55.0,4.0,3.0
40.0,Benjamin Thunbo Jonassen,695.0,71.0,69.0,89.0,73.0,70.0,49.0,21.0,39.0,35.0,29.0,33.0,37.0,8.0,65.0,4.0,3.0
41.0,Victor Alexander Stolarczyk,708.0,24.0,46.0,45.0,56.0,48.0,49.0,21.0,39.0,31.0,89.0,105.0,74.0,21.0,53.0,4.0,3.0
42.0,Noah Søkilde Damborg,710.0,89.0,84.0,28.0,26.0,27.0,15.0,21.0,39.0,83.0,89.0,27.0,38.0,45.0,92.0,4.0,3.0
43.0,Anna Buhl Bechmann,734.0,62.0,78.0,52.0,42.0,33.0,49.0,21.0,39.0,107.0,32.0,22.0,33.0,65.0,92.0,4.0,3.0
44.0,Johan Mørkbak Bertelsen,745.0,32.0,62.0,87.0,57.0,70.0,49.0,21.0,39.0,36.0,89.0,105.0,46.0,5.0,40.0,4.0,3.0
45.0,Frederik Perto Pagh,754.0,76.0,64.0,55.0,41.0,70.0,49.0,21.0,39.0,86.0,23.0,4.0,117.0,33.0,69.0,4.0,3.0
46.0,Sven Vaillant-Jørgensen,764.0,26.0,30.0,29.0,45.0,70.0,49.0,21.0,39.0,43.0,89.0,105.0,123.0,57.0,31.0,4.0,3.0
47.0,Daniel Heberg Jørgensen,766.0,17.0,8.0,15.0,13.0,70.0,14.0,21.0,39.0,9.0,10.0,12.0,520.0,7.0,4.0,4.0,3.0
48.0,Rasmus Guldager,784.0,58.0,50.0,82.0,99.0,70.0,49.0,21.0,39.0,54.0,36.0,83.0,34.0,43.0,59.0,4.0,3.0
49.0,Aura Clausen,808.0,68.0,41.0,64.0,66.0,32.0,32.0,21.0,24.0,65.0,37.0,31.0,208.0,62.0,50.0,4.0,3.0
50.0,Christian Schiøtt,817.0,101.0,98.0,81.0,92.0,57.0,43.0,21.0,9.0,46.0,39.0,49.0,43.0,56.0,75.0,4.0,3.0
51.0,Jesper Schmidt,825.0,31.0,98.0,61.0,47.0,37.0,49.0,21.0,39.0,19.0,78.0,21.0,142.0,146.0,29.0,4.0,3.0
51.0,Leo Hougaard,825.0,41.0,91.0,99.0,90.0,55.0,49.0,21.0,39.0,75.0,68.0,73.0,52.0,54.0,11.0,4.0,3.0
53.0,Ulf Markmann Jensen,826.0,69.0,46.0,84.0,79.0,56.0,49.0,21.0,39.0,69.0,58.0,57.0,106.0,23.0,63.0,4.0,3.0
54.0,Kasper Møller,828.0,92.0,104.0,91.0,70.0,42.0,36.0,21.0,39.0,79.0,8.0,62.0,73.0,50.0,54.0,4.0,3.0
55.0,Holger Gade Madsen,858.0,36.0,16.0,31.0,82.0,36.0,49.0,21.0,39.0,114.0,89.0,105.0,56.0,85.0,92.0,4.0,3.0
56.0,Buster Langeskov Boserup,861.0,104.0,80.0,72.0,84.0,38.0,41.0,21.0,39.0,84.0,61.0,66.0,58.0,49.0,57.0,4.0,3.0
57.0,Catharina Nguyen,885.0,59.0,44.0,26.0,65.0,70.0,49.0,21.0,39.0,214.0,40.0,105.0,57.0,72.0,17.0,4.0,3.0
58.0,Zacharias Mulbjerg,918.0,14.0,28.0,132.0,144.0,70.0,49.0,21.0,39.0,52.0,89.0,105.0,35.0,41.0,92.0,4.0,3.0
59.0,Laurids Abelsen Holm,921.0,94.0,92.0,165.0,116.0,70.0,49.0,21.0,2.0,48.0,14.0,17.0,154.0,35.0,37.0,4.0,3.0
60.0,Johan í Nesinum Hytten,929.0,49.0,75.0,42.0,30.0,22.0,49.0,21.0,39.0,72.0,89.0,105.0,55.0,261.0,13.0,4.0,3.0
61.0,Rasmus Lund Flyvholm,936.0,125.0,76.0,79.0,75.0,70.0,49.0,21.0,39.0,78.0,89.0,105.0,51.0,27.0,45.0,4.0,3.0
62.0,Sofie Strand,964.0,46.0,42.0,17.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,11.0,18.0,92.0,4.0,3.0
63.0,Nikolai Bjerrum Baunkilde,989.0,52.0,53.0,41.0,64.0,70.0,49.0,21.0,39.0,137.0,89.0,105.0,84.0,116.0,62.0,4.0,3.0
64.0,Sebastian Barfod,1007.0,100.0,50.0,90.0,66.0,44.0,49.0,21.0,39.0,105.0,89.0,105.0,22.0,128.0,92.0,4.0,3.0
65.0,Steffen Nielsen,1010.0,136.0,154.0,53.0,29.0,21.0,23.0,21.0,32.0,124.0,62.0,47.0,191.0,79.0,31.0,4.0,3.0
66.0,Lars Vennike Nielsson,1011.0,56.0,53.0,74.0,60.0,47.0,38.0,13.0,11.0,30.0,89.0,55.0,202.0,187.0,89.0,4.0,3.0
67.0,Lukas Shelley,1012.0,2.0,5.0,9.0,8.0,70.0,11.0,21.0,39.0,5.0,89.0,105.0,520.0,29.0,92.0,4.0,3.0
68.0,August Bilberg,1028.0,81.0,59.0,50.0,144.0,70.0,49.0,21.0,39.0,60.0,89.0,105.0,89.0,73.0,92.0,4.0,3.0
