Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
74.0,Justin Andrew Dee,2075.0,33.0,22.0,149.0,483.0,146.0,108.0,53.0,43.0,378.0,71.0,206.0,3.0,210.0,168.0,2.0
75.0,Gabriel Gaza,2090.0,11.0,5.0,25.0,88.0,146.0,108.0,53.0,43.0,21.0,132.0,322.0,72.0,840.0,222.0,2.0
76.0,Kenneth Carlos,2096.0,294.0,120.0,304.0,484.0,146.0,108.0,53.0,43.0,100.0,132.0,68.0,44.0,25.0,173.0,2.0
77.0,Elijah Francis Jagonio,2100.0,261.0,124.0,188.0,203.0,146.0,108.0,53.0,43.0,493.0,11.0,66.0,212.0,121.0,69.0,2.0
78.0,Lester Doyugan Jr.,2115.0,250.0,34.0,399.0,160.0,126.0,108.0,53.0,43.0,248.0,132.0,179.0,168.0,49.0,164.0,2.0
79.0,Jem Poon,2116.0,119.0,173.0,64.0,58.0,146.0,108.0,44.0,43.0,88.0,132.0,322.0,442.0,153.0,222.0,2.0
80.0,Magracia Reuel Franz Ramirez,2138.0,305.0,74.0,114.0,484.0,146.0,108.0,53.0,43.0,77.0,132.0,322.0,40.0,16.0,222.0,2.0
81.0,Raphael Felix,2147.0,219.0,111.0,339.0,103.0,105.0,108.0,53.0,43.0,214.0,132.0,322.0,16.0,213.0,167.0,2.0
82.0,Evangel Flomentira,2158.0,71.0,191.0,87.0,74.0,146.0,108.0,53.0,43.0,187.0,132.0,95.0,109.0,840.0,20.0,2.0
83.0,Jasper Lee Marbella,2164.0,515.0,65.0,313.0,459.0,146.0,108.0,45.0,43.0,200.0,21.0,105.0,48.0,14.0,80.0,2.0
84.0,John Howard Tuting Briz,2166.0,103.0,581.0,359.0,202.0,146.0,108.0,53.0,43.0,66.0,132.0,57.0,70.0,22.0,222.0,2.0
85.0,Lorenzo Franco Kasilag,2167.0,137.0,346.0,298.0,63.0,38.0,54.0,18.0,43.0,630.0,72.0,169.0,198.0,94.0,5.0,2.0
86.0,Alexis Margaret Magtibay,2184.0,123.0,215.0,154.0,92.0,65.0,89.0,53.0,43.0,510.0,92.0,225.0,152.0,147.0,222.0,2.0
87.0,Seath Margatinez,2187.0,179.0,124.0,386.0,279.0,146.0,108.0,53.0,43.0,134.0,132.0,109.0,173.0,97.0,222.0,2.0
88.0,Derek Herrera,2195.0,23.0,131.0,8.0,50.0,146.0,108.0,53.0,43.0,17.0,132.0,322.0,98.0,840.0,222.0,2.0
89.0,Joshua Meriño,2200.0,155.0,193.0,99.0,132.0,146.0,108.0,53.0,43.0,227.0,132.0,322.0,251.0,115.0,222.0,2.0
90.0,Paul Aeron Guillermo,2201.0,445.0,266.0,210.0,169.0,146.0,108.0,53.0,43.0,162.0,97.0,137.0,84.0,57.0,222.0,2.0
91.0,Kym Vyn Dating,2235.0,299.0,46.0,275.0,315.0,146.0,108.0,53.0,43.0,101.0,132.0,322.0,156.0,15.0,222.0,2.0
92.0,Marcus Arellano,2244.0,156.0,136.0,102.0,251.0,146.0,108.0,53.0,43.0,152.0,132.0,322.0,253.0,166.0,222.0,2.0
93.0,Franz Gerard Matunding,2270.0,202.0,120.0,255.0,231.0,111.0,95.0,53.0,43.0,283.0,132.0,322.0,96.0,103.0,222.0,2.0
94.0,Mary Ella Joyce R. Miralles,2271.0,87.0,150.0,166.0,484.0,146.0,108.0,53.0,43.0,128.0,132.0,147.0,270.0,133.0,222.0,2.0
95.0,John Michael Chua,2291.0,46.0,203.0,42.0,97.0,146.0,108.0,53.0,43.0,110.0,132.0,44.0,203.0,840.0,222.0,2.0
