Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
959.0,Yalın Koyutürk,3585.0,935.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,491.0,293.0,107.0,2.0,5.0
960.0,Kenan Mustafaoğlu,3586.0,921.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
961.0,Çınar Nergiz,3587.0,922.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
962.0,Alperen Haydar Mastar,3588.0,923.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
963.0,Ömer Efe Özmen,3590.0,925.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
964.0,Emir Geyik,3591.0,961.0,690.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
965.0,Boran Özcan,3594.0,929.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
966.0,Mehmet Selim Bölgen,3595.0,930.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
966.0,Deniz Duman,3595.0,961.0,694.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
966.0,Ali Emir Bak,3595.0,931.0,724.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
969.0,Yunus Emre Kendirici,3597.0,932.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
970.0,Nisanur Yıldırım,3598.0,933.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
971.0,Bora Kuşlu,3599.0,961.0,698.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
971.0,Nice Deniz Şumnu,3599.0,934.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
973.0,Ediz Demir,3601.0,936.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
974.0,Mert Dede,3602.0,940.0,722.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
974.0,Mehmet Evans,3602.0,937.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
974.0,Yiğithan Pür,3602.0,951.0,711.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
977.0,İclal Arapoğlu,3603.0,938.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
978.0,Ardacan Gül,3604.0,941.0,723.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
978.0,Esat Bera Öztürk,3604.0,939.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
980.0,Adnan Bülbül,3606.0,947.0,719.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
981.0,Hakan Önal,3608.0,943.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
982.0,Rojhat Kenben,3609.0,944.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
983.0,Toros Can,3610.0,945.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
984.0,Ayberk Karadavut,3611.0,946.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
985.0,Sertaç Ali Sarp Sennaz,3612.0,961.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,492.0,293.0,107.0,2.0,5.0
986.0,Ferhat Yıldırım,3613.0,948.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
986.0,Tuna Önen,3613.0,961.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,493.0,293.0,107.0,2.0,5.0
988.0,Ceren Naz Çandır,3614.0,961.0,713.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
988.0,Azra Nur Öztürk,3614.0,949.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
990.0,Selami Erbek,3615.0,950.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
991.0,Baran Babayiğit,3616.0,961.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,496.0,293.0,107.0,2.0,5.0
992.0,Ceren Şahin,3618.0,953.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
993.0,Feride Özkan,3619.0,954.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
994.0,Can Yavuz,3620.0,955.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
995.0,Eylül Demirkıran,3621.0,956.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
995.0,Onur Batu Ünlüer,3621.0,961.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,48.0,81.0,506.0,293.0,107.0,2.0,5.0
997.0,Havva Zaman,3622.0,957.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
998.0,Oğuzhan Yılmaz,3623.0,961.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,503.0,293.0,107.0,2.0,5.0
998.0,Erez Uğur,3623.0,958.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
1000.0,Mustafa Aznavur,3624.0,959.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
1001.0,Dicle Tekin,3625.0,960.0,725.0,275.0,131.0,43.0,38.0,38.0,51.0,317.0,53.0,81.0,506.0,293.0,107.0,2.0,5.0
