Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
230.0,Baden Forster,4920.0,371.0,577.0,656.0,855.0,381.0,283.0,64.0,306.0,224.0,52.0,319.0,247.0,231.0,228.0,51.0,28.0,47.0
231.0,Alex Davis,4928.0,139.0,308.0,500.0,363.0,287.0,283.0,254.0,306.0,141.0,394.0,81.0,338.0,1033.0,309.0,51.0,28.0,113.0
232.0,Timothy Lubke,4929.0,630.0,349.0,468.0,340.0,240.0,283.0,254.0,306.0,326.0,482.0,183.0,173.0,404.0,299.0,51.0,28.0,113.0
233.0,Francis Nuttall,4960.0,493.0,263.0,578.0,494.0,257.0,198.0,254.0,306.0,476.0,459.0,309.0,202.0,370.0,109.0,51.0,28.0,113.0
234.0,Johnathan Starkey,4964.0,548.0,562.0,392.0,162.0,134.0,79.0,254.0,234.0,721.0,87.0,262.0,415.0,614.0,308.0,51.0,28.0,113.0
235.0,Kynan Yan,4974.0,114.0,859.0,187.0,58.0,381.0,283.0,254.0,306.0,156.0,482.0,694.0,330.0,627.0,51.0,51.0,28.0,113.0
235.0,Dylan Hua,4974.0,342.0,424.0,416.0,369.0,381.0,283.0,254.0,306.0,341.0,8.0,694.0,641.0,252.0,71.0,51.0,28.0,113.0
237.0,Asher Vancouver Johnston,4997.0,426.0,471.0,277.0,496.0,343.0,283.0,254.0,306.0,287.0,482.0,376.0,274.0,239.0,291.0,51.0,28.0,113.0
238.0,Sam King,5015.0,189.0,165.0,337.0,510.0,381.0,283.0,254.0,306.0,371.0,206.0,694.0,669.0,420.0,38.0,51.0,28.0,113.0
239.0,Jai Hobbs,5029.0,762.0,685.0,756.0,609.0,381.0,236.0,254.0,93.0,289.0,55.0,118.0,396.0,138.0,65.0,51.0,28.0,113.0
240.0,Edward Hollingdale,5035.0,296.0,1030.0,395.0,155.0,192.0,148.0,254.0,122.0,133.0,198.0,142.0,844.0,370.0,564.0,51.0,28.0,113.0
241.0,Oliver Hoy,5045.0,439.0,275.0,368.0,396.0,381.0,283.0,254.0,306.0,341.0,4.0,694.0,636.0,276.0,200.0,51.0,28.0,113.0
242.0,Jack Mennie,5055.0,126.0,383.0,252.0,160.0,250.0,283.0,254.0,306.0,42.0,482.0,45.0,930.0,786.0,564.0,51.0,28.0,113.0
242.0,Christian Foyle,5055.0,191.0,263.0,50.0,57.0,67.0,42.0,155.0,306.0,109.0,482.0,108.0,807.0,2083.0,143.0,51.0,28.0,113.0
244.0,Cooper Jolly,5060.0,61.0,521.0,67.0,855.0,381.0,283.0,254.0,306.0,218.0,482.0,694.0,92.0,90.0,564.0,51.0,28.0,113.0
245.0,Elijah Lim,5085.0,85.0,611.0,267.0,373.0,381.0,283.0,117.0,58.0,417.0,482.0,202.0,976.0,452.0,189.0,51.0,28.0,113.0
246.0,Enoch Hong Bo Chong,5098.0,158.0,278.0,145.0,534.0,381.0,283.0,254.0,306.0,258.0,482.0,174.0,91.0,998.0,564.0,51.0,28.0,113.0
247.0,Casper Appelberg,5106.0,423.0,215.0,317.0,236.0,270.0,249.0,222.0,306.0,480.0,482.0,393.0,338.0,608.0,375.0,51.0,28.0,113.0
248.0,Oliver Ling,5119.0,307.0,215.0,116.0,190.0,112.0,98.0,254.0,306.0,79.0,482.0,694.0,1127.0,383.0,564.0,51.0,28.0,113.0
249.0,Bradley Speed,5173.0,427.0,52.0,237.0,227.0,381.0,283.0,254.0,203.0,271.0,482.0,514.0,434.0,652.0,564.0,51.0,28.0,113.0
250.0,Jonathan Pang,5174.0,198.0,588.0,217.0,320.0,214.0,201.0,72.0,265.0,339.0,354.0,327.0,1015.0,581.0,332.0,51.0,28.0,72.0
251.0,Jonathan O'Neill,5196.0,312.0,357.0,433.0,855.0,381.0,283.0,254.0,306.0,740.0,482.0,151.0,233.0,175.0,42.0,51.0,28.0,113.0
251.0,Lachlan Malcolm,5196.0,210.0,891.0,192.0,179.0,155.0,203.0,89.0,306.0,159.0,377.0,515.0,496.0,917.0,338.0,51.0,28.0,90.0
253.0,Joshua Almanza,5202.0,64.0,501.0,129.0,855.0,381.0,283.0,254.0,306.0,1752.0,18.0,77.0,121.0,50.0,219.0,51.0,28.0,113.0
254.0,Alex James,5255.0,258.0,111.0,268.0,352.0,254.0,283.0,254.0,306.0,241.0,149.0,694.0,1018.0,311.0,564.0,51.0,28.0,113.0
255.0,Hugh McGlone,5271.0,287.0,407.0,343.0,187.0,172.0,135.0,254.0,306.0,502.0,482.0,307.0,733.0,400.0,564.0,51.0,28.0,113.0
256.0,Daniel McDonald,5276.0,308.0,202.0,431.0,248.0,381.0,283.0,254.0,306.0,139.0,482.0,694.0,343.0,449.0,564.0,51.0,28.0,113.0
257.0,David Edwards,5307.0,696.0,278.0,482.0,476.0,285.0,248.0,221.0,8.0,555.0,249.0,424.0,310.0,571.0,312.0,51.0,28.0,113.0
258.0,Alexander Chieng,5331.0,209.0,397.0,488.0,361.0,337.0,283.0,254.0,69.0,367.0,196.0,326.0,852.0,436.0,564.0,51.0,28.0,113.0
259.0,Ronald Su Chiang,5375.0,389.0,562.0,506.0,429.0,381.0,283.0,254.0,174.0,90.0,351.0,502.0,241.0,745.0,276.0,51.0,28.0,113.0
260.0,Gabriel Ben,5391.0,774.0,208.0,452.0,245.0,225.0,283.0,254.0,306.0,297.0,482.0,69.0,443.0,992.0,169.0,51.0,28.0,113.0
261.0,Aadarsh Madhavan,5397.0,547.0,167.0,386.0,337.0,381.0,283.0,254.0,58.0,483.0,482.0,694.0,368.0,201.0,564.0,51.0,28.0,113.0
262.0,Josiah Freudigmann,5399.0,658.0,776.0,587.0,330.0,308.0,235.0,162.0,93.0,372.0,251.0,247.0,815.0,60.0,313.0,51.0,28.0,113.0
263.0,Lochitha Subasinghe,5401.0,696.0,153.0,565.0,855.0,381.0,283.0,254.0,306.0,815.0,482.0,230.0,84.0,72.0,33.0,51.0,28.0,113.0
264.0,Oliver Shea,5410.0,455.0,11.0,619.0,855.0,381.0,283.0,254.0,306.0,487.0,482.0,242.0,200.0,414.0,229.0,51.0,28.0,113.0
265.0,Will Rankin,5414.0,362.0,640.0,189.0,212.0,381.0,283.0,254.0,299.0,236.0,482.0,694.0,326.0,634.0,230.0,51.0,28.0,113.0
266.0,Aaron Mi,5433.0,530.0,516.0,120.0,276.0,188.0,283.0,254.0,306.0,317.0,482.0,694.0,359.0,352.0,564.0,51.0,28.0,113.0
267.0,Mitchell Anderson,5439.0,261.0,631.0,477.0,334.0,164.0,150.0,254.0,80.0,688.0,114.0,694.0,147.0,932.0,321.0,51.0,28.0,113.0
268.0,Ruben Fino,5477.0,581.0,562.0,480.0,315.0,258.0,283.0,254.0,271.0,851.0,140.0,694.0,225.0,181.0,190.0,51.0,28.0,113.0
269.0,Max Parris,5481.0,606.0,729.0,366.0,434.0,381.0,214.0,223.0,306.0,876.0,260.0,264.0,269.0,126.0,235.0,51.0,28.0,113.0
270.0,Ewan Coulter,5484.0,650.0,391.0,234.0,326.0,381.0,283.0,254.0,306.0,366.0,482.0,694.0,281.0,150.0,494.0,51.0,28.0,113.0
271.0,Lorandt Mozsa,5493.0,460.0,318.0,336.0,588.0,381.0,283.0,100.0,306.0,115.0,482.0,694.0,492.0,182.0,564.0,51.0,28.0,113.0
272.0,Lachlan Szumowski,5515.0,261.0,169.0,611.0,635.0,381.0,283.0,254.0,306.0,375.0,482.0,320.0,451.0,445.0,350.0,51.0,28.0,113.0
272.0,Isaac Wells,5515.0,202.0,1687.0,401.0,172.0,123.0,87.0,58.0,306.0,129.0,482.0,106.0,877.0,531.0,188.0,51.0,28.0,87.0
274.0,Jun Sasagawa (笹川純),5541.0,185.0,537.0,181.0,381.0,381.0,283.0,254.0,306.0,420.0,482.0,694.0,877.0,17.0,351.0,51.0,28.0,113.0
275.0,Rafael Chowindra,5554.0,327.0,178.0,369.0,441.0,360.0,283.0,254.0,106.0,281.0,482.0,157.0,1663.0,417.0,44.0,51.0,28.0,113.0
276.0,Rhys Lloyd,5565.0,45.0,573.0,70.0,89.0,133.0,72.0,120.0,306.0,65.0,482.0,694.0,1790.0,370.0,564.0,51.0,28.0,113.0
277.0,Lachlan Cooke,5568.0,293.0,501.0,238.0,226.0,210.0,206.0,157.0,306.0,430.0,152.0,146.0,452.0,1639.0,420.0,51.0,28.0,113.0
278.0,Elias Chong,5574.0,172.0,190.0,174.0,136.0,135.0,171.0,32.0,306.0,286.0,482.0,292.0,231.0,2382.0,393.0,51.0,28.0,113.0
279.0,John McGill,5584.0,459.0,659.0,349.0,218.0,381.0,283.0,254.0,306.0,396.0,482.0,458.0,283.0,546.0,318.0,51.0,28.0,113.0
280.0,Tiana Diachenko,5606.0,1053.0,867.0,508.0,196.0,171.0,92.0,106.0,243.0,716.0,231.0,335.0,130.0,535.0,231.0,51.0,28.0,113.0
280.0,Nicholas Eppingstall,5606.0,1048.0,92.0,684.0,372.0,273.0,212.0,214.0,285.0,472.0,433.0,370.0,224.0,228.0,507.0,51.0,28.0,113.0
282.0,Liam Wood,5630.0,511.0,463.0,291.0,225.0,128.0,115.0,254.0,306.0,535.0,264.0,265.0,475.0,1106.0,500.0,51.0,28.0,113.0
283.0,Cody Driver,5633.0,516.0,319.0,656.0,855.0,381.0,283.0,254.0,306.0,724.0,154.0,420.0,77.0,303.0,193.0,51.0,28.0,113.0
284.0,Duncan Butcher,5636.0,333.0,722.0,353.0,855.0,381.0,283.0,254.0,306.0,358.0,482.0,238.0,430.0,86.0,363.0,51.0,28.0,113.0
285.0,Maximus Ferrier,5639.0,339.0,537.0,909.0,469.0,381.0,283.0,254.0,306.0,464.0,482.0,694.0,10.0,78.0,241.0,51.0,28.0,113.0
286.0,Anthony Qi,5644.0,586.0,659.0,216.0,855.0,381.0,283.0,254.0,306.0,125.0,482.0,311.0,504.0,116.0,374.0,51.0,28.0,113.0
287.0,Lucas Otsu,5669.0,656.0,573.0,716.0,420.0,306.0,231.0,254.0,190.0,300.0,94.0,54.0,881.0,577.0,225.0,51.0,28.0,113.0
288.0,Pavan Kumar Krishnan Swaminathan,5701.0,447.0,521.0,385.0,466.0,381.0,283.0,254.0,306.0,243.0,482.0,270.0,568.0,339.0,564.0,51.0,28.0,113.0
289.0,Neddy Alaimo,5718.0,1056.0,188.0,629.0,393.0,272.0,242.0,254.0,306.0,639.0,83.0,290.0,568.0,195.0,411.0,51.0,28.0,113.0
290.0,Anish Shanmugam,5737.0,19.0,68.0,74.0,63.0,381.0,283.0,254.0,306.0,35.0,482.0,195.0,572.0,2249.0,564.0,51.0,28.0,113.0
291.0,Fletcher Cutting,5788.0,769.0,115.0,270.0,390.0,316.0,224.0,254.0,164.0,866.0,80.0,459.0,1275.0,96.0,340.0,51.0,28.0,91.0
292.0,Sam Ellis,5818.0,449.0,1419.0,293.0,220.0,381.0,118.0,158.0,149.0,100.0,482.0,694.0,99.0,531.0,533.0,51.0,28.0,113.0
293.0,Christian Gebrael,5830.0,312.0,741.0,444.0,855.0,381.0,283.0,254.0,306.0,290.0,252.0,694.0,468.0,166.0,192.0,51.0,28.0,113.0
294.0,Kawin Chen,5841.0,294.0,152.0,346.0,475.0,381.0,283.0,254.0,306.0,151.0,482.0,694.0,159.0,1108.0,564.0,51.0,28.0,113.0
295.0,Dylan Beetge,5845.0,309.0,1106.0,423.0,209.0,381.0,283.0,254.0,306.0,150.0,482.0,161.0,886.0,449.0,254.0,51.0,28.0,113.0
296.0,Jason Kilbourn,5869.0,638.0,784.0,246.0,307.0,267.0,283.0,69.0,122.0,422.0,482.0,191.0,126.0,1581.0,159.0,51.0,28.0,113.0
297.0,Akito Nipatcharoen,5882.0,69.0,67.0,100.0,126.0,161.0,177.0,254.0,306.0,94.0,482.0,694.0,1846.0,750.0,564.0,51.0,28.0,113.0
298.0,Harry Price,5887.0,597.0,153.0,928.0,760.0,381.0,283.0,254.0,306.0,300.0,482.0,380.0,138.0,169.0,564.0,51.0,28.0,113.0
299.0,Tamara Macadam,5888.0,622.0,289.0,664.0,415.0,313.0,122.0,115.0,106.0,1009.0,26.0,314.0,489.0,921.0,330.0,48.0,28.0,77.0
300.0,Max Beames,5890.0,185.0,455.0,465.0,451.0,381.0,283.0,135.0,306.0,629.0,482.0,256.0,563.0,607.0,512.0,51.0,28.0,101.0
301.0,Jack Hinz,5926.0,527.0,859.0,357.0,855.0,381.0,283.0,246.0,285.0,397.0,482.0,358.0,385.0,296.0,23.0,51.0,28.0,113.0
302.0,Rainie Liu (刘诗雨),5927.0,903.0,859.0,752.0,389.0,381.0,283.0,239.0,306.0,195.0,317.0,58.0,289.0,370.0,394.0,51.0,28.0,113.0
303.0,Theo Rae,5943.0,414.0,1046.0,677.0,387.0,290.0,168.0,254.0,306.0,354.0,482.0,545.0,125.0,565.0,138.0,51.0,28.0,113.0
304.0,Nathan Adams,5952.0,179.0,622.0,165.0,312.0,326.0,283.0,204.0,306.0,251.0,482.0,85.0,103.0,2382.0,60.0,51.0,28.0,113.0
305.0,Zeke Vanstan,5964.0,116.0,338.0,564.0,855.0,381.0,283.0,254.0,306.0,264.0,482.0,694.0,349.0,322.0,564.0,51.0,28.0,113.0
305.0,Byron Gronning,5964.0,232.0,349.0,800.0,284.0,381.0,261.0,254.0,190.0,135.0,482.0,474.0,715.0,742.0,473.0,51.0,28.0,113.0
307.0,Jude Symonds,5988.0,473.0,121.0,321.0,297.0,381.0,283.0,254.0,306.0,345.0,482.0,694.0,473.0,848.0,518.0,51.0,28.0,113.0
308.0,Deyan Sarac,5996.0,285.0,874.0,241.0,252.0,137.0,283.0,254.0,306.0,388.0,482.0,694.0,760.0,284.0,564.0,51.0,28.0,113.0
309.0,Dominic Allas,6005.0,366.0,480.0,333.0,458.0,381.0,256.0,254.0,213.0,248.0,482.0,388.0,701.0,689.0,564.0,51.0,28.0,113.0
310.0,Tim Moar,6014.0,483.0,605.0,195.0,452.0,381.0,283.0,254.0,306.0,915.0,237.0,301.0,822.0,141.0,447.0,51.0,28.0,113.0
311.0,Reuben Phillips,6027.0,566.0,341.0,492.0,449.0,381.0,283.0,254.0,306.0,459.0,405.0,414.0,247.0,674.0,564.0,51.0,28.0,113.0
312.0,Michael Song,6032.0,491.0,784.0,646.0,855.0,381.0,283.0,254.0,306.0,511.0,116.0,168.0,363.0,118.0,564.0,51.0,28.0,113.0
313.0,Adhyan Daga,6033.0,544.0,101.0,654.0,691.0,381.0,283.0,254.0,306.0,502.0,482.0,694.0,20.0,365.0,564.0,51.0,28.0,113.0
314.0,Adrian Tadulan,6034.0,327.0,1237.0,421.0,300.0,321.0,258.0,254.0,0.0,185.0,482.0,418.0,1029.0,197.0,413.0,51.0,28.0,113.0
315.0,Lachlan O'Gorman,6041.0,417.0,449.0,470.0,324.0,224.0,283.0,254.0,306.0,307.0,482.0,694.0,454.0,621.0,564.0,51.0,28.0,113.0
316.0,William Moulden,6043.0,759.0,537.0,342.0,502.0,356.0,283.0,254.0,306.0,432.0,482.0,478.0,197.0,541.0,382.0,51.0,28.0,113.0
317.0,Michael Papandony,6057.0,707.0,43.0,389.0,471.0,381.0,283.0,254.0,259.0,521.0,482.0,456.0,962.0,425.0,232.0,51.0,28.0,113.0
318.0,Thomas Curnow,6060.0,183.0,247.0,552.0,627.0,381.0,283.0,254.0,306.0,417.0,482.0,496.0,141.0,935.0,564.0,51.0,28.0,113.0
319.0,Bostyn Brace,6062.0,798.0,605.0,563.0,460.0,381.0,283.0,254.0,306.0,351.0,482.0,399.0,378.0,337.0,273.0,51.0,28.0,113.0
320.0,Minn Aung,6070.0,238.0,738.0,355.0,274.0,381.0,210.0,254.0,203.0,428.0,482.0,543.0,746.0,462.0,564.0,51.0,28.0,113.0
321.0,Kyson Lovery,6104.0,507.0,373.0,510.0,626.0,381.0,283.0,254.0,306.0,299.0,482.0,254.0,197.0,876.0,564.0,51.0,28.0,113.0
322.0,Liam Sawbridge,6111.0,519.0,355.0,540.0,855.0,381.0,283.0,254.0,306.0,715.0,482.0,694.0,82.0,191.0,262.0,51.0,28.0,113.0
323.0,Paxton Bennison,6112.0,364.0,501.0,591.0,638.0,381.0,283.0,254.0,306.0,457.0,482.0,403.0,359.0,337.0,564.0,51.0,28.0,113.0
324.0,Andrew Davidge,6127.0,689.0,558.0,594.0,438.0,292.0,283.0,254.0,203.0,656.0,151.0,539.0,346.0,674.0,258.0,51.0,28.0,113.0
325.0,Christopher Reid,6128.0,1261.0,611.0,666.0,499.0,246.0,226.0,66.0,80.0,441.0,113.0,481.0,598.0,354.0,316.0,35.0,28.0,107.0
326.0,Vincent Contini,6143.0,806.0,286.0,1007.0,614.0,381.0,283.0,254.0,306.0,506.0,482.0,345.0,103.0,432.0,146.0,51.0,28.0,113.0
327.0,Filbert Sim,6203.0,570.0,544.0,548.0,412.0,381.0,283.0,220.0,213.0,218.0,357.0,694.0,495.0,911.0,183.0,51.0,28.0,95.0
328.0,Nathan Seeto,6212.0,478.0,1260.0,165.0,214.0,158.0,189.0,45.0,134.0,242.0,337.0,476.0,1083.0,849.0,516.0,13.0,10.0,43.0
329.0,Lucas Pedersson,6224.0,331.0,144.0,304.0,406.0,381.0,283.0,99.0,306.0,383.0,482.0,694.0,596.0,1088.0,564.0,51.0,28.0,84.0
330.0,James Lam,6228.0,109.0,373.0,114.0,123.0,74.0,149.0,254.0,306.0,269.0,482.0,93.0,744.0,2382.0,564.0,51.0,28.0,113.0
331.0,Oliver Hutchinson,6240.0,371.0,1011.0,453.0,356.0,381.0,283.0,254.0,306.0,1153.0,482.0,253.0,110.0,210.0,425.0,51.0,28.0,113.0
332.0,Kyle M. Jones,6259.0,153.0,263.0,814.0,855.0,381.0,283.0,254.0,306.0,630.0,482.0,640.0,110.0,332.0,564.0,51.0,28.0,113.0
333.0,Marcus Ryan,6261.0,189.0,256.0,330.0,855.0,381.0,283.0,254.0,306.0,179.0,482.0,694.0,905.0,391.0,564.0,51.0,28.0,113.0
334.0,Luca Ruberto,6269.0,463.0,516.0,473.0,855.0,381.0,283.0,254.0,306.0,526.0,482.0,694.0,171.0,233.0,440.0,51.0,28.0,113.0
