Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
152.0,Alex Klapsas,1240.0,163.0,128.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,141.0,114.0,26.0,2.0
153.0,Aggelos Xafos,1242.0,116.0,200.0,140.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,152.0,113.0,38.0,2.0
154.0,Bill Hatzopoulos,1243.0,223.0,181.0,116.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,88.0,114.0,38.0,2.0
155.0,Papadatos Nektarios,1244.0,123.0,369.0,101.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,108.0,22.0,38.0,2.0
156.0,Spyros Bourntenis,1252.0,303.0,44.0,152.0,92.0,33.0,26.0,20.0,33.0,139.0,33.0,77.0,177.0,83.0,38.0,2.0
157.0,John Chortis,1261.0,111.0,166.0,185.0,92.0,33.0,26.0,20.0,33.0,43.0,56.0,77.0,265.0,114.0,38.0,2.0
158.0,Christos Asimakopoulos,1265.0,242.0,39.0,185.0,92.0,33.0,26.0,20.0,33.0,124.0,56.0,77.0,201.0,97.0,38.0,2.0
159.0,Alexandros Hargitt,1285.0,198.0,211.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,34.0,77.0,111.0,81.0,38.0,2.0
160.0,Marios Velissaris,1290.0,117.0,88.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
161.0,Demetrios Hargitt,1291.0,245.0,106.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,43.0,77.0,133.0,114.0,38.0,2.0
162.0,Nikolaos Karampelas,1299.0,231.0,192.0,83.0,25.0,14.0,5.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
163.0,Antonis Kontaratos,1300.0,166.0,208.0,106.0,60.0,33.0,26.0,20.0,33.0,96.0,56.0,77.0,265.0,114.0,38.0,2.0
164.0,George Dimakis,1301.0,154.0,135.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,192.0,114.0,38.0,2.0
165.0,Miltiadis Alevizos,1302.0,151.0,91.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,89.0,38.0,2.0
166.0,Aristos Papamihail,1303.0,72.0,146.0,185.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
167.0,Manos Christakis,1306.0,221.0,175.0,143.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,166.0,80.0,38.0,2.0
168.0,Aggelos Arapai,1312.0,11.0,369.0,32.0,92.0,33.0,26.0,20.0,33.0,144.0,56.0,77.0,265.0,114.0,38.0,2.0
169.0,Theoharis Delidis,1313.0,43.0,369.0,185.0,92.0,20.0,26.0,20.0,33.0,144.0,28.0,21.0,265.0,31.0,34.0,2.0
