Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
123.0,Sol Barquinha Troles,690.0,142.0,88.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
123.0,Xavier Fernandes,690.0,50.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
125.0,Vasco Constantino,691.0,118.0,113.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
126.0,Pedro Attab,694.0,174.0,60.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
126.0,Tiago Duarte Mourão,694.0,54.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
126.0,Fernando Martins,694.0,166.0,101.0,74.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
129.0,Diogo Tavares,696.0,137.0,133.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,48.0,49.0,32.0,2.0,5.0
130.0,Xavier Pisco,699.0,59.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
131.0,Daniel Nyborg,704.0,130.0,160.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,36.0,49.0,32.0,2.0,5.0
132.0,Leonardo Iara,706.0,125.0,121.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
132.0,Miguel Fernandes de Sousa Caseiro da Silva,706.0,141.0,134.0,78.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
132.0,Manuel Soares,706.0,149.0,103.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,43.0,32.0,2.0,5.0
135.0,Mateus Pereira,708.0,110.0,138.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
136.0,Samuel Figueiredo,709.0,161.0,97.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,73.0,49.0,32.0,2.0,5.0
136.0,João Leal,709.0,145.0,104.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
138.0,Bernardo Valente,714.0,99.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,55.0,11.0,28.0,71.0,49.0,32.0,2.0,5.0
139.0,Marisa Aguiar Pereira,715.0,153.0,116.0,93.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
140.0,Bernardo Galante,717.0,138.0,119.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
141.0,Surya Rose,721.0,109.0,180.0,79.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
142.0,Valentim Leone Iabanji,725.0,163.0,115.0,103.0,33.0,12.0,8.0,12.0,10.0,67.0,11.0,28.0,75.0,49.0,32.0,2.0,5.0
143.0,Carlos Manuel Santos Castro,726.0,86.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
144.0,Hugo Gomes,728.0,142.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,28.0,49.0,32.0,2.0,5.0
144.0,Daniel José Carvalho Soares,728.0,178.0,118.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,54.0,49.0,32.0,2.0,5.0
146.0,Diego Pita Gonçalves,730.0,90.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
146.0,Philippe Daniel Pinto Ferreira,730.0,172.0,104.0,101.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
148.0,Afonso Laranjeira,734.0,112.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,51.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
