Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
41.0,Sölvi Reyr Magnússon,341.0,50.0,17.0,39.0,30.0,11.0,9.0,8.0,7.0,37.0,10.0,13.0,52.0,40.0,18.0
42.0,Kári Sævarsson,348.0,35.0,59.0,44.0,11.0,11.0,9.0,8.0,7.0,20.0,10.0,13.0,55.0,46.0,20.0
43.0,Danival Heide Sævarsson,356.0,41.0,66.0,44.0,28.0,11.0,9.0,8.0,7.0,38.0,10.0,13.0,15.0,46.0,20.0
44.0,Garðar Þór Jónsson,358.0,65.0,38.0,42.0,30.0,11.0,9.0,8.0,7.0,32.0,10.0,13.0,31.0,42.0,20.0
45.0,Jakob Friðriksson Líndal,365.0,62.0,50.0,40.0,30.0,11.0,9.0,8.0,7.0,34.0,10.0,9.0,36.0,39.0,20.0
45.0,Alexander Reynir Valsson,365.0,64.0,42.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,38.0,28.0,20.0
47.0,Andri Snær Einarsson,366.0,44.0,26.0,33.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
48.0,Árni Magnús Björnsson,370.0,52.0,64.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,35.0,26.0,20.0
49.0,Ingthor Snjolfsson,373.0,93.0,47.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,8.0,7.0,38.0,20.0
50.0,Bjarni Hafþór Jóhannsson,376.0,47.0,67.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,23.0,46.0,20.0
51.0,Bolli Magnússon,380.0,45.0,57.0,44.0,24.0,11.0,9.0,8.0,7.0,18.0,10.0,13.0,68.0,46.0,20.0
52.0,Bjarki Steinn Jónsson,382.0,42.0,45.0,35.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,10.0,68.0,46.0,20.0
53.0,Viktor Aron Ægisson,390.0,48.0,35.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
54.0,Kári Hrafn Víkingsson,400.0,68.0,68.0,29.0,27.0,11.0,9.0,8.0,7.0,33.0,10.0,13.0,56.0,41.0,20.0
55.0,Matthias Jon Olafsson,401.0,60.0,51.0,37.0,29.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,37.0,20.0
56.0,Hörður Fannar Óskarsson,403.0,79.0,52.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,11.0,20.0
57.0,Daníel Pétursson,407.0,57.0,53.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,10.0
57.0,Halla Björg Sigurþórsdóttir,407.0,54.0,55.0,41.0,30.0,11.0,9.0,8.0,7.0,36.0,10.0,13.0,68.0,45.0,20.0
57.0,Tómas Egilsson,407.0,59.0,41.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
60.0,Sigurður Sindri Hallgrímsson,409.0,73.0,43.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,66.0,34.0,20.0
61.0,Benjamín Leo Atlason,410.0,50.0,53.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
62.0,Gerardas Slapíkas,426.0,65.0,63.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,59.0,46.0,20.0
63.0,Eiríkur Annetts,434.0,24.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
64.0,Orri Eliasen,437.0,77.0,65.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,67.0,35.0,20.0
65.0,Brynjar Ásgeir Sigurjónsson,438.0,28.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
65.0,Þórarinn Víkingur Einarsson,438.0,70.0,61.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
65.0,Hallmar Gauti Fridriksson,438.0,85.0,46.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
68.0,Sindri Freyr Gunnarsson,443.0,33.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,68.0,46.0,20.0
69.0,Þórólfur Snær Elvarsson,444.0,72.0,72.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,61.0,46.0,20.0
70.0,Kjartan Pétur Hannesson,445.0,74.0,69.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,63.0,46.0,20.0
71.0,Ívar Þórólfsson,446.0,58.0,103.0,44.0,30.0,11.0,9.0,8.0,7.0,41.0,10.0,13.0,46.0,46.0,20.0
