Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
153.0,Alisher Abdunabi (Алишер Абдунаби),651.0,146.0,112.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
153.0,Djirgalbaev Atay (Джиргалбаев Атай),651.0,161.0,115.0,59.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
156.0,Emirlan Omorbekov (Эмирлан Оморбеков),653.0,148.0,122.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,107.0,55.0,19.0,2.0
157.0,Atai Djumagulov (Атай Жумагулов),654.0,167.0,130.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,81.0,55.0,19.0,2.0
157.0,Rasul Usupbekov (Расул Усупбеков),654.0,123.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
159.0,Beksultan Akbiev (Бексултан Акбиев),656.0,158.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,22.0,19.0,2.0
160.0,Janbolot Akmataliev (Жанболот Акматалиев),657.0,153.0,133.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,96.0,54.0,19.0,2.0
161.0,Vladimir Kraiushkin (Владимир Краюшкин),660.0,129.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
161.0,Timofey Grushin,660.0,166.0,119.0,61.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,115.0,55.0,19.0,2.0
161.0,Arsenii Niukhalov (Арсений Нюхалов),660.0,160.0,135.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,93.0,51.0,19.0,2.0
164.0,Beksultan Akyn Uulu (Бексултан Акын Уулу),664.0,181.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,69.0,55.0,19.0,2.0
165.0,Adel Orunbaev (Адель Орунбаев),665.0,134.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
165.0,Adil Imanhodjaev (Адиль Иманходжаев),665.0,142.0,137.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,110.0,55.0,19.0,2.0
165.0,Bilal Soyuzbekov (Билал Союзбеков),665.0,143.0,129.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
168.0,Danil Kotov (Данил Котов),667.0,136.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
169.0,Azem Sarybaev,670.0,139.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
169.0,Aruuke Muratova (Арууке Муратова),670.0,156.0,121.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
171.0,Leonid Somov (Леонид Сомов),671.0,140.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
172.0,Aziz Akhmetov (Азиз Ахметов),675.0,157.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,104.0,55.0,19.0,2.0
173.0,Amir Tynybekov (Амир Тыныбеков),676.0,145.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
174.0,Bektur Muhtarbekov,681.0,172.0,138.0,55.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
174.0,Adelya Chynbaeva (Аделя Чынбаева),681.0,150.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
176.0,Angelina Danilenko (Ангелина Даниленко),682.0,174.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,94.0,55.0,19.0,2.0
176.0,Vitalii Kraiushkin (Виталий Краюшкин),682.0,151.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
178.0,Sergei Astionov,690.0,181.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,95.0,55.0,19.0,2.0
179.0,Erbol Asangaziev (Эрбол Асангазиев),693.0,162.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
180.0,Dzhaisan Sabyrov (Жайсан Сабыров),695.0,179.0,123.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
181.0,Abdumalik Shamiev (Абдумалик Шамиев),696.0,165.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
182.0,Myrzabek Osmonkulov (Мырзабек Осмонкулов),697.0,170.0,136.0,75.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
183.0,Jonatan Amankulov (Жонатан Иманкулов),698.0,181.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,40.0,4.0,29.0,117.0,55.0,19.0,2.0
184.0,Bakai Urakunov (Бакай Уракунов),700.0,169.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
185.0,Aslan Iskenderbekov,706.0,181.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,111.0,55.0,19.0,2.0
186.0,Adilet Kubatov (Адилет Кубатов),707.0,176.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
187.0,Daniil Skovikov,708.0,181.0,134.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
187.0,Emir Djakypov (Эмир Джакыпов),708.0,177.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
189.0,Baiaman Kozhobekov,709.0,178.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
190.0,Nurul Kubanchbekov (Нурул Кубанычбеков),711.0,180.0,138.0,77.0,24.0,3.0,2.0,5.0,2.0,54.0,4.0,29.0,117.0,55.0,19.0,2.0
