Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
119.0,Muneeba Matiullah,370.0,121.0,70.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
120.0,Furqan Sajjad,372.0,111.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
121.0,Muhammad Abdullah Imtiaz,373.0,137.0,57.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
122.0,Ahmad Murad Malik,374.0,113.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
123.0,Khadija Amir,375.0,114.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
124.0,Muhammad Usman Khan,376.0,122.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,34.0,11.0,5.0,3.0,3.0
125.0,Syed Muhammad Haider Bukhari,379.0,120.0,80.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
125.0,Zaid Adnan,379.0,118.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
127.0,Misbah Iftekhar Malik,380.0,124.0,77.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
127.0,Syed Bilal Shah,380.0,119.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
129.0,Maria Halai,386.0,125.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
130.0,Sakina Halai,388.0,127.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
131.0,Eshal Alam,389.0,128.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
132.0,Hadi Muhammad Faisal Siddiqui,390.0,129.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
133.0,Ahmed Bhatti,391.0,130.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
134.0,Muhammad Suleman Arshad,392.0,131.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
135.0,Shaznoor Tehseen,393.0,132.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
136.0,Abeer Bhatti,394.0,133.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
137.0,Muhammad Anas,395.0,134.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
137.0,Muhammad Nauman Farooq,395.0,135.0,81.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
139.0,Haroon Shahnawaz Tarar,397.0,137.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,40.0,11.0,5.0,3.0,3.0
139.0,Sina Siddiqi,397.0,136.0,82.0,34.0,16.0,4.0,4.0,4.0,4.0,37.0,5.0,8.0,41.0,11.0,5.0,3.0,3.0
