Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
154.0,Edige Sanatbyek,1105.0,78.0,217.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,268.0,174.0,24.0,2.0
155.0,Temuul Galsanchimed,1107.0,113.0,59.0,60.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,67.0,11.0,2.0
155.0,Munkhtushig Bayasgalan,1107.0,165.0,275.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,125.0,174.0,24.0,2.0
157.0,Dulguun Bat-Orshikh (Бат-Орших Дөлгөөн),1110.0,152.0,175.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,241.0,174.0,24.0,2.0
158.0,Turbold Oidov,1114.0,273.0,198.0,95.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,162.0,116.0,24.0,2.0
159.0,Anar Altangerel,1115.0,295.0,200.0,81.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,209.0,61.0,23.0,2.0
160.0,Enkh-Od Ulziinasan,1119.0,263.0,195.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,181.0,112.0,24.0,2.0
161.0,Tsogt Gankhulug,1131.0,191.0,248.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,150.0,174.0,24.0,2.0
161.0,Khishigjargal Batbold (Батболд Хишигжаргал),1131.0,257.0,225.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,194.0,87.0,24.0,2.0
163.0,Bat-Ochir Ochirkhuu,1136.0,324.0,212.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,58.0,174.0,24.0,2.0
164.0,Nyamdavaa Ganbat (Ганбат Нямдаваа),1139.0,76.0,84.0,47.0,51.0,17.0,10.0,21.0,10.0,13.0,29.0,30.0,551.0,174.0,24.0,2.0
164.0,Maralgoo Erdenebileg (Эрдэнэбилэг Маралгоо),1139.0,220.0,201.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,176.0,174.0,24.0,2.0
166.0,Garid Barsbold,1142.0,202.0,169.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,254.0,149.0,24.0,2.0
167.0,Khansar Saruul (Саруул Хансар),1143.0,231.0,257.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,113.0,174.0,24.0,2.0
168.0,Daramdorj Lkhagvadorj (Лхагвадорж Дарамдорж),1147.0,109.0,245.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,260.0,174.0,15.0,2.0
169.0,Tergel Mend-Orshikh,1150.0,65.0,48.0,42.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
170.0,Zolboo Chinzorig (Чинзориг Золбоо),1151.0,267.0,159.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,183.0,174.0,24.0,2.0
171.0,Usukh-Ireedui Tumurbaatar (Төмөрбаатар Өсөх-Ирээдүй),1166.0,312.0,250.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,62.0,174.0,24.0,2.0
172.0,Chinguun Baatartsogt,1168.0,306.0,186.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,17.0,30.0,146.0,174.0,24.0,2.0
172.0,Otgonbyamba Zorigt (Зоригт Отгонбямба),1168.0,271.0,180.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,175.0,174.0,24.0,2.0
174.0,Tsetsen Bilguun (Билгүүн Цэцэн),1177.0,225.0,331.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,79.0,174.0,24.0,2.0
175.0,Ankhbayar Turbayar,1179.0,310.0,264.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,63.0,174.0,24.0,2.0
176.0,Tenuun Bulgantamir,1180.0,73.0,41.0,98.0,51.0,17.0,10.0,21.0,10.0,49.0,29.0,30.0,551.0,174.0,24.0,2.0
177.0,Erkhemkhusel Munkhtulga,1182.0,265.0,187.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,230.0,132.0,24.0,2.0
178.0,Odjargal Lkhagva-Orgil (Лхагва-Оргил Оджаргал),1183.0,290.0,136.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,215.0,174.0,24.0,2.0
179.0,Bat-Adiya Narantuya (Нарантуяа Бат-Адъяа),1191.0,283.0,252.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,114.0,174.0,24.0,2.0
180.0,Chingun Altanbagana,1195.0,253.0,102.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,298.0,174.0,24.0,2.0
181.0,Badrakh Enkhtaivan,1198.0,364.0,367.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,64.0,35.0,24.0,2.0
182.0,Temuujin Urnukhbaatar,1201.0,156.0,213.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,357.0,107.0,24.0,2.0
183.0,Buyandelger Batsuren,1204.0,47.0,156.0,46.0,51.0,17.0,10.0,21.0,10.0,36.0,29.0,30.0,551.0,174.0,24.0,2.0
184.0,Tsogbuyan Yulkharsuren,1205.0,164.0,254.0,80.0,48.0,17.0,10.0,21.0,10.0,69.0,29.0,30.0,273.0,174.0,24.0,2.0
185.0,Uchiraltbuyan Chuluunpurev,1209.0,198.0,158.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,311.0,174.0,24.0,2.0
186.0,Amgalanbayar Ganbat,1216.0,88.0,35.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
187.0,Munkh-Orgil Zaya,1218.0,188.0,263.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,225.0,174.0,24.0,2.0
187.0,Otgonbayar Gantogtokh (Гантогтох Отгонбаяр),1218.0,190.0,246.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,26.0,30.0,243.0,174.0,24.0,2.0
189.0,Tuguldur Buyankhishig (Буянхишиг Төгөлдөр),1224.0,277.0,232.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,173.0,174.0,24.0,2.0
190.0,Anudari Jigjidsuren,1228.0,184.0,271.0,97.0,51.0,17.0,10.0,21.0,10.0,72.0,29.0,30.0,236.0,174.0,24.0,2.0
191.0,Enkh-Orgil Boldbaatar,1232.0,199.0,280.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,211.0,174.0,24.0,2.0
191.0,Azjargal Oyuntuya (Оюунтуяа Азжаргал),1232.0,134.0,120.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,59.0,24.0,2.0
193.0,Odkhuu Davaadorj,1234.0,92.0,90.0,98.0,51.0,17.0,10.0,21.0,10.0,35.0,29.0,30.0,551.0,174.0,24.0,2.0
194.0,Temuulen Ankhbayar,1239.0,357.0,237.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,103.0,174.0,24.0,2.0
195.0,Bilegsaikhan Naranbat,1240.0,208.0,128.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,362.0,174.0,24.0,2.0
195.0,Khash-Erdene Buyanjargal,1240.0,270.0,254.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,217.0,131.0,24.0,2.0
197.0,Enguun Batzorig,1243.0,335.0,232.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,134.0,174.0,24.0,2.0
198.0,Enkhmanlai Batbayar,1244.0,216.0,389.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,97.0,174.0,24.0,2.0
198.0,Enkhsuld Munkh-Orgil,1244.0,204.0,197.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,301.0,174.0,24.0,2.0
200.0,Enkhtod Enkhtur,1255.0,249.0,215.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,293.0,130.0,24.0,2.0
201.0,Munkh-Orgil Batbayar,1257.0,388.0,178.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,149.0,174.0,24.0,2.0
202.0,Erdemtugs Battuvshin (Баттүвшин Эрдэмтөгс),1259.0,234.0,172.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,311.0,174.0,24.0,2.0
203.0,Negun Bat-Erdene (Бат-Эрдэнэ Нэгүн),1266.0,301.0,221.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,202.0,174.0,24.0,2.0
204.0,Janchiv Temuulen,1267.0,243.0,309.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,173.0,174.0,24.0,2.0
204.0,Togtuun Oktybri,1267.0,281.0,189.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,255.0,174.0,24.0,2.0
206.0,Solongo Batsaikhan,1268.0,67.0,129.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,8.0,30.0,551.0,174.0,24.0,2.0
207.0,Azzaya Lkhagvadorj (Лхагвадорж Аззаяа),1271.0,373.0,238.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,166.0,126.0,24.0,2.0
207.0,Chinkhuslen Boldbaatar,1271.0,196.0,283.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,252.0,172.0,24.0,2.0
209.0,Enkhsuld Gansukh,1273.0,145.0,157.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,429.0,174.0,24.0,2.0
210.0,Uyanga Enkhtaivan,1276.0,186.0,264.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,284.0,174.0,24.0,2.0
211.0,Erkhembileg Khos-Erdene,1279.0,272.0,270.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,195.0,174.0,24.0,2.0
212.0,Bartan Khishigbat (Бартан Хишигбат),1280.0,290.0,198.0,94.0,51.0,17.0,10.0,21.0,10.0,74.0,21.0,30.0,264.0,174.0,24.0,2.0
213.0,Bolormaa Narantuya,1290.0,307.0,348.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,166.0,101.0,24.0,2.0
214.0,Irmuun Shijir-Erdene,1291.0,303.0,311.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,135.0,174.0,24.0,2.0
215.0,Chingun Och-Erdene,1300.0,127.0,111.0,70.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,27.0,551.0,174.0,24.0,2.0
216.0,Anand Battulga (Баттулга Ананд),1306.0,347.0,219.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,198.0,174.0,24.0,2.0
217.0,Munkhjargal Batlkhagva,1307.0,144.0,316.0,98.0,51.0,17.0,10.0,21.0,10.0,60.0,29.0,30.0,321.0,174.0,24.0,2.0
217.0,Temuujin Ulziibaatar,1307.0,333.0,160.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,272.0,174.0,24.0,2.0
219.0,Bujinlkham Chinzorig,1308.0,334.0,244.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,188.0,174.0,24.0,2.0
220.0,Arvinbold Gan-Erdene,1311.0,319.0,282.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,168.0,174.0,24.0,2.0
220.0,Gankhuyag Nyamdalai,1311.0,103.0,133.0,98.0,51.0,17.0,10.0,21.0,10.0,58.0,29.0,30.0,551.0,174.0,24.0,2.0
220.0,Tserenlkhagva Naranbaatar,1311.0,36.0,182.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
223.0,Tenuunbold Batzorig,1312.0,268.0,325.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,177.0,174.0,24.0,2.0
224.0,Tugs-Erdene Gunbaatar,1314.0,274.0,360.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,138.0,174.0,24.0,2.0
224.0,Sayan Och (Оч Тэнүүн),1314.0,242.0,194.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,336.0,174.0,24.0,2.0
226.0,Bilguundorj Chinzorig (Чинзориг Билгүүндорж),1319.0,107.0,119.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
227.0,Boldbayar Nyamdorj,1320.0,401.0,372.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,28.0,30.0,72.0,108.0,24.0,2.0
228.0,Misheel Batbold,1323.0,223.0,313.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,245.0,174.0,24.0,2.0
229.0,Manlai Tumurbaatar (Төмөрбаатар Манлай),1326.0,111.0,122.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
229.0,Erdem Bayantes,1326.0,135.0,115.0,98.0,51.0,17.0,10.0,21.0,10.0,59.0,29.0,30.0,551.0,174.0,24.0,2.0
231.0,Enkh-Od Maidar,1327.0,284.0,228.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,303.0,144.0,24.0,2.0
232.0,Tuguldur Naidan,1329.0,136.0,100.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
232.0,Azbileg Tuvshinbayar,1329.0,175.0,236.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,390.0,160.0,24.0,2.0
234.0,Tenuun Och (Оч Тэнүүн),1331.0,275.0,118.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,396.0,174.0,24.0,2.0
235.0,Jamukha Tserenpurev,1332.0,250.0,172.0,83.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,383.0,174.0,24.0,2.0
235.0,Margad-Erdene Munh-Od,1332.0,182.0,273.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,335.0,174.0,24.0,2.0
237.0,Emujin Otgonbayar (Отгонбаяр Эмүжин),1338.0,321.0,321.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,154.0,174.0,24.0,2.0
238.0,Anir Nominchuluun (Номинчулуун Анир),1341.0,294.0,242.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,300.0,137.0,24.0,2.0
239.0,Tsogbadrakh Ariunjargal,1354.0,158.0,103.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
240.0,Temuulen Enkhmandakh,1357.0,102.0,162.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
241.0,Enkhbayar Enkhtaivan,1358.0,315.0,220.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,308.0,147.0,24.0,2.0
242.0,Erdenebaatar Khatanbaatar,1363.0,286.0,302.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,233.0,174.0,24.0,2.0
243.0,Bilguun Otgonbayr,1366.0,391.0,239.0,93.0,50.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,200.0,174.0,24.0,2.0
244.0,Munkh-Orgil Amartuvshin,1369.0,304.0,373.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,150.0,174.0,24.0,2.0
245.0,Daniel Namgur,1373.0,119.0,161.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
246.0,Od Enkhtaivan,1375.0,108.0,174.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
247.0,Altangerel Az-Ikh,1377.0,293.0,268.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,279.0,169.0,24.0,2.0
248.0,Munkh-Irmuun Zolbayar,1380.0,346.0,196.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,296.0,174.0,24.0,2.0
248.0,Bilguun Khurelbaatar (Хүрэлбаатар Билгүүн),1380.0,282.0,330.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,226.0,174.0,24.0,2.0
250.0,Tushig Ikhbayar,1387.0,259.0,303.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,283.0,174.0,24.0,2.0
251.0,Tsenzmaa Tumurhuyag,1390.0,387.0,176.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,285.0,174.0,24.0,2.0
252.0,Amin-Erdene Batbaatar,1393.0,422.0,310.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,198.0,95.0,24.0,2.0
253.0,Bilguun Batkhuyag,1396.0,354.0,229.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,271.0,174.0,24.0,2.0
254.0,Amarbayasgalan Munkhsaikhan,1398.0,329.0,83.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,444.0,174.0,24.0,2.0
255.0,Tuguldur Erdenebayar,1404.0,366.0,277.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,257.0,136.0,24.0,2.0
256.0,Ariuntagsh Gantogtoh,1410.0,440.0,352.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,76.0,174.0,24.0,2.0
257.0,Temulen Zoljargal,1414.0,322.0,213.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,337.0,174.0,24.0,2.0
258.0,Olonbayar Martsaikhan,1415.0,302.0,278.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,399.0,68.0,24.0,2.0
259.0,Esui Altansuhk,1416.0,394.0,362.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,118.0,174.0,24.0,2.0
260.0,Barsbold Tsogtbayar,1419.0,104.0,222.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
261.0,Sanchir Khatanbaatar (Хатанбаатар Санчир),1420.0,316.0,376.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,186.0,174.0,24.0,2.0
262.0,Khuderbold Soronzonbold,1426.0,383.0,235.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,266.0,174.0,24.0,2.0
263.0,Amar-Amgalan Sodkhuu,1432.0,442.0,188.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,260.0,174.0,24.0,2.0
264.0,Khantushig Tsengel,1433.0,377.0,433.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,81.0,174.0,24.0,2.0
264.0,Sundari Unurbayan,1433.0,370.0,349.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,172.0,174.0,24.0,2.0
266.0,Munkhkhuslen Tamir,1434.0,408.0,109.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,375.0,174.0,24.0,2.0
267.0,Ukhaanzaya Otgonbaatar,1436.0,449.0,430.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,23.0,30.0,107.0,88.0,24.0,2.0
268.0,Turbold Bold-Erdene (Болд-Эрдэнэ Төрболд),1443.0,256.0,320.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,325.0,174.0,24.0,2.0
269.0,Dulguun Onon,1444.0,194.0,167.0,88.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
270.0,Jambaldorj Magsarjav (Магсаржав Жамбалдорж),1445.0,153.0,203.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,547.0,174.0,24.0,2.0
271.0,Enkhdavaa Nyamdavaa,1446.0,155.0,209.0,98.0,49.0,17.0,10.0,21.0,10.0,67.0,29.0,30.0,551.0,174.0,24.0,2.0
272.0,Gan-Od Ganzorig,1450.0,149.0,208.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
273.0,Tuvshintugs Bayarmagnai (Баярмагнай Түвшинтөгс),1451.0,407.0,273.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,229.0,174.0,24.0,2.0
274.0,Galbadrah Boldbaatar,1453.0,137.0,223.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
275.0,Ukhaandalai Anu,1457.0,362.0,353.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,200.0,174.0,24.0,2.0
276.0,Anand Otgonbaatar,1465.0,533.0,354.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,22.0,30.0,111.0,106.0,24.0,2.0
277.0,Bujinlkham Baatartsogt (Баатарцогт Бүжинлхам),1466.0,352.0,473.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,99.0,174.0,24.0,2.0
278.0,Bat-Erdene Sanjaa,1468.0,211.0,164.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
279.0,Tergel Batzorig (Батзориг Тэргэл),1474.0,332.0,248.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,352.0,174.0,24.0,2.0
279.0,Batkholboo Dashdorj (Дашдорж Батхолбоо),1474.0,246.0,135.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
281.0,Munkhbold Sukhbold,1478.0,218.0,180.0,85.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
282.0,Tuguldur Munkh-Aldar,1479.0,422.0,383.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,132.0,174.0,24.0,2.0
283.0,Enkhdulguun Maidarjav (Майдаржав Энхдөлгөөн),1484.0,168.0,223.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
284.0,Chinguun Dashnyam,1488.0,410.0,379.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,256.0,75.0,24.0,2.0
285.0,Bilguun Batjargal,1489.0,189.0,207.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
286.0,Dashtseren Otgonsukh,1490.0,317.0,253.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,378.0,174.0,24.0,2.0
287.0,Orgil Battumur,1495.0,367.0,340.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,246.0,174.0,24.0,2.0
288.0,Chingun Batod,1498.0,156.0,254.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,19.0,2.0
289.0,Khas Chinbat,1501.0,486.0,391.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,20.0,30.0,152.0,113.0,24.0,2.0
290.0,Tselmeg Erdenebayar,1502.0,494.0,247.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,219.0,174.0,24.0,2.0
291.0,Bazarjav Munkhjargal,1506.0,425.0,355.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,184.0,174.0,24.0,2.0
292.0,Tugs-Erdene Erdene-Ochir,1512.0,365.0,217.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,388.0,174.0,24.0,2.0
292.0,Ninjin Budzaya (Будзаяа Нинжин),1512.0,477.0,489.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,37.0,141.0,24.0,2.0
294.0,Anar Batdelger,1514.0,187.0,234.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
295.0,Tergel Batzaya (Батзаяа Тэргэл),1515.0,221.0,276.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,99.0,24.0,2.0
296.0,Munguntulga Baasansuren,1517.0,313.0,269.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,393.0,174.0,24.0,2.0
297.0,Altaibaatar Gankhuyag,1524.0,147.0,284.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
298.0,Khurelchuluun Nyamdavaa,1527.0,159.0,664.0,63.0,51.0,17.0,10.0,21.0,10.0,63.0,29.0,30.0,210.0,174.0,24.0,2.0
299.0,Munkh-Erdene Khashbayar,1528.0,269.0,314.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,403.0,174.0,24.0,2.0
300.0,Temuujin Ganbat (Ганбат Тэмүүжин),1535.0,232.0,210.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
301.0,Sodbileg Bat-Amgalan (Бат-Амгалан Содбилэг),1544.0,345.0,106.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
301.0,Bilguun Khishigbaatar,1544.0,236.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,102.0,174.0,24.0,2.0
303.0,Bat-Ochir Baatarkhuu,1546.0,355.0,289.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,360.0,174.0,24.0,2.0
304.0,Khulan Otgonkhuyag (Отгонхуяг Хулан),1548.0,349.0,293.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,364.0,174.0,24.0,2.0
305.0,Battushig Battur,1557.0,372.0,164.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,479.0,174.0,24.0,2.0
306.0,Ulziikhutag Shijirbaatar,1558.0,474.0,133.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,409.0,174.0,24.0,2.0
307.0,Bat-Uchral Lkhagva-Ochir,1563.0,336.0,216.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,92.0,24.0,2.0
307.0,Khenmedekh Erdenesukh,1563.0,564.0,338.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,128.0,165.0,24.0,2.0
309.0,Nyamsuren Baatar,1565.0,264.0,469.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,307.0,157.0,24.0,2.0
310.0,Mandakhnar Naranbayar,1566.0,215.0,258.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
310.0,Tselmeg Esuntumur,1566.0,276.0,305.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,443.0,174.0,24.0,2.0
312.0,Margad Myagmardorj,1567.0,375.0,373.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,277.0,174.0,24.0,2.0
313.0,Iveelt Otgonbat,1572.0,433.0,281.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,316.0,174.0,24.0,2.0
314.0,Chuluunbolor Munkhzaya,1574.0,492.0,314.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,226.0,174.0,24.0,2.0
