Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
94.0,Hosen Mohammed Imran Nikson,891.0,165.0,83.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,29.0,22.0,33.0,2.0,2.0
94.0,Taosif Mahir,891.0,92.0,164.0,73.0,44.0,20.0,17.0,19.0,17.0,66.0,7.0,59.0,227.0,61.0,21.0,2.0,2.0
97.0,Mohammad Asif Karim,900.0,80.0,113.0,50.0,64.0,25.0,17.0,19.0,17.0,83.0,7.0,59.0,209.0,120.0,33.0,2.0,2.0
98.0,Davejoty,904.0,126.0,72.0,36.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,102.0,120.0,33.0,2.0,2.0
99.0,Shadman Jarif,905.0,104.0,131.0,144.0,64.0,25.0,17.0,19.0,17.0,62.0,7.0,59.0,99.0,120.0,33.0,2.0,2.0
100.0,Syed Khaled Abdullah Fariz,908.0,148.0,65.0,94.0,64.0,25.0,17.0,19.0,17.0,164.0,7.0,59.0,137.0,55.0,33.0,2.0,2.0
101.0,Jahidul Islam,924.0,42.0,125.0,144.0,64.0,25.0,17.0,19.0,17.0,14.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
102.0,Mahbubul Hossain Robin,931.0,31.0,252.0,144.0,64.0,25.0,17.0,19.0,17.0,3.0,7.0,59.0,136.0,120.0,33.0,2.0,2.0
103.0,Mohammad Safayetur Rahman Khan,932.0,123.0,147.0,144.0,64.0,25.0,17.0,19.0,17.0,23.0,7.0,59.0,130.0,120.0,33.0,2.0,2.0
104.0,Adyan Omair Islam,934.0,158.0,115.0,138.0,64.0,25.0,17.0,19.0,17.0,191.0,7.0,59.0,52.0,35.0,33.0,2.0,2.0
105.0,Shaikh M. Rahman Mueid,953.0,16.0,183.0,144.0,64.0,25.0,17.0,19.0,17.0,11.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
106.0,Mahathir Muhammad Athoy,955.0,196.0,134.0,112.0,64.0,25.0,17.0,19.0,17.0,162.0,4.0,54.0,64.0,56.0,27.0,2.0,2.0
107.0,Hosne Ahmed Pulock,958.0,187.0,103.0,121.0,64.0,25.0,17.0,19.0,17.0,96.0,7.0,59.0,100.0,106.0,33.0,2.0,2.0
108.0,Tasveer Ahmad,964.0,25.0,165.0,144.0,64.0,25.0,17.0,19.0,17.0,31.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
109.0,Rakin Sameh Nasir,966.0,172.0,134.0,118.0,55.0,25.0,17.0,19.0,17.0,203.0,7.0,59.0,18.0,85.0,33.0,2.0,2.0
110.0,Md Tamim Ferdous,970.0,214.0,161.0,144.0,64.0,25.0,17.0,19.0,17.0,166.0,7.0,59.0,17.0,23.0,33.0,2.0,2.0
110.0,Irfan Afeef,970.0,108.0,93.0,83.0,48.0,25.0,17.0,18.0,17.0,104.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
112.0,Ashfaqul Hasan,971.0,167.0,182.0,109.0,64.0,25.0,17.0,13.0,17.0,142.0,7.0,59.0,72.0,63.0,30.0,2.0,2.0
113.0,Radiath Kamal Patwary,973.0,15.0,159.0,119.0,64.0,25.0,17.0,19.0,17.0,81.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
114.0,Swapnil Mandal,979.0,82.0,94.0,144.0,64.0,25.0,17.0,19.0,17.0,203.0,7.0,42.0,160.0,68.0,33.0,2.0,2.0
115.0,Mohammad Sehtab-ul Islam,980.0,177.0,100.0,144.0,64.0,25.0,17.0,19.0,17.0,133.0,7.0,59.0,119.0,62.0,33.0,2.0,2.0
116.0,Prottay Debnath,981.0,181.0,139.0,101.0,64.0,25.0,17.0,19.0,17.0,90.0,7.0,59.0,151.0,74.0,33.0,2.0,2.0
117.0,Md Tanvir Mahtab,987.0,142.0,74.0,144.0,64.0,25.0,17.0,19.0,17.0,168.0,7.0,47.0,106.0,120.0,33.0,2.0,2.0
118.0,Raiyanul Haque,988.0,160.0,123.0,64.0,64.0,25.0,17.0,19.0,17.0,42.0,7.0,59.0,234.0,120.0,33.0,2.0,2.0
119.0,Arham Haider Wasi,990.0,166.0,185.0,144.0,64.0,25.0,17.0,19.0,17.0,139.0,7.0,59.0,44.0,67.0,33.0,2.0,2.0
120.0,Labib Abdur Rab Jahin,992.0,105.0,170.0,144.0,64.0,25.0,17.0,19.0,17.0,98.0,7.0,59.0,110.0,120.0,33.0,2.0,2.0
120.0,Imran Mehedi Nabil,992.0,200.0,107.0,38.0,31.0,13.0,11.0,19.0,17.0,203.0,7.0,59.0,149.0,120.0,14.0,2.0,2.0
