Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
95.0,Amirali Haghighianfard (امیرعلی حقیقیانفرد),1150.0,80.0,114.0,3.0,13.0,26.0,22.0,33.0,47.0,264.0,36.0,59.0,407.0,32.0,3.0,2.0,9.0
96.0,Seyyed Ali Reza Heidari (سید علی رضا حیدری),1161.0,173.0,137.0,115.0,123.0,26.0,22.0,33.0,47.0,170.0,36.0,59.0,52.0,134.0,23.0,2.0,9.0
97.0,Mohammad Mehdi Bigdeli (محمد مهدی بیگدلی),1164.0,139.0,203.0,33.0,24.0,26.0,22.0,33.0,47.0,152.0,11.0,42.0,264.0,134.0,23.0,2.0,9.0
98.0,Kian Nabati (كيان نباتى),1168.0,168.0,94.0,134.0,123.0,26.0,22.0,33.0,47.0,176.0,36.0,59.0,82.0,134.0,23.0,2.0,9.0
99.0,Aria Bahalou (آریا بهالو),1169.0,175.0,42.0,168.0,103.0,26.0,22.0,33.0,47.0,202.0,36.0,59.0,88.0,134.0,23.0,2.0,9.0
100.0,Arman Heidari (آرمان حیدری),1178.0,25.0,25.0,256.0,123.0,26.0,22.0,33.0,47.0,264.0,36.0,59.0,94.0,134.0,23.0,2.0,9.0
101.0,Mohammad Mahdi Paknejad (محمد مهدی پاکنژاد),1193.0,112.0,49.0,256.0,123.0,26.0,22.0,33.0,47.0,156.0,36.0,59.0,175.0,65.0,23.0,2.0,9.0
102.0,Nima Barghi (نیما برقی),1197.0,136.0,161.0,135.0,123.0,26.0,22.0,33.0,47.0,167.0,36.0,59.0,84.0,134.0,23.0,2.0,9.0
103.0,Soheil Rahsaz (سهیل راهساز),1198.0,124.0,36.0,151.0,88.0,26.0,22.0,33.0,47.0,130.0,36.0,59.0,278.0,134.0,23.0,2.0,9.0
104.0,Sina Jami (سینا جامی),1200.0,267.0,50.0,179.0,123.0,26.0,22.0,33.0,47.0,126.0,36.0,59.0,64.0,134.0,23.0,2.0,9.0
105.0,Hossein Bodaghi Roshan (حسین بوداغی روشن),1207.0,7.0,15.0,256.0,123.0,26.0,22.0,33.0,47.0,8.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
106.0,Ebrahim Afshari (ابراهیم افشاری),1209.0,84.0,29.0,79.0,123.0,26.0,22.0,14.0,24.0,138.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
107.0,Amir Hosein Asghari (امیرحسین اصغری),1222.0,185.0,177.0,152.0,74.0,26.0,22.0,33.0,47.0,173.0,36.0,59.0,70.0,134.0,23.0,2.0,9.0
108.0,Arsalan Ali Akbari (ارسلان علی اکبری),1242.0,100.0,86.0,234.0,123.0,26.0,22.0,33.0,47.0,172.0,36.0,59.0,198.0,72.0,23.0,2.0,9.0
109.0,Mohammad Mahdi Amin (محمد مهدی امین),1246.0,39.0,108.0,22.0,15.0,26.0,22.0,33.0,47.0,264.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
109.0,Nima Sangi (نیما سنگی),1246.0,142.0,205.0,256.0,123.0,26.0,22.0,33.0,47.0,137.0,36.0,59.0,79.0,47.0,23.0,2.0,9.0
109.0,Alireza Sharifi (علیرضا شریفی),1246.0,118.0,172.0,220.0,123.0,26.0,22.0,33.0,47.0,101.0,36.0,59.0,141.0,114.0,23.0,2.0,9.0
112.0,Kiarash Rezazad (کیارش رضازاد),1263.0,252.0,300.0,137.0,47.0,26.0,18.0,33.0,47.0,151.0,36.0,44.0,75.0,63.0,23.0,2.0,9.0
113.0,Amir Bakizade (امیر بکی زاده),1268.0,193.0,92.0,141.0,77.0,26.0,22.0,33.0,47.0,159.0,36.0,16.0,258.0,134.0,23.0,2.0,9.0
114.0,Alireza Sepehr (علی رضا سپهر),1275.0,126.0,39.0,256.0,123.0,26.0,22.0,33.0,47.0,32.0,36.0,59.0,407.0,35.0,23.0,2.0,9.0
115.0,Erfan Ghofrani (عرفان غفرانی),1279.0,37.0,94.0,256.0,123.0,26.0,22.0,33.0,47.0,61.0,36.0,59.0,407.0,44.0,23.0,2.0,9.0
116.0,Sam Shirzadian Moghadam (سام شیرزادیان مقدم),1282.0,205.0,258.0,50.0,83.0,22.0,22.0,33.0,47.0,248.0,4.0,59.0,124.0,93.0,23.0,2.0,9.0
117.0,Rihanna Taqipour (ریحانا تقی پور),1287.0,66.0,288.0,67.0,123.0,26.0,22.0,33.0,47.0,264.0,36.0,59.0,88.0,134.0,23.0,2.0,9.0
118.0,Aptin Tadayonzadeh (آپتین تدین‌زاده),1289.0,166.0,177.0,256.0,123.0,26.0,22.0,33.0,47.0,66.0,36.0,59.0,122.0,134.0,11.0,2.0,9.0
119.0,Mohammad Hadi Bastami (محمد هادی بسطامی),1292.0,121.0,179.0,256.0,123.0,26.0,22.0,33.0,47.0,117.0,36.0,59.0,105.0,134.0,23.0,2.0,9.0
120.0,Ali Mohammadpour Shojai (علی محمدپورشجاعی),1301.0,97.0,93.0,31.0,18.0,26.0,22.0,33.0,47.0,264.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
121.0,Bardia Osanlou (بردیا اصانلو),1317.0,298.0,235.0,163.0,98.0,24.0,22.0,33.0,47.0,155.0,30.0,49.0,90.0,48.0,14.0,2.0,9.0
122.0,Sina Bagherian (سینا باقریان),1321.0,225.0,268.0,154.0,68.0,26.0,22.0,33.0,47.0,184.0,36.0,59.0,72.0,97.0,19.0,2.0,9.0
123.0,Seyyed Mohammad Mahdi Hoseini (سید محمد مهدی حسینی),1331.0,63.0,46.0,256.0,123.0,26.0,22.0,33.0,47.0,210.0,36.0,59.0,242.0,134.0,23.0,2.0,9.0
123.0,Ebrahim Noori (ابراهیم نوری),1331.0,73.0,111.0,256.0,123.0,26.0,22.0,33.0,47.0,264.0,36.0,59.0,113.0,134.0,23.0,2.0,9.0
125.0,Soheil Nemati (سهیل نعمتی),1339.0,228.0,126.0,256.0,123.0,26.0,22.0,33.0,47.0,81.0,36.0,59.0,134.0,134.0,23.0,2.0,9.0
126.0,Shayan Rezaei (شایان رضایی),1342.0,120.0,227.0,119.0,123.0,26.0,22.0,33.0,47.0,196.0,36.0,59.0,166.0,134.0,23.0,2.0,9.0
127.0,Ehsan Seyedi (احسان سیدی),1354.0,234.0,137.0,87.0,64.0,26.0,22.0,33.0,47.0,76.0,36.0,17.0,407.0,134.0,23.0,2.0,9.0
128.0,Amin Pourshams (امین پورشمس),1356.0,49.0,83.0,39.0,123.0,26.0,22.0,33.0,47.0,264.0,36.0,59.0,407.0,134.0,23.0,2.0,9.0
