Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
39.0,Živojin Pomorišac,489.0,73.0,47.0,46.0,44.0,16.0,12.0,11.0,13.0,61.0,13.0,41.0,40.0,30.0,36.0,2.0,4.0
40.0,Vanja Popovski,491.0,79.0,23.0,68.0,44.0,16.0,12.0,11.0,13.0,60.0,13.0,21.0,25.0,64.0,36.0,2.0,4.0
41.0,Milutin Živković,498.0,70.0,70.0,36.0,17.0,13.0,8.0,11.0,12.0,89.0,5.0,23.0,44.0,58.0,36.0,2.0,4.0
42.0,Filip Šenk,502.0,19.0,48.0,12.0,44.0,16.0,12.0,8.0,13.0,2.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
43.0,Dimitrije Vlajić,506.0,102.0,5.0,61.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,14.0,78.0,19.0,23.0,2.0,4.0
44.0,Miroslav Košpić,507.0,24.0,40.0,32.0,28.0,14.0,12.0,11.0,7.0,27.0,13.0,41.0,130.0,86.0,36.0,2.0,4.0
45.0,Vukašin Milićević,512.0,105.0,71.0,34.0,44.0,16.0,12.0,11.0,13.0,42.0,13.0,41.0,38.0,50.0,16.0,2.0,4.0
46.0,Aleksa Kuzmanović,521.0,47.0,52.0,22.0,13.0,8.0,10.0,11.0,13.0,17.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
47.0,Jan Kovač,533.0,62.0,73.0,58.0,44.0,16.0,12.0,11.0,13.0,65.0,13.0,24.0,54.0,46.0,36.0,2.0,4.0
48.0,Alex Milánovics,534.0,95.0,14.0,70.0,44.0,16.0,12.0,11.0,13.0,49.0,13.0,41.0,71.0,43.0,36.0,2.0,4.0
49.0,Aleksa Martinović,537.0,110.0,42.0,79.0,44.0,16.0,12.0,11.0,13.0,46.0,13.0,41.0,26.0,42.0,36.0,2.0,4.0
49.0,Marko Nikolic,537.0,45.0,33.0,33.0,11.0,11.0,12.0,11.0,13.0,40.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
51.0,Aleksa Dimitrijević,547.0,69.0,63.0,73.0,26.0,16.0,12.0,11.0,13.0,45.0,13.0,41.0,42.0,81.0,36.0,2.0,4.0
52.0,Tijana Petrović,549.0,38.0,101.0,43.0,44.0,16.0,12.0,5.0,13.0,80.0,13.0,25.0,20.0,97.0,36.0,2.0,4.0
